,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6394636034965515,0.5157418681885744,[0.76516605 0.43460925 0.3474503 ],0.5110301438414595,[0.781429   0.42052469 0.33113674],0.5215635785672262,[0.74956622 0.44966997 0.36545455],,0.666024386882782,0.5511993398349048,[0.79029595 0.49443353 0.36886854],0.5482606080489939,[0.796875   0.49540682 0.3525    ],0.5547066563250815,[0.78382464 0.49346405 0.38683128],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6218391060829163,0.47782967005547344,[0.75878152 0.38843298 0.28627451],0.48150656228822414,[0.76491331 0.36896808 0.3106383 ],0.47608926826748604,[0.75274725 0.41006601 0.26545455],,0.6587989926338196,0.5330984012919718,[0.78619126 0.47830219 0.33480176],0.5368413830890528,[0.78629032 0.46404425 0.36018957],0.5307711561991052,[0.78609221 0.49346405 0.3127572 ],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6270114779472351,0.47930261867224067,[0.76361546 0.37620579 0.29808661],0.4865943199308216,[0.75892602 0.36677116 0.33408578],0.474530912894644,[0.76836322 0.38613861 0.26909091],,0.660565197467804,0.531798131777902,[0.78894535 0.45945051 0.34699854],0.5379524671780646,[0.77634146 0.46545942 0.37205651],0.5268876274789751,[0.80196523 0.45359477 0.32510288],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.64616858959198,0.4984686367724153,[0.77558605 0.41934139 0.30047847],0.5025821665544058,[0.76681741 0.42375737 0.31717172],0.4950095316067176,[0.78455755 0.4150165  0.28545455],,0.6697174310684204,0.5396164570776657,[0.79535917 0.47811448 0.34537572],0.5458400166816922,[0.779579   0.49305556 0.3648855 ],0.534563345228352,[0.81179138 0.46405229 0.32784636],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6306513547897339,0.5124391825756273,[0.75699821 0.4312115  0.34910784],0.5046570157107404,[0.78023327 0.42927228 0.30446549],0.5257887413958284,[0.735107   0.43316832 0.40909091],,0.6650609970092773,0.5576228831621535,[0.78762992 0.504      0.38123873],0.5520829680191718,[0.80256276 0.51428571 0.33940043],0.5674008423671252,[0.77324263 0.49411765 0.43484225],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(128, 128)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6342911720275879,0.5235459176391007,[0.75695284 0.45191556 0.36176935],0.514053270179487,[0.7929069  0.42942051 0.3198324 ],0.5391264378028318,[0.72411799 0.47689769 0.41636364],,0.6562299132347107,0.5562502206013659,[0.77327093 0.50858233 0.3868974 ],0.5486495507422355,[0.79881816 0.4950495  0.35208099],0.5671794094867028,[0.74930713 0.52287582 0.42935528],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(128, 128)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6356321573257446,0.5245481087249552,[0.75768125 0.45825243 0.35771065],0.5151735973006871,[0.79485551 0.43286867 0.31779661],0.5399061305783558,[0.7238288  0.48679868 0.40909091],,0.6613680124282837,0.5612008911086032,[0.77826649 0.50854012 0.39679606],0.5538518604341874,[0.79978729 0.50158932 0.36017897],0.5717535848358548,[0.75787352 0.51568627 0.44170096],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(128, 128)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6300766468048096,0.5167374865025504,[0.75554215 0.44136292 0.35330739],0.5076199681841073,[0.78947368 0.42454268 0.30884354],0.5322351338661916,[0.72440717 0.45957096 0.41272727],,0.6612074375152588,0.5618470158596333,[0.77918062 0.5        0.40636042],0.5547364368612718,[0.79725811 0.51091405 0.35603715],0.5748994247904923,[0.76190476 0.48954248 0.47325103],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(128, 128)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6442528963088989,0.530333204842261,[0.76625502 0.44714459 0.3776    ],0.5218115855181912,[0.78915109 0.43914081 0.33714286],0.5430621801335715,[0.74465009 0.45544554 0.42909091],,0.662813127040863,0.5558941971649812,[0.78144514 0.50099668 0.38524078],0.551365388792253,[0.79061372 0.50945946 0.35402299],0.5625979335492771,[0.77248677 0.49281046 0.42249657],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(128, 128)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6467432975769043,0.5287604301903763,[0.77115987 0.45904298 0.35607843],0.5204784506861626,[0.79697624 0.45135566 0.31310345],0.5422291783834253,[0.74696356 0.4669967  0.41272727],,0.6685934662818909,0.5597239911342724,[0.78739357 0.50648056 0.38529785],0.5558800905896284,[0.79435897 0.51521298 0.35806832],0.5651993582069316,[0.78054926 0.49803922 0.4170096 ],11,3,5,3,15,3,umap,16,,"['time_encoding_minute', 'timeline_index']","[None, None]",True,False,384,0,True,signature,"(12,)",400,"(128, 128)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,13
