,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.8052569627761841,0.4921095327620513,[0.88756187 0.43426029 0.15450644],0.49800983191087494,[0.89020562 0.39370714 0.21011673],0.49707756822092625,[0.88493377 0.48412698 0.12217195],,0.805510401725769,0.4945288661680866,[0.88775738 0.44328684 0.15254237],0.506618758972424,[0.89034476 0.39431988 0.23519164],0.501400311193714,[0.885185   0.50613968 0.11287625],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.810793399810791,0.5428444029424702,[0.88997586 0.45973381 0.27882353],0.5372181192909978,[0.89961616 0.42159702 0.29044118],0.5513652955097248,[0.88053999 0.50545635 0.26809955],,0.808469831943512,0.5479571084135896,[0.88801749 0.47601476 0.27983907],0.5416658936993551,[0.90150046 0.42282479 0.30067243],0.5603834141031152,[0.87493189 0.54451266 0.26170569],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.805955708026886,0.5429280572258627,[0.88731803 0.45117688 0.29028926],0.5307744342598074,[0.89971853 0.42549451 0.26711027],0.5577622485004643,[0.87525471 0.48015873 0.3178733 ],,0.8041349053382874,0.5465361133579353,[0.88535401 0.47122807 0.28302626],0.5334989442131935,[0.90001023 0.43406593 0.26642066],0.5627853754943366,[0.87116747 0.51534919 0.30183946],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.8034831285476685,0.5513424236383302,[0.88422562 0.47269625 0.29710541],0.5357774132193965,[0.90543877 0.41467066 0.28722281],0.5737597269054223,[0.8639837  0.54960317 0.30769231],,0.7950481176376343,0.5407691728062393,[0.87866194 0.48532227 0.25832331],0.5229939785977522,[0.9053699  0.41534681 0.24826523],0.5687894827494908,[0.85348457 0.58365311 0.26923077],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.8035368919372559,0.5489591235956298,[0.88508701 0.46672543 0.29506494],0.5324378494032281,[0.90459411 0.41990484 0.2728146 ],0.5709893504863314,[0.86640346 0.52529762 0.32126697],,0.7975490689277649,0.5497125083159221,[0.88018738 0.48178269 0.28716745],0.531175330570446,[0.9055477  0.41812535 0.26985294],0.5771229759747396,[0.85620883 0.56830391 0.30685619],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.8095033168792725,0.5529839581049797,[0.88929114 0.46382784 0.3058329 ],0.5397702749920787,[0.90303945 0.43069728 0.28557409],0.5692069499164357,[0.87595517 0.50248016 0.32918552],,0.8033846020698547,0.5500808425777008,[0.88405468 0.48409593 0.28209192],0.5350369416228627,[0.90226921 0.43476932 0.26807229],0.5700891479805824,[0.866561   0.54604758 0.29765886],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.8073532581329346,0.5472898383032113,[0.88755787 0.46998208 0.28432956],0.5342082930236352,[0.90278601 0.42851307 0.2713258 ],0.5639382606781321,[0.87283495 0.5203373  0.29864253],,0.8031761646270752,0.5456198868194009,[0.88399687 0.48111466 0.27174814],0.532793142795155,[0.90145196 0.42763354 0.26929392],0.563779095416445,[0.86720491 0.54988488 0.27424749],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.8172973394393921,0.531093358583982,[0.89477205 0.44763206 0.25087596],0.5462282083545346,[0.89531399 0.41372054 0.32965009],0.528106221120927,[0.89423077 0.48759921 0.20248869],,0.814180314540863,0.5390724526889162,[0.89172355 0.46878681 0.256707  ],0.5535425597318245,[0.89708757 0.41744082 0.34609929],0.5416574548731975,[0.8864233  0.53453569 0.20401338],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.8109546303749084,0.5337677813274153,[0.89046686 0.45311131 0.25772518],0.5373990661483828,[0.89869641 0.40580848 0.30769231],0.5390009784974725,[0.88238665 0.51289683 0.22171946],,0.8030094504356384,0.5327439363424709,[0.88480121 0.46089069 0.25253991],0.5325348608404293,[0.89923789 0.39871112 0.29965557],0.5450319170735236,[0.87082074 0.54604758 0.21822742],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.816813588142395,0.5336315095279989,[0.89384902 0.47218045 0.23486506],0.5491386104350322,[0.90037473 0.41644562 0.33059548],0.5382276014215048,[0.88741722 0.54513889 0.1821267 ],,0.8094285130500793,0.5273500294156495,[0.88916164 0.4719897  0.22089875],0.5397736283765412,[0.89941218 0.40654465 0.31336406],0.5374195450642336,[0.87914211 0.56254797 0.17056856],20,3,5,6,15,3,umap,16,10,['time_encoding'],['z_score'],True,True,384,1,True,signature,5,1,384,"(128, 128)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,14
