,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.6339080333709717,0.5141584527123652,[0.75617842 0.47228728 0.31400966],0.506476767033327,[0.78949025 0.44814815 0.28179191],0.5264280939372132,[0.72556391 0.49917492 0.35454545],,0.7193320393562317,0.6326242628767832,[0.81779165 0.60465116 0.47542998],0.6218156444342435,[0.84516129 0.58980733 0.43047831],0.6477549044309082,[0.79213908 0.62026144 0.5308642 ],80,1,True,200,0.2,0.001,12,focal,2,True,5,64,3
0,,0.6528735756874084,0.5202883246066673,[0.77407953 0.47504836 0.31173709],0.5194138348739958,[0.78871549 0.44719592 0.3223301 ],0.5227985690414038,[0.75997687 0.50660066 0.30181818],,0.7225433588027954,0.6282048403534488,[0.8200305  0.59249921 0.47208481],0.6287987561567728,[0.82739164 0.57212416 0.48688047],0.6284467147627227,[0.81279919 0.61437908 0.45816187],80,1,True,200,0.2,0.001,123,focal,2,True,5,64,3
0,,0.6275861859321594,0.4984660558795526,[0.75243722 0.4359673  0.30699364],0.4961372736914326,[0.76902174 0.41267502 0.30671506],0.5019572842188788,[0.73655292 0.4620462  0.30727273],,0.705041766166687,0.6124938038470836,[0.80390645 0.58941252 0.44416244],0.6052816593266259,[0.82035143 0.58227041 0.41322314],0.621649867079891,[0.78810784 0.59673203 0.48010974],80,1,True,200,0.2,0.0001,1,focal,2,True,5,64,4
0,,0.617241382598877,0.4892466341579087,[0.74317102 0.43575419 0.28881469],0.48416603641126965,[0.76357535 0.42194745 0.26697531],0.4962897689421921,[0.7238288  0.45049505 0.31454545],,0.7045600414276123,0.6205004400715255,[0.80171406 0.59261701 0.46717025],0.6100505717308099,[0.82717042 0.59773936 0.40524194],0.6389332687807633,[0.77777778 0.5875817  0.55144033],80,1,True,200,0.2,0.0001,12,focal,2,True,5,64,4
0,,0.6111111044883728,0.4894043262404273,[0.73770983 0.42561499 0.30488815],0.4832587852461518,[0.76571251 0.40400297 0.28006088],0.49863282511015705,[0.71168305 0.44966997 0.33454545],,0.700385332107544,0.6144994755259199,[0.80083149 0.58013766 0.46252927],0.6040145710509163,[0.82671674 0.58185404 0.40347293],0.6322625071976665,[0.77651801 0.57843137 0.54183813],80,1,True,200,0.2,0.0001,123,focal,2,True,5,64,4
0,,0.6429118514060974,0.5211334506363067,[0.76590672 0.46578631 0.33170732],0.5140848051084755,[0.79003996 0.45221445 0.3       ],0.5314370916559555,[0.74320416 0.48019802 0.37090909],,0.7164418697357178,0.6318906168276748,[0.81262123 0.59941425 0.48363636],0.6216213994344006,[0.83475027 0.59688918 0.43322476],0.6469736865939791,[0.79163517 0.60196078 0.5473251 ],80,1,True,200,0.2,0.0005,1,focal,2,True,5,64,5
0,,0.6363984942436218,0.5121732205482353,[0.76150502 0.47049442 0.30452022],0.5052758484234451,[0.79053844 0.45524691 0.27004219],0.5234727394081224,[0.73452863 0.48679868 0.34909091],,0.7172446846961975,0.6294041424220432,[0.81778123 0.59585492 0.47457627],0.6190698797459467,[0.84200694 0.59050064 0.42470206],0.6446468848170269,[0.79491056 0.60130719 0.53772291],80,1,True,200,0.2,0.0005,12,focal,2,True,5,64,5
0,,0.6417624354362488,0.5161578957531436,[0.76497696 0.4643841  0.31911263],0.5105589181449015,[0.78709085 0.44394281 0.30064309],0.5236234658746384,[0.74407172 0.48679868 0.34      ],,0.7157996296882629,0.62623235339574,[0.81315012 0.59863058 0.46691635],0.6183017188659836,[0.82922996 0.5972674  0.42840779],0.636904528615287,[0.79768204 0.6        0.51303155],80,1,True,200,0.2,0.0005,123,focal,2,True,5,64,5
0,,0.6178160905838013,0.5122208068943662,[0.73919107 0.45791001 0.33956133],0.5039691945894589,[0.79632721 0.40867876 0.30690162],0.5301106981721886,[0.68970503 0.52062706 0.38      ],,0.7064868211746216,0.6255580601839031,[0.80403611 0.59609023 0.47654784],0.6132886022244207,[0.84984564 0.55208914 0.43793103],0.6444195785310008,[0.76291257 0.64771242 0.52263374],80,1,True,300,0.1,0.001,1,focal,2,True,5,64,6
0,,0.6214559674263,0.509837738923658,[0.74804956 0.44787645 0.3335872 ],0.500671248832572,[0.79408899 0.42089985 0.2870249 ],0.5279285915867469,[0.7070561  0.47854785 0.39818182],,0.7135517001152039,0.6340976815518279,[0.811211   0.6        0.49108205],0.6199967022478504,[0.85340751 0.57321429 0.43336831],0.6563106449712944,[0.77299068 0.62941176 0.56652949],80,1,True,300,0.1,0.001,12,focal,2,True,5,64,6
0,,0.6342911720275879,0.5128279281144426,[0.75884725 0.4560838  0.32355274],0.5056968372933007,[0.78450139 0.44566929 0.28691983],0.5242412014480801,[0.73481781 0.4669967  0.37090909],,0.7066473960876465,0.6197145679789645,[0.80794186 0.58346945 0.46773239],0.6092527919877181,[0.83302114 0.5832789  0.41145833],0.6366089371276632,[0.78432855 0.58366013 0.54183813],80,1,True,300,0.1,0.001,123,focal,2,True,5,64,6
0,,0.6088122725486755,0.4819235675565012,[0.73742849 0.42911011 0.27923211],0.47758451872836716,[0.76915829 0.39513889 0.26845638],0.4895312926318658,[0.70821284 0.46947195 0.29090909],,0.6981374621391296,0.611770087091224,[0.79739074 0.5822545  0.45566502],0.601157686802841,[0.82683983 0.56322541 0.41340782],0.6267087356204485,[0.76996725 0.60261438 0.50754458],80,1,True,300,0.1,0.0001,1,focal,2,True,5,64,7
0,,0.6206896305084229,0.47734813684326466,[0.75296843 0.4045321  0.27454387],0.47618983488621014,[0.75406032 0.41161401 0.26289517],0.47894739849924844,[0.7518797  0.39768977 0.28727273],,0.705041766166687,0.611384918997893,[0.80706625 0.56352818 0.46356033],0.608535275225131,[0.80839232 0.6066315  0.41058201],0.6213747501744181,[0.80574452 0.52614379 0.53223594],80,1,True,300,0.1,0.0001,12,focal,2,True,5,64,7
0,,0.6222222447395325,0.48344033277645426,[0.74978051 0.42920176 0.27133872],0.4815782539411139,[0.75888626 0.41764247 0.26820604],0.48561842823958506,[0.74089069 0.44141914 0.27454545],,0.7056840062141418,0.6134723219841913,[0.80695474 0.57712766 0.45633456],0.6066609995196437,[0.819102   0.58728011 0.41360089],0.6237996982057569,[0.79516251 0.56732026 0.50891632],80,1,True,300,0.1,0.0001,123,focal,2,True,5,64,7
0,,0.6482758522033691,0.523103184181208,[0.77250554 0.46400658 0.33279743],0.5170291131191301,[0.79014212 0.46267432 0.29827089],0.532449756253821,[0.7556391  0.46534653 0.37636364],,0.7249518036842346,0.6342675869051608,[0.820435   0.6        0.48236776],0.6301351958425,[0.82355928 0.62097902 0.44586729],0.6410345756958477,[0.81733434 0.58039216 0.52537723],80,1,True,300,0.1,0.0005,1,focal,2,True,5,64,8
0,,0.6440613269805908,0.5227209981267126,[0.76488184 0.47530144 0.32797971],0.5160679115144603,[0.79213135 0.44959529 0.30647709],0.5320991503430273,[0.73944477 0.50412541 0.35272727],,0.7199743390083313,0.6315110113296908,[0.81784098 0.60448718 0.47220487],0.6221503882334584,[0.83988317 0.59308176 0.43348624],0.6439281885593743,[0.79692618 0.61633987 0.51851852],80,1,True,300,0.1,0.0005,12,focal,2,True,5,64,8
0,,0.6371647715568542,0.5125801877145963,[0.76105137 0.4625     0.31418919],0.5064833436693829,[0.7869055  0.43916914 0.29337539],0.5211575894431548,[0.73684211 0.48844884 0.33818182],,0.7190108895301819,0.6298813024508818,[0.81550905 0.60168394 0.47245092],0.6221714735131564,[0.83141361 0.59627728 0.43882353],0.6396836375153628,[0.80020156 0.60718954 0.51165981],80,1,True,300,0.1,0.0005,123,focal,2,True,5,64,8
0,,0.6434866189956665,0.5220987259304571,[0.76533651 0.4667992  0.33416046],0.515283796093796,[0.7888275  0.45049885 0.30652504],0.5316001079575857,[0.74320416 0.48432343 0.36727273],,0.713230550289154,0.6224443613696241,[0.81253982 0.58047493 0.47431833],0.6163321518310928,[0.82207323 0.58588549 0.44103774],0.6304733141541939,[0.80322499 0.5751634  0.51303155],80,1,True,300,0.2,0.001,1,focal,2,True,5,64,9
0,,0.6243295073509216,0.5090378444547362,[0.75060901 0.45589383 0.32061069],0.5005042945579979,[0.7926045  0.43259259 0.27631579],0.5255020528079413,[0.71283979 0.48184818 0.38181818],,0.7117854952812195,0.6295740653443486,[0.81046955 0.59942912 0.47882353],0.6164122266398492,[0.84782609 0.58225508 0.41915551],0.6507373868614662,[0.77626606 0.61764706 0.55829904],80,1,True,300,0.2,0.001,12,focal,2,True,5,64,9
0,,0.6247126460075378,0.50607091461592,[0.7468544  0.44721465 0.32414369],0.4993888207460195,[0.77470479 0.42361624 0.29984544],0.5157538634141031,[0.72093696 0.47359736 0.35272727],,0.7101798057556152,0.6213916412254538,[0.80896534 0.59806673 0.45714286],0.6117243972031857,[0.83778677 0.5718545  0.42553191],0.6342285062173018,[0.78206097 0.62679739 0.49382716],80,1,True,300,0.2,0.001,123,focal,2,True,5,64,9
0,,0.6139847040176392,0.4851540174188092,[0.73931944 0.44002999 0.27611262],0.48217613747532617,[0.767507   0.40315934 0.27586207],0.4912720149979139,[0.71312898 0.48432343 0.27636364],,0.7002248167991638,0.6115661846349536,[0.79890881 0.58774992 0.44803983],0.6019643174820563,[0.82461786 0.57125231 0.41002278],0.6246034216155598,[0.77475435 0.60522876 0.49382716],80,1,True,300,0.2,0.0001,1,focal,2,True,5,64,10
0,,0.6141762733459473,0.48089674848356534,[0.74465891 0.41207243 0.2859589 ],0.4771709595819898,[0.75908681 0.40219953 0.27022654],0.4856159462100056,[0.73076923 0.42244224 0.30363636],,0.708253026008606,0.6209254924518769,[0.80723819 0.57998005 0.47555824],0.6125357500560756,[0.82265237 0.59038592 0.42456897],0.6342640211091295,[0.79239103 0.56993464 0.54046639],80,1,True,300,0.2,0.0001,12,focal,2,True,5,64,10
0,,0.6204980611801147,0.48007737750678925,[0.74638211 0.43093923 0.2629108 ],0.47983696043532104,[0.75465563 0.41301059 0.27184466],0.48110951060403906,[0.73828803 0.45049505 0.25454545],,0.7042388916015625,0.6106297927705416,[0.80512164 0.5810678  0.44569994],0.6039398735562352,[0.81853684 0.58240315 0.41087963],0.6196153632920932,[0.79213908 0.57973856 0.48696845],80,1,True,300,0.2,0.0001,123,focal,2,True,5,64,10
0,,0.6431034207344055,0.5171969526304173,[0.76693524 0.469762   0.31489362],0.5112758891664484,[0.79223181 0.44559585 0.296     ],0.5254224901958097,[0.74320416 0.49669967 0.33636364],,0.7219011187553406,0.6300084106578928,[0.82000508 0.59261723 0.47740293],0.6249720959220039,[0.82629829 0.60324983 0.44536817],0.6368544125469118,[0.813807   0.58235294 0.51440329],80,1,True,300,0.2,0.0005,1,focal,2,True,5,64,11
0,,0.6235632300376892,0.5101609326226881,[0.74717902 0.4581262  0.32517758],0.5015243586492054,[0.79032258 0.42694227 0.28730823],0.5257573004263989,[0.70850202 0.49422442 0.37454545],,0.7090559005737305,0.6207127977439598,[0.8105773  0.60108939 0.4504717 ],0.6093997450524978,[0.84359673 0.58956631 0.39503619],0.6390409112890699,[0.78004535 0.6130719  0.52400549],80,1,True,300,0.2,0.0005,12,focal,2,True,5,64,11
0,,0.64616858959198,0.5144797337616955,[0.77099573 0.46985447 0.302589  ],0.5102287962327957,[0.78449566 0.47359598 0.27259475],0.5213747303012546,[0.75795257 0.46617162 0.34      ],,0.7159602046012878,0.624812485847695,[0.81771633 0.58843422 0.4682869 ],0.6177031617045871,[0.83112152 0.60967064 0.41231733],0.6384007649699112,[0.80473671 0.56862745 0.54183813],80,1,True,300,0.2,0.0005,123,focal,2,True,5,64,11
0,,0.6482758522033691,0.5299708029494764,[0.76936698 0.45488565 0.36565978],0.5229480912201,[0.78547755 0.45850796 0.32485876],0.5411353136470385,[0.75390399 0.45132013 0.41818182],,0.7220616340637207,0.6334743377473773,[0.82014022 0.58905473 0.49122807],0.6266976509464217,[0.82997936 0.5979798  0.45213379],0.642882228337151,[0.81053162 0.58039216 0.53772291],80,1,True,384,0.1,0.001,1,focal,2,True,5,64,12
0,,0.6193486452102661,0.5149088880184204,[0.74359766 0.45224172 0.34888729],0.5046303045861823,[0.79695767 0.42867701 0.28825623],0.5391002269689086,[0.69693464 0.47854785 0.44181818],,0.7039178013801575,0.6239617158222004,[0.80196052 0.59328358 0.47664104],0.6100953147027621,[0.84553073 0.5658363  0.41891892],0.6463340342995908,[0.76266062 0.62352941 0.55281207],80,1,True,384,0.1,0.001,12,focal,2,True,5,64,12
0,,0.6392720341682434,0.5095280036783739,[0.76373871 0.45674201 0.30810329],0.5058614031271472,[0.78287276 0.43279173 0.30191972],0.5145204815449734,[0.74551764 0.48349835 0.31454545],,0.7090559005737305,0.6148917982261893,[0.81035149 0.58472179 0.44960212],0.6090207562285487,[0.828594   0.56329497 0.4351733 ],0.6219195497128892,[0.79289494 0.60784314 0.46502058],80,1,True,384,0.1,0.001,123,focal,2,True,5,64,12
0,,0.6300766468048096,0.49078019973038883,[0.75776579 0.43368592 0.28088889],0.48896464090387476,[0.76434245 0.42776886 0.27478261],0.49278101147303865,[0.75130133 0.43976898 0.28727273],,0.705362856388092,0.6145014318963194,[0.80439504 0.58172115 0.45738811],0.6078325902234317,[0.81596682 0.59400545 0.4135255 ],0.6249137789546545,[0.79314689 0.56993464 0.51165981],80,1,True,384,0.1,0.0001,1,focal,2,True,5,64,13
0,,0.6160919666290283,0.48429691614809506,[0.74446261 0.4354711  0.27295703],0.4796232822775228,[0.76598348 0.41856925 0.25431711],0.49081960711976347,[0.72411799 0.45379538 0.29454545],,0.6979768872261047,0.6145744025249064,[0.79588649 0.58371635 0.46412037],0.6037121563400669,[0.82332346 0.58641161 0.4014014 ],0.6337778458434128,[0.7702192  0.58104575 0.55006859],80,1,True,384,0.1,0.0001,12,focal,2,True,5,64,13
0,,0.6298850774765015,0.4960343244682788,[0.75555556 0.43757726 0.29497016],0.4929235281295206,[0.76404494 0.43703704 0.2776886 ],0.49997233789313,[0.74725275 0.43811881 0.31454545],,0.7021515965461731,0.6080958204036466,[0.80495277 0.57354426 0.44579043],0.6020570193850343,[0.81578266 0.59125607 0.39913232],0.6186901646804127,[0.79440665 0.55686275 0.5048011 ],80,1,True,384,0.1,0.0001,123,focal,2,True,5,64,13
0,,0.6427202820777893,0.5175493397559676,[0.76296296 0.46750196 0.3221831 ],0.5131147935493181,[0.78219927 0.44485842 0.31228669],0.5233172056361217,[0.74465009 0.49257426 0.33272727],,0.715639054775238,0.6227362282539062,[0.81486227 0.59150431 0.46184211],0.6170397118369408,[0.82898853 0.57838851 0.4437421 ],0.6293065374297867,[0.80120937 0.60522876 0.48148148],80,1,True,384,0.1,0.0005,1,focal,2,True,5,64,14
0,,0.6275861859321594,0.5089345017264053,[0.75327444 0.46061515 0.31291391],0.5017353148334447,[0.79568855 0.42228336 0.28723404],0.5217967638290723,[0.71515327 0.50660066 0.34363636],,0.7124277353286743,0.6258922130736403,[0.80959245 0.60398162 0.46410256],0.6158158579270013,[0.84352813 0.56829971 0.43561974],0.6397655907356085,[0.77828168 0.64444444 0.49657064],80,1,True,384,0.1,0.0005,12,focal,2,True,5,64,14
0,,0.6340996026992798,0.5111899803520675,[0.76224505 0.44696017 0.32436472],0.5050960640855122,[0.78551703 0.45439045 0.27538071],0.5248755835676107,[0.74031232 0.43976898 0.39454545],,0.7135517001152039,0.6274045333980958,[0.81348951 0.58632363 0.48240046],0.618686558712911,[0.83157895 0.60814607 0.41633466],0.6451905316310338,[0.79617032 0.56601307 0.5733882 ],80,1,True,384,0.1,0.0005,123,focal,2,True,5,64,14
0,,0.6494252681732178,0.5257272843425027,[0.77031388 0.45860927 0.34825871],0.52060082021086,[0.78154762 0.46013289 0.32012195],0.5327707958765802,[0.7593985  0.45709571 0.38181818],,0.7233461737632751,0.6337998359237206,[0.82058486 0.59596617 0.48484848],0.6275458431903164,[0.83195236 0.59326425 0.45742092],0.6413305514249595,[0.80952381 0.59869281 0.51577503],80,1,True,384,0.2,0.001,1,focal,2,True,5,64,15
0,,0.6295019388198853,0.5156839343551597,[0.7561677  0.45150774 0.33937636],0.5071967489855709,[0.7932677  0.44605475 0.28226779],0.5349777117677066,[0.72238288 0.45709571 0.42545455],,0.7031149864196777,0.6198578536068442,[0.80555192 0.57815566 0.47586599],0.6077153090997508,[0.83860414 0.57853403 0.40600775],0.6425146739079719,[0.7750063  0.57777778 0.57475995],80,1,True,384,0.2,0.001,12,focal,2,True,5,64,15
0,,0.6467432975769043,0.5099645178491069,[0.77256843 0.45424293 0.30308219],0.5074891077893661,[0.77800587 0.45805369 0.28640777],0.5131732363519753,[0.76720648 0.45049505 0.32181818],,0.7119460701942444,0.6166175966367754,[0.81528501 0.57549086 0.45907692],0.6116175523189046,[0.8216479  0.59691011 0.41629464],0.6254117559232197,[0.8090199  0.55555556 0.51165981],80,1,True,384,0.2,0.001,123,focal,2,True,5,64,15
0,,0.6187739372253418,0.4817071791415393,[0.74881936 0.42631994 0.26998224],0.47883336500238954,[0.76461724 0.40799397 0.26388889],0.4854647830312239,[0.73366108 0.44636964 0.27636364],,0.7092164158821106,0.6157369586883376,[0.80882164 0.5926893  0.44569994],0.608764960721618,[0.82349869 0.59191656 0.41087963],0.6250303688004694,[0.7946586  0.59346405 0.48696845],80,1,True,384,0.2,0.0001,1,focal,2,True,5,64,16
0,,0.6229885220527649,0.489160024172868,[0.74789045 0.44783118 0.27175844],0.4857219338056531,[0.76615105 0.42538976 0.265625  ],0.49381138055968704,[0.73048005 0.47277228 0.27818182],,0.7045600414276123,0.6158157475687166,[0.80320455 0.5899187  0.454324  ],0.6066671543900177,[0.82440318 0.58705502 0.40854326],0.6291796828470756,[0.78306878 0.59281046 0.51165981],80,1,True,384,0.2,0.0001,12,focal,2,True,5,64,16
0,,0.6174329519271851,0.48811527033592655,[0.74464286 0.4366364  0.28306655],0.4831242071270272,[0.7670141  0.41862226 0.26373626],0.495088263597904,[0.72353962 0.45627063 0.30545455],,0.7002248167991638,0.6106670875344181,[0.80227302 0.58010681 0.44962143],0.6021523899408162,[0.82299947 0.59276944 0.39068826],0.6266770631435016,[0.78256488 0.56797386 0.52949246],80,1,True,384,0.2,0.0001,123,focal,2,True,5,64,16
0,,0.6438697576522827,0.5228969287792817,[0.76538462 0.45915033 0.34415584],0.5163358544820453,[0.78346457 0.45469256 0.31085044],0.5324237386144629,[0.7481203  0.46369637 0.38545455],,0.7069685459136963,0.6148708935422852,[0.80884432 0.58316897 0.45259939],0.6069168391294723,[0.82572178 0.58664021 0.40838852],0.6266420422764442,[0.79264298 0.57973856 0.50754458],80,1,True,384,0.2,0.0005,1,focal,2,True,5,64,17
0,,0.630842924118042,0.5197927082856512,[0.75377344 0.46349942 0.34210526],0.5102452396676104,[0.79716221 0.43572985 0.29784367],0.537243923351271,[0.71486408 0.4950495  0.40181818],,0.7016698718070984,0.6187118342579208,[0.8014764  0.58779343 0.46686567],0.6059195783578705,[0.84047553 0.56396396 0.41331924],0.6386708867360388,[0.765936   0.61372549 0.53635117],80,1,True,384,0.2,0.0005,12,focal,2,True,5,64,17
0,,0.6377394795417786,0.5125493094745137,[0.76245381 0.45073892 0.32445521],0.5067058178890964,[0.7798609  0.44852941 0.29172714],0.5214105557461471,[0.74580682 0.4529703  0.36545455],,0.7170841097831726,0.6272400471428626,[0.81610669 0.59290873 0.47270471],0.6193854647826544,[0.83102638 0.59564644 0.43148358],0.6381810337303646,[0.80171328 0.59019608 0.52263374],80,1,True,384,0.2,0.0005,123,focal,2,True,5,64,17
