,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6143678426742554,0.49653457272466966,[0.74024796 0.42689199 0.32246377],0.4939110833830811,[0.7756654  0.38476821 0.32129964],0.5036443187407231,[0.70792366 0.47937294 0.32363636],,0.6578356027603149,0.5491152213074915,[0.77857798 0.51327434 0.35549335],0.5470408414535477,[0.81052345 0.46774194 0.36285714],0.5553683750592144,[0.74905518 0.56862745 0.3484225 ],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6402298808097839,0.5100486599934092,[0.76347086 0.45406718 0.31260794],0.5062380334802725,[0.77542499 0.44559174 0.29769737],0.5146139651559141,[0.7518797  0.46287129 0.32909091],,0.6663455367088318,0.555143004378313,[0.78753326 0.49211564 0.38578012],0.5525503299203093,[0.79204893 0.49471598 0.37088608],0.5581772352287966,[0.78306878 0.48954248 0.40192044],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6373563408851624,0.4985346774531109,[0.76676677 0.39431769 0.33451957],0.4993943993702506,[0.75841584 0.41224122 0.32752613],0.49833653810725204,[0.77530364 0.37788779 0.34181818],,0.6685934662818909,0.5507980653940737,[0.79081441 0.49009247 0.37148732],0.551436659838689,[0.78775    0.4953271  0.37123288],0.5502040596759966,[0.79390275 0.48496732 0.37174211],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6455938816070557,0.5165191528977415,[0.76607143 0.47202668 0.31145935],0.5183484516734657,[0.78908645 0.42837929 0.33757962],0.5196764563674412,[0.7443609  0.52557756 0.28909091],,0.6616891622543335,0.5485962794501944,[0.78109834 0.49892605 0.36576445],0.5513621061110474,[0.79202279 0.470214   0.39184953],0.5482597428546179,[0.77047115 0.53137255 0.34293553],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6067050099372864,0.48786180376629523,[0.74723275 0.38517915 0.33117351],0.47994159178801626,[0.78546382 0.38022508 0.27413588],0.506998817290636,[0.71255061 0.39026403 0.41818182],,0.6546242833137512,0.5491392255925052,[0.77599586 0.49357165 0.37785016],0.543806631478312,[0.79723625 0.47438216 0.35980149],0.5560140654341298,[0.7558579  0.51437908 0.39780521],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6222222447395325,0.489005522411742,[0.75463918 0.40860215 0.30377524],0.4858482993333784,[0.76890756 0.39491917 0.29371817],0.49290115651241234,[0.74089069 0.42326733 0.31454545],,0.6637765169143677,0.5590774064149819,[0.78020005 0.50202177 0.3950104 ],0.5575182403178968,[0.79446331 0.47893175 0.39915966],0.5616124639156075,[0.76643991 0.52745098 0.3909465 ],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.617241382598877,0.4956758537256805,[0.75300842 0.408646   0.32537313],0.48820704119524194,[0.7846395  0.40403226 0.27594937],0.511186258591157,[0.7238288  0.41336634 0.39636364],,0.6591200828552246,0.5500895371421984,[0.77988395 0.5047081  0.36567657],0.5455522401108959,[0.79873217 0.48550725 0.3524173 ],0.5557891743803145,[0.76190476 0.5254902  0.37997257],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6283524632453918,0.496312936228279,[0.75594203 0.40401506 0.32898172],0.4942980332863016,[0.75769901 0.40966921 0.31552588],0.498781463455773,[0.75419318 0.39851485 0.34363636],,0.6629736423492432,0.5519192619009251,[0.781976   0.50461343 0.36916836],0.5493757560057393,[0.79249677 0.4916305  0.364     ],0.5548390549635492,[0.77173091 0.51830065 0.3744856 ],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6358237266540527,0.5121854066275399,[0.75666816 0.46242775 0.31746032],0.5075229852203686,[0.7805103  0.43383948 0.30821918],0.518853892329661,[0.73423944 0.4950495  0.32727273],,0.6568722128868103,0.5576116132572219,[0.77141001 0.50830769 0.39311714],0.5521975450605413,[0.79656468 0.48023256 0.3797954 ],0.56502403430508,[0.74779541 0.53986928 0.40740741],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6247126460075378,0.5041216882635077,[0.74876847 0.43208475 0.33151184],0.5016578958440113,[0.77383524 0.39902166 0.33211679],0.5091019761316792,[0.72527473 0.47112211 0.33090909],,0.6541425585746765,0.5401593644943324,[0.77471175 0.50458987 0.34117647],0.5420974246344757,[0.79733333 0.46128858 0.36767036],0.5428150958600175,[0.75333837 0.55686275 0.31824417],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6375479102134705,0.5059549928669342,[0.76540668 0.44127243 0.31118587],0.5015379764861784,[0.77880874 0.43629032 0.28951487],0.511730447191625,[0.75245807 0.44636964 0.33636364],,0.6650609970092773,0.5513167606971295,[0.78416541 0.49478488 0.375     ],0.551257629596822,[0.78475902 0.49349805 0.37551582],0.5513789054716537,[0.78357269 0.49607843 0.3744856 ],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6210727691650391,0.4875859269288105,[0.75461201 0.39272727 0.3154185 ],0.485005293730072,[0.76423488 0.3847981  0.30598291],0.4905577000730727,[0.74522846 0.4009901  0.32545455],,0.6653821468353271,0.5568118973925809,[0.78303342 0.50967148 0.3777308 ],0.5560910940503502,[0.79926528 0.4806022  0.3884058 ],0.5591860887015986,[0.76744772 0.54248366 0.36762689],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6331417560577393,0.492551877486723,[0.76276364 0.42198155 0.29291045],0.49290758698438814,[0.76733977 0.41061671 0.30076628],0.49256323434541255,[0.75824176 0.4339934  0.28545455],,0.663294792175293,0.5451969038883432,[0.78641757 0.48733568 0.36183746],0.5464917270550435,[0.78800911 0.47828823 0.37317784],0.5442434861461732,[0.78483245 0.49673203 0.35116598],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6413792967796326,0.5009211639155564,[0.76975749 0.40207075 0.33093525],0.5027707876062532,[0.75957207 0.42133816 0.32740214],0.4997512278700397,[0.78021978 0.38448845 0.33454545],,0.6665061116218567,0.5535712546159899,[0.78523154 0.48456688 0.39091535],0.5548882774284719,[0.78015419 0.49224545 0.39226519],0.5523581174582316,[0.79037541 0.47712418 0.38957476],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.640421450138092,0.5179667078618518,[0.76163228 0.47263314 0.3196347 ],0.5146395195792551,[0.79453346 0.42828418 0.32110092],0.5255857135742492,[0.7313476  0.52722772 0.31818182],,0.6620102524757385,0.560145798487222,[0.77637897 0.51581509 0.38824334],0.5566253904641761,[0.80058887 0.48236633 0.38692098],0.5658044836590329,[0.75359033 0.55424837 0.38957476],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6354405879974365,0.5145546031739731,[0.75812274 0.45856559 0.32697548],0.5112737279919942,[0.78996865 0.41717377 0.32667877],0.5216978580449138,[0.72874494 0.50907591 0.32727273],,0.6557482481002808,0.5490361792653539,[0.77485953 0.50809538 0.36415363],0.5484031461467553,[0.8048317  0.46223889 0.37813885],0.554085941646892,[0.74703956 0.56405229 0.35116598],35,3,5,11,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(512, 512)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6174329519271851,0.5030611320796599,[0.7388612  0.43481428 0.33550792],0.5022211165781655,[0.77331647 0.38917862 0.34416826],0.5090640903303748,[0.70734529 0.49257426 0.32727273],,0.6615285873413086,0.5539934396543632,[0.775091   0.52665877 0.36023055],0.5538809435776014,[0.80069836 0.4815818  0.37936267],0.5583506928148488,[0.7510708  0.58104575 0.34293553],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6045976877212524,0.49869600871767483,[0.72696404 0.4363371  0.33278689],0.4912111899412222,[0.7795432  0.3911053  0.30298507],0.5145065819479576,[0.6810295  0.49339934 0.36909091],,0.6570327281951904,0.5664132950318326,[0.77060549 0.52204794 0.40658645],0.5577690566513452,[0.81864551 0.4770146  0.37764706],0.5815636542682916,[0.72789116 0.57647059 0.44032922],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6335248947143555,0.5198010566976897,[0.75501647 0.44671648 0.35767022],0.5118418511164186,[0.78291925 0.42674681 0.32585949],0.5313482082736903,[0.72903412 0.46864686 0.39636364],,0.6570327281951904,0.5486576693519183,[0.7786455  0.49031008 0.37701743],0.5440955755001434,[0.79151484 0.48467433 0.35609756],0.5542716949605632,[0.76618796 0.49607843 0.4005487 ],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6314176321029663,0.5021618941022239,[0.75462135 0.4563253  0.29553903],0.5002393965394081,[0.77876923 0.41966759 0.30228137],0.5070056259529944,[0.73192597 0.5        0.28909091],,0.6599229574203491,0.5447342317430884,[0.77957819 0.50969697 0.34492754],0.5456325333576141,[0.79616496 0.47514124 0.3655914 ],0.5466054185734651,[0.76366843 0.5496732  0.32647462],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6411877274513245,0.5027383552819875,[0.76970228 0.43141852 0.30709427],0.5055375855968102,[0.77695934 0.40979955 0.32985386],0.5017659325215345,[0.76257953 0.45544554 0.28727273],,0.6579961180686951,0.5412363117777587,[0.7816616  0.4790683  0.36297903],0.5438952914837538,[0.78584161 0.46205222 0.38379205],0.5397395720977005,[0.77752583 0.49738562 0.34430727],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6340996026992798,0.4927734601002239,[0.7656205  0.39933582 0.31336406],0.49397430638362944,[0.76232798 0.40183793 0.31775701],0.49163239343020476,[0.76894158 0.39686469 0.30909091],,0.6705202460289001,0.5548433544199295,[0.78960582 0.49546632 0.37945792],0.5576998072139224,[0.78684013 0.49101412 0.39524517],0.5524248108022358,[0.79239103 0.5        0.3648834 ],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6220306754112244,0.5123068640134522,[0.74260679 0.4777048  0.316609  ],0.507371417595348,[0.80906921 0.41106484 0.3019802 ],0.529698034580786,[0.68623482 0.57013201 0.33272727],,0.6579961180686951,0.5660314754739193,[0.76870027 0.52224148 0.40715268],0.5625740497488717,[0.81153738 0.4679089  0.40827586],0.5756813562187564,[0.73015873 0.59084967 0.40603567],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,14
