,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6751089692115784,0.5706085474193355,[0.78884722 0.51107174 0.41190668],0.5651519314476783,[0.79756017 0.53425926 0.36363636],0.5816964804134341,[0.78032258 0.48981324 0.47495362],,0.670597493648529,0.563994500074668,[0.78890259 0.49396344 0.40911748],0.5592092282510905,[0.79775561 0.52454212 0.35532995],0.5763637172495079,[0.7802439  0.46675359 0.48209366],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,29
0,,0.6611999273300171,0.5575618584111165,[0.78025425 0.50157587 0.39085546],0.5525048563253742,[0.79912073 0.53403643 0.32435741],0.5755815281815767,[0.76225806 0.47283531 0.49165121],,0.6592767238616943,0.5578114010135456,[0.78046944 0.48837209 0.40459267],0.551033418707501,[0.80398242 0.51366906 0.33544878],0.5777947868793071,[0.75829268 0.4654498  0.50964187],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,30
0,,0.6686734557151794,0.5540064835517429,[0.78688525 0.50569676 0.36943745],0.5506554376483287,[0.79189807 0.52264493 0.33742331],0.5599706639871568,[0.78193548 0.48981324 0.40816327],,0.6600629091262817,0.5439038735652266,[0.78331288 0.47747142 0.37092732],0.5404778629203917,[0.78814815 0.49305556 0.34022989],0.5496974421639008,[0.77853659 0.46284224 0.4077135 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,30
0,,0.6711646318435669,0.5513014452005041,[0.79276994 0.47281553 0.38831886],0.5565370095972796,[0.77954475 0.5521542  0.33791209],0.5587549728951621,[0.80645161 0.41341256 0.45640074],,0.6621069312095642,0.5431559578346249,[0.78820698 0.43966817 0.40159272],0.5471436358236889,[0.77790974 0.52146691 0.34205426],0.5550195114534248,[0.79878049 0.38005215 0.4862259 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,30
0,,0.6506124138832092,0.5260081083774218,[0.77165354 0.44703686 0.35933392],0.5302502574342555,[0.75384615 0.49637306 0.34053156],0.5257593081992792,[0.79032258 0.40662139 0.38033395],,0.6496855616569519,0.5259411933399968,[0.77028161 0.45854004 0.34900193],0.5290485568570298,[0.75712603 0.50232919 0.32769045],0.526317939350372,[0.78390244 0.42177314 0.37327824],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,31
0,,0.6433464884757996,0.5197780939167986,[0.7672774  0.46133451 0.33072237],0.5190517972169553,[0.76457399 0.48110599 0.31147541],0.5218761923661269,[0.77       0.44312394 0.35250464],,0.6349056363105774,0.5128136763232183,[0.7628338  0.43807574 0.33753149],0.511067286385838,[0.76274079 0.45955619 0.31090487],0.5168621748260217,[0.76292683 0.41851369 0.36914601],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,31
0,,0.6487440466880798,0.5130974056104293,[0.7710617  0.45264117 0.31558935],0.5203460406591796,[0.7492392  0.48821218 0.32358674],0.5080242709832814,[0.79419355 0.42190153 0.30797774],,0.6418238878250122,0.5018221523410202,[0.76768868 0.435      0.30277778],0.5098384892704945,[0.74315068 0.48104265 0.30532213],0.4970597416330063,[0.79390244 0.3970013  0.30027548],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,31
0,,0.680298924446106,0.5684925040512172,[0.79429867 0.52669039 0.38448845],0.5657132661552909,[0.79765777 0.55327103 0.346211  ],0.5752654783166546,[0.79096774 0.50254669 0.432282  ],,0.6871069073677063,0.5768862365877411,[0.80083038 0.52392427 0.40590406],0.5745478386712567,[0.80190756 0.55506929 0.36666667],0.5834634030706788,[0.7997561  0.49608866 0.45454545],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,32
0,,0.6707494258880615,0.5589509557155377,[0.78548283 0.51121865 0.38015139],0.5557828049994146,[0.7890625  0.53059361 0.34769231],0.5648131010391501,[0.78193548 0.49320883 0.41929499],,0.6617924571037292,0.5459478600499647,[0.78300159 0.47937266 0.37546934],0.5435310884528308,[0.78405478 0.50250179 0.3440367 ],0.5511511230448433,[0.78195122 0.45827901 0.41322314],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,32
0,,0.6622378826141357,0.556829309200492,[0.77963875 0.50335871 0.38749047],0.5518989663175888,[0.79397993 0.53270142 0.32901554],0.5713764301831243,[0.76580645 0.4770798  0.47124304],,0.6635220050811768,0.5620255791447039,[0.78176383 0.48840382 0.41590909],0.5550017499060179,[0.79887984 0.51216023 0.35396518],0.5787505568203829,[0.76536585 0.46675359 0.50413223],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,32
0,,0.6643139123916626,0.5484951078408267,[0.78294826 0.51056338 0.35197368],0.5453844517177409,[0.78988838 0.53016453 0.31610044],0.5551735014116775,[0.77612903 0.49235993 0.39703154],,0.6663522124290466,0.5565151223113285,[0.78592666 0.49900332 0.38461538],0.5509308186114671,[0.79859013 0.50880759 0.34539474],0.5657041954625479,[0.77365854 0.48956975 0.4338843 ],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,33
0,,0.6719950437545776,0.5556153732116269,[0.79008    0.49354244 0.38322368],0.556126333319834,[0.78380952 0.54040404 0.34416544],0.5609644030478375,[0.79645161 0.45415959 0.432282  ],,0.6622641682624817,0.5389270683948769,[0.78809149 0.47046263 0.35822708],0.5401524562074872,[0.78212827 0.51802508 0.32030402],0.5437940128277984,[0.79414634 0.43089961 0.40633609],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,33
0,,0.6707494258880615,0.5465609454178237,[0.79584448 0.45482234 0.38901602],0.5576987502221125,[0.7771288  0.56565657 0.33031088],0.5562959346417993,[0.81548387 0.3803056  0.47309833],,0.6643081903457642,0.5395001569013619,[0.79245283 0.43808777 0.38795987],0.5504268522797978,[0.77632195 0.54911591 0.3258427 ],0.5510046384397168,[0.80926829 0.36440678 0.47933884],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,33
0,,0.6501972079277039,0.5071906507013322,[0.77284516 0.42048252 0.32824427],0.5238813426675949,[0.73314038 0.50058617 0.33791749],0.4995616712497624,[0.81709677 0.36247878 0.31910946],,0.6529874205589294,0.515222984371511,[0.77433628 0.43568773 0.33564494],0.5285912565565964,[0.74086453 0.50692042 0.33798883],0.5087722552584065,[0.81097561 0.38200782 0.33333333],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,34
0,,0.6593315601348877,0.5274503815028859,[0.77934421 0.47788378 0.32512315],0.5335844739787169,[0.76563959 0.48847518 0.34663866],0.5224709238534123,[0.79354839 0.46774194 0.30612245],,0.6511006355285645,0.5260307668827066,[0.77419355 0.45907117 0.34482759],0.5277440078445389,[0.7670577  0.47087046 0.34530387],0.5245549310407066,[0.78146341 0.44784876 0.34435262],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,34
0,,0.6323437690734863,0.513490323039015,[0.75364668 0.45910064 0.32772365],0.5113851274235182,[0.75732899 0.46326707 0.31355932],0.5160788964451347,[0.75       0.45500849 0.3432282 ],,0.62877357006073,0.5118987065132433,[0.75423205 0.44770283 0.33376123],0.5081315313470669,[0.76433759 0.447557   0.3125    ],0.5167885756912026,[0.74439024 0.44784876 0.35812672],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,34
0,,0.6821673512458801,0.5753762233946741,[0.79103751 0.5316129  0.40347826],0.5716136450427939,[0.79633867 0.53879686 0.3797054 ],0.5802837214527731,[0.78580645 0.524618   0.43042672],,0.6812893152236938,0.5717616485082478,[0.79498217 0.52234359 0.39795918],0.5676436653606514,[0.80178616 0.53059852 0.37054632],0.5774621132184362,[0.78829268 0.51434159 0.42975207],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,35
0,,0.6657670736312866,0.5617671162159056,[0.78363726 0.50226244 0.39940165],0.5569457190480502,[0.79845999 0.5377907  0.33458647],0.5786180470027183,[0.76935484 0.47113752 0.49536178],,0.6613207459449768,0.5561882691557826,[0.78263033 0.48682386 0.39911062],0.5511358509762686,[0.7988316  0.52       0.33457596],0.573063549167499,[0.76707317 0.45762712 0.49449036],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,35
0,,0.6663898825645447,0.5594158818456715,[0.78138315 0.50637213 0.39049236],0.5536257883727109,[0.79413724 0.50680272 0.3599374 ],0.5672302247029388,[0.76903226 0.50594228 0.42671614],,0.6625786423683167,0.5567817303986508,[0.78000249 0.49671916 0.39362354],0.5501444183848039,[0.79573712 0.5        0.35469613],0.5668359680956923,[0.76487805 0.4934811  0.44214876],80,15,4,umap,17,8,"['timeline_index', 'speaker']","[None, None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,35
