,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id,input_dim,dimension,sig_depth,method,log_signature
0,,0.6042145490646362,0.48598489600437395,[0.73625208 0.41017613 0.31152648],0.4785991658535318,[0.77314668 0.39017126 0.27247956],0.4995659774190259,[0.70271833 0.43234323 0.36363636],,0.7199743390083313,0.6333462740894708,[0.81745417 0.59935484 0.48322981],0.6238316153819751,[0.8382314  0.59171975 0.4415437 ],0.6461597533389213,[0.79768204 0.60718954 0.53360768],"(128, 128)",0.1,0.0001,123,focal,2,True,5,64,1.1,769,10,3,gaussian_random_projection,True
0,,0.5955938696861267,0.48559021178413,[0.72783633 0.41676104 0.31217326],0.4777536724420403,[0.78423514 0.38413361 0.26489227],0.50481691662515,[0.67900521 0.45544554 0.38      ],,0.7121065855026245,0.6350333748348892,[0.8068272  0.60905612 0.4892168 ],0.6204722359380948,[0.84954026 0.59464508 0.41723136],0.6612024782478149,[0.76820358 0.62418301 0.59122085],"(128, 128)",0.1,0.0005,1,focal,2,True,5,64,1.11,769,10,3,gaussian_random_projection,True
0,,0.596168577671051,0.4803776621800568,[0.73208818 0.40077973 0.30826508],0.47291483246144966,[0.77781392 0.37989653 0.26103405],0.4972987281377068,[0.69144014 0.42409241 0.37636364],,0.7159602046012878,0.6344514451426594,[0.81092328 0.60631995 0.48611111],0.6230366381628093,[0.83794679 0.61074271 0.42042042],0.654560260318119,[0.78558831 0.60196078 0.57613169],"(128, 128)",0.1,0.0005,12,focal,2,True,5,64,1.11,769,10,3,gaussian_random_projection,True
0,,0.5936781764030457,0.48706828367452776,[0.72503888 0.41546626 0.32069971],0.4787506502654644,[0.78432032 0.38429173 0.2676399 ],0.5087447611157877,[0.67408907 0.45214521 0.4       ],,0.7074502110481262,0.6256243416261831,[0.80542748 0.59723096 0.47421458],0.6124649613025724,[0.84400883 0.57584951 0.41753653],0.6463924938974218,[0.7702192  0.62026144 0.54869684],"(128, 128)",0.1,0.0005,123,focal,2,True,5,64,1.11,769,10,3,gaussian_random_projection,True
0,,0.600191593170166,0.48698562688519104,[0.73263675 0.41350531 0.31481481],0.4792741694678777,[0.78163934 0.38272472 0.27345845],0.5033316350721249,[0.68941585 0.44966997 0.37090909],,0.7090559005737305,0.6309593878382357,[0.80400685 0.59893048 0.48994083],0.617042674206302,[0.84300719 0.57731959 0.43080125],0.6528596623834719,[0.76845553 0.62222222 0.56790123],"(256, 256)",0.5,0.001,1,focal,2,True,5,64,1.12,769,10,3,gaussian_random_projection,True
0,,0.6017241477966309,0.48671392291284316,[0.731045   0.41809198 0.31100478],0.4794124856008402,[0.77365192 0.3875969  0.27698864],0.5004089651301741,[0.69288606 0.45379538 0.35454545],,0.7130700349807739,0.6381149490336767,[0.80404518 0.60561583 0.50468384],0.6238905182197009,[0.83978052 0.59164589 0.44024515],0.6609030992369513,[0.77122701 0.62026144 0.59122085],"(256, 256)",0.5,0.001,12,focal,2,True,5,64,1.12,769,10,3,gaussian_random_projection,True
0,,0.5950191617012024,0.4830474395598709,[0.72516815 0.43048694 0.29348722],0.4781113570869963,[0.78977853 0.37607891 0.26847662],0.4990887879996791,[0.67032967 0.50330033 0.32363636],,0.7045600414276123,0.6265259026861731,[0.80005339 0.60390006 0.47562426],0.6120206255907829,[0.85069543 0.56563927 0.41972718],0.6505037680367072,[0.75510204 0.64771242 0.54869684],"(256, 256)",0.5,0.001,123,focal,2,True,5,64,1.12,769,10,3,gaussian_random_projection,True
0,,0.6283524632453918,0.4932448309279614,[0.75899705 0.425117   0.29562044],0.49144773972843253,[0.77453341 0.40310651 0.2967033 ],0.49609571309936085,[0.74407172 0.44966997 0.29454545],,0.7180474996566772,0.6315895990151627,[0.81556159 0.59705317 0.48215404],0.6220965826094149,[0.83731423 0.58542714 0.44354839],0.6440605323062009,[0.79491056 0.60915033 0.52812071],"(256, 256)",0.5,0.0001,1,focal,2,True,5,64,1.13,769,10,3,gaussian_random_projection,True
0,,0.6220306754112244,0.49594834725786746,[0.75026249 0.4329588  0.30462375],0.4932004864244394,[0.77937052 0.39643347 0.30379747],0.501867556333424,[0.72325043 0.47689769 0.30545455],,0.7206165790557861,0.6331022138863974,[0.81716805 0.61029879 0.4718398 ],0.6232431648390458,[0.8418381  0.59405941 0.43383199],0.6461668343606304,[0.79390275 0.62745098 0.51714678],"(256, 256)",0.5,0.0001,12,focal,2,True,5,64,1.13,769,10,3,gaussian_random_projection,True
0,,0.6237547993659973,0.48936464997785817,[0.75459298 0.43688587 0.2766151 ],0.4867625164049217,[0.78035218 0.40306834 0.27686703],0.4945804574673777,[0.73048005 0.47689769 0.27636364],,0.7243095636367798,0.637290630576785,[0.82013458 0.61249203 0.47924528],0.6277296297727423,[0.84304336 0.59763682 0.44250871],0.6497254045651183,[0.79843789 0.62810458 0.52263374],"(256, 256)",0.5,0.0001,123,focal,2,True,5,64,1.13,769,10,3,gaussian_random_projection,True
0,,0.6166666746139526,0.48693159603591213,[0.74865672 0.41817482 0.29396325],0.48298651157707323,[0.77359655 0.39205776 0.28330523],0.49291635756982294,[0.72527473 0.4480198  0.30545455],,0.72398841381073,0.6386295087452781,[0.81736218 0.60825397 0.49027237],0.6308009352967193,[0.83610013 0.59135802 0.46494465],0.648036004525267,[0.7994457  0.62614379 0.51851852],"(256, 256)",0.5,0.0005,1,focal,2,True,5,64,1.14,769,10,3,gaussian_random_projection,True
0,,0.6026819944381714,0.4858945829436497,[0.73081015 0.41879699 0.3080766 ],0.47970421203166785,[0.77026594 0.38466851 0.28417819],0.49704471025471547,[0.69519954 0.45957096 0.33636364],,0.7193320393562317,0.6385589148768387,[0.81178311 0.61158594 0.49230769],0.6267900638690412,[0.84093978 0.59300184 0.44642857],0.6548832976263208,[0.7845805  0.63137255 0.54869684],"(256, 256)",0.5,0.0005,12,focal,2,True,5,64,1.14,769,10,3,gaussian_random_projection,True
0,,0.6015325784683228,0.4835449186510579,[0.730616   0.42684268 0.29317607],0.47812242895789986,[0.77705346 0.38415842 0.27315542],0.49532583449206696,[0.68941585 0.48019802 0.31636364],,0.7167630195617676,0.6333499739593013,[0.81295058 0.61044682 0.47665252],0.6210113018720095,[0.84726776 0.58859223 0.42717391],0.6514622309829282,[0.78130511 0.63398693 0.53909465],"(256, 256)",0.5,0.0005,123,focal,2,True,5,64,1.14,769,10,3,gaussian_random_projection,True
0,,0.601915717124939,0.48810742979110816,[0.7314145  0.42825112 0.30465667],0.4808022332822284,[0.78183613 0.39139344 0.26917713],0.5035945798165704,[0.68710237 0.47277228 0.35090909],,0.7109826803207397,0.6278451865018166,[0.80965499 0.60089974 0.47298083],0.6152867306038355,[0.84455391 0.59102402 0.41028226],0.6489786586788351,[0.77752583 0.61111111 0.55829904],"(256, 256)",0.1,0.001,1,focal,2,True,5,64,1.15,769,10,3,gaussian_random_projection,True
0,,0.6028735637664795,0.4934978955780897,[0.73004512 0.43465909 0.31578947],0.48794287954034443,[0.79016504 0.38154613 0.29211747],0.5090045650024807,[0.67842684 0.5049505  0.34363636],,0.7032755017280579,0.619613515420164,[0.80184818 0.59554731 0.46144505],0.60709721074931,[0.84220743 0.56514085 0.41394336],0.6386179711939645,[0.76518015 0.62941176 0.521262  ],"(256, 256)",0.1,0.001,12,focal,2,True,5,64,1.15,769,10,3,gaussian_random_projection,True
0,,0.6047892570495605,0.49182168058074954,[0.7347125  0.41053447 0.33021807],0.4835739147231533,[0.77503209 0.38686131 0.28882834],0.5070429472097008,[0.69838057 0.43729373 0.38545455],,0.7154784798622131,0.6328910464337795,[0.80998829 0.60559306 0.48309179],0.6214738872547314,[0.83709677 0.59582543 0.43149946],0.6496545394563862,[0.7845805  0.61568627 0.54869684],"(256, 256)",0.1,0.001,123,focal,2,True,5,64,1.15,769,10,3,gaussian_random_projection,True
0,,0.6212643384933472,0.4930595015125893,[0.7512224  0.41468176 0.31327434],0.48969330333687777,[0.77028259 0.39362491 0.30517241],0.4976732334887624,[0.73308271 0.43811881 0.32181818],,0.7220616340637207,0.6353926354383995,[0.81895661 0.60484653 0.48237477],0.6257574187606136,[0.84       0.59808307 0.43918919],0.6485619762308216,[0.7989418  0.61176471 0.53497942],"(256, 256)",0.1,0.0001,1,focal,2,True,5,64,1.16,769,10,3,gaussian_random_projection,True
0,,0.6174329519271851,0.49318647188324466,[0.74564041 0.43067624 0.30324277],0.4887975315197057,[0.77645585 0.39721254 0.2927242 ],0.5006733478437492,[0.71717756 0.47029703 0.31454545],,0.7271997332572937,0.641520199381772,[0.82114241 0.61924686 0.48417132],0.6317083510462224,[0.84292916 0.61001902 0.44217687],0.6547303695140608,[0.80045351 0.62875817 0.53497942],"(256, 256)",0.1,0.0001,12,focal,2,True,5,64,1.16,769,10,3,gaussian_random_projection,True
0,,0.6178160905838013,0.4855940871951572,[0.74973791 0.42916825 0.27787611],0.48195588269479894,[0.77757067 0.39760732 0.27068966],0.49181832179747764,[0.7238288  0.46617162 0.28545455],,0.7233461737632751,0.6332738105818253,[0.8209147  0.60809928 0.47080745],0.6251263099040494,[0.83748362 0.60770235 0.43019296],0.6444585515962215,[0.80498866 0.60849673 0.51989026],"(256, 256)",0.1,0.0001,123,focal,2,True,5,64,1.16,769,10,3,gaussian_random_projection,True
0,,0.597892701625824,0.47897726382895334,[0.73143206 0.40789973 0.2976    ],0.4724717234536548,[0.773798   0.37790289 0.26571429],0.49157185180634894,[0.69346443 0.44306931 0.33818182],,0.7074502110481262,0.6261439735945994,[0.80703135 0.5913556  0.48004497],0.6136678461169366,[0.84181719 0.59251969 0.40666667],0.6503120864257912,[0.7750063  0.59019608 0.58573388],"(256, 256)",0.1,0.0005,1,focal,2,True,5,64,1.17,769,10,3,gaussian_random_projection,True
0,,0.6022988557815552,0.4867911604208692,[0.7280527  0.43111596 0.30120482],0.48181880016883394,[0.77419355 0.38531514 0.28594771],0.49818603896248503,[0.68710237 0.48927393 0.31818182],,0.7124277353286743,0.6285313802410991,[0.80804628 0.61274204 0.46480583],0.6161356569097745,[0.84492714 0.58672249 0.41675734],0.6469347135287585,[0.77425044 0.64117647 0.52537723],"(256, 256)",0.1,0.0005,12,focal,2,True,5,64,1.17,769,10,3,gaussian_random_projection,True
0,,0.6143678426742554,0.49456634604928484,[0.74198427 0.43325706 0.30845771],0.48803867131414064,[0.77774255 0.40283688 0.28353659],0.505399420219639,[0.70936958 0.46864686 0.33818182],,0.7202954292297363,0.6373212891717869,[0.81411091 0.61484325 0.48300971],0.6257952992919987,[0.84217614 0.60213033 0.43307943],0.6539712730085175,[0.78785588 0.62810458 0.54595336],"(256, 256)",0.1,0.0005,123,focal,2,True,5,64,1.17,769,10,3,gaussian_random_projection,True
0,,0.5986589789390564,0.48628537805245214,[0.72985929 0.41931943 0.30967742],0.4797668111065711,[0.78431373 0.37672584 0.27826087],0.5014462018787188,[0.68247542 0.47277228 0.34909091],,0.7084136009216309,0.629476056840073,[0.80359503 0.60497325 0.47985989],0.6154389287849972,[0.84514874 0.58348512 0.41768293],0.6526088624750311,[0.765936   0.62810458 0.56378601],"(512, 512)",0.5,0.001,1,focal,2,True,5,64,1.18,769,10,3,gaussian_random_projection,True
0,,0.6045976877212524,0.4820822045101077,[0.73582044 0.4128608  0.29756537],0.4797528961289786,[0.77359694 0.3704918  0.29516995],0.4892444044867182,[0.7015616  0.46617162 0.3       ],,0.7113037705421448,0.6231841809012302,[0.80850512 0.59593114 0.46511628],0.6147104522104522,[0.83279915 0.57177177 0.43956044],0.6338792307046276,[0.78558831 0.62222222 0.49382716],"(512, 512)",0.5,0.001,12,focal,2,True,5,64,1.18,769,10,3,gaussian_random_projection,True
0,,0.6134099364280701,0.4829442704442705,[0.74606475 0.41185897 0.29090909],0.4779223199783947,[0.76678877 0.40031153 0.26666667],0.49017462417149754,[0.72643146 0.42409241 0.32      ],,0.7209377288818359,0.639294058769789,[0.81494845 0.59836334 0.50457038],0.629124116068308,[0.83408072 0.59934426 0.45394737],0.6539870269095291,[0.79667423 0.59738562 0.56790123],"(512, 512)",0.5,0.001,123,focal,2,True,5,64,1.18,769,10,3,gaussian_random_projection,True
0,,0.6293103694915771,0.4866804529475908,[0.75970588 0.43185299 0.26848249],0.48815018548903755,[0.77289048 0.40285714 0.28870293],0.4877397294385309,[0.74696356 0.46534653 0.25090909],,0.7273603081703186,0.6418464887177543,[0.82185396 0.61572606 0.48795944],0.6322180164681904,[0.84527297 0.5979064  0.45347468],0.6541529643407432,[0.79969766 0.63464052 0.52812071],"(512, 512)",0.5,0.0001,1,focal,2,True,5,64,1.19,769,10,3,gaussian_random_projection,True
0,,0.6227969527244568,0.4818193236300801,[0.75522432 0.4072327  0.28300095],0.4828264506728435,[0.7633678  0.38888889 0.29622266],0.48185152581192187,[0.74725275 0.42739274 0.27090909],,0.7204560041427612,0.6309692184194914,[0.81973972 0.59928733 0.4738806 ],0.622136536006868,[0.83887131 0.5940912  0.4334471 ],0.6428900778418364,[0.80146133 0.60457516 0.52263374],"(512, 512)",0.5,0.0001,12,focal,2,True,5,64,1.19,769,10,3,gaussian_random_projection,True
0,,0.6189655065536499,0.4818767683608987,[0.74944502 0.41911211 0.27707317],0.4838844087697225,[0.7675053  0.38520055 0.29894737],0.48332264284843757,[0.73221515 0.45957096 0.25818182],,0.7292870879173279,0.6434607182578744,[0.82135048 0.62082262 0.48820905],0.635170122702733,[0.83893852 0.61061947 0.45595238],0.6537448449887499,[0.80448476 0.63137255 0.52537723],"(512, 512)",0.5,0.0001,123,focal,2,True,5,64,1.19,769,10,3,gaussian_random_projection,True
0,,0.6028735637664795,0.48594460028550857,[0.73391678 0.42275229 0.30116473],0.48021067190922445,[0.78232406 0.38070059 0.27760736],0.49849646271741116,[0.69115095 0.47524752 0.32909091],,0.7125883102416992,0.63562099027644,[0.80712871 0.60658357 0.49315068],0.6211790229163582,[0.84775374 0.59349593 0.42228739],0.6610244097639056,[0.7702192  0.62026144 0.59259259],"(512, 512)",0.5,0.0005,1,focal,2,True,5,64,1.2,769,10,3,gaussian_random_projection,True
0,,0.5883141756057739,0.47402343936973285,[0.72192266 0.40014766 0.3       ],0.46804171280676865,[0.77250247 0.36205745 0.26956522],0.4876452734920687,[0.67755928 0.44719472 0.33818182],,0.7084136009216309,0.6317993923628206,[0.80382267 0.60716571 0.4844098 ],0.6172218303946407,[0.84936886 0.59461153 0.4076851 ],0.6599606097583065,[0.76291257 0.62026144 0.59670782],"(512, 512)",0.5,0.0005,12,focal,2,True,5,64,1.2,769,10,3,gaussian_random_projection,True
0,,0.6044061183929443,0.4829752819021551,[0.73405389 0.42446573 0.29040622],0.47841721689957,[0.77499196 0.38348868 0.276771  ],0.492641966336599,[0.69722383 0.47524752 0.30545455],,0.7215799689292908,0.6403427844251041,[0.81544281 0.6110935  0.49449204],0.6283204681916484,[0.8453218  0.59323077 0.44640884],0.6572843677937567,[0.78760393 0.63006536 0.55418381],"(512, 512)",0.5,0.0005,123,focal,2,True,5,64,1.2,769,10,3,gaussian_random_projection,True
0,,0.6053639650344849,0.4888827100760289,[0.73818686 0.43052392 0.29793736],0.48157550899913404,[0.78907535 0.39873418 0.256917  ],0.5052772223434027,[0.69346443 0.46782178 0.35454545],,0.7052023410797119,0.6242595646507824,[0.80368664 0.60006551 0.46902655],0.6120332667493075,[0.84169884 0.60144452 0.39295644],0.6497569672587827,[0.76895944 0.59869281 0.58161866],"(512, 512)",0.1,0.001,1,focal,2,True,5,64,1.21,769,10,3,gaussian_random_projection,True
0,,0.6040229797363281,0.4772015205186679,[0.73798077 0.402746   0.2908778 ],0.47286395448274626,[0.76797999 0.37446809 0.27614379],0.48438447430630854,[0.71023713 0.43564356 0.30727273],,0.702633261680603,0.6205302967162459,[0.8019387  0.58677955 0.47287264],0.6083237163725288,[0.83519782 0.58468527 0.40508806],0.6426723775930125,[0.77122701 0.58888889 0.56790123],"(512, 512)",0.1,0.001,12,focal,2,True,5,64,1.21,769,10,3,gaussian_random_projection,True
0,,0.5965517163276672,0.47997339881321427,[0.72741289 0.425878   0.2866293 ],0.4736475345036311,[0.77906209 0.3858004  0.25608011],0.4942961016749448,[0.68218623 0.47524752 0.32545455],,0.7013487219810486,0.6191949053486127,[0.79952953 0.58089172 0.47716346],0.6072104867785304,[0.8305729  0.56645963 0.42459893],0.6371277180282263,[0.7707231  0.59607843 0.54458162],"(512, 512)",0.1,0.001,123,focal,2,True,5,64,1.21,769,10,3,gaussian_random_projection,True
0,,0.6264367699623108,0.4888356074909351,[0.7573616  0.42421875 0.28492647],0.4874562637250273,[0.77144571 0.40281899 0.28810409],0.4912068390181991,[0.74378253 0.4480198  0.28181818],,0.7275208830833435,0.640724409531137,[0.82278644 0.61573472 0.48365207],0.6314089181789673,[0.84221636 0.61254851 0.43946188],0.6536366535640319,[0.8042328  0.61895425 0.53772291],"(512, 512)",0.1,0.0001,1,focal,2,True,5,64,1.22,769,10,3,gaussian_random_projection,True
0,,0.6164751052856445,0.48111842048124154,[0.74885304 0.4109063  0.28359592],0.48015436450736687,[0.76689906 0.38433908 0.28922495],0.48374591478812423,[0.73163678 0.44141914 0.27818182],,0.7220616340637207,0.6362951340992848,[0.81886499 0.60880829 0.48121212],0.6257607510267966,[0.84289144 0.60333761 0.4310532 ],0.6517103412009523,[0.79617032 0.61437908 0.54458162],"(512, 512)",0.1,0.0001,12,focal,2,True,5,64,1.22,769,10,3,gaussian_random_projection,True
0,,0.6072797179222107,0.479709843608432,[0.73830786 0.42070963 0.28011204],0.4790927254972239,[0.7745316  0.37483871 0.28790787],0.48580706827189374,[0.70532099 0.47937294 0.27272727],,0.7164418697357178,0.6332488310000169,[0.81289308 0.60806553 0.47878788],0.6209038218655661,[0.84684685 0.58698297 0.42888165],0.6513713853168154,[0.78155707 0.63071895 0.54183813],"(512, 512)",0.1,0.0001,123,focal,2,True,5,64,1.22,769,10,3,gaussian_random_projection,True
0,,0.6109195351600647,0.48906830649735133,[0.74280521 0.41879699 0.30560272],0.4837303103128217,[0.77989822 0.38466851 0.2866242 ],0.4986413592197854,[0.70908039 0.45957096 0.32727273],,0.7084136009216309,0.6298955472290418,[0.80669831 0.59620419 0.48678414],0.6166019073824885,[0.8461964  0.59698558 0.40662374],0.6574859847917219,[0.7707231  0.59542484 0.60631001],"(512, 512)",0.1,0.0005,1,focal,2,True,5,64,1.23,769,10,3,gaussian_random_projection,True
0,,0.6160919666290283,0.48110731747200325,[0.74719101 0.41228407 0.28384687],0.48053779345139186,[0.76436782 0.38549892 0.29174664],0.4834007246878534,[0.73076923 0.44306931 0.27636364],,0.7125883102416992,0.625603331825082,[0.81147754 0.5958948  0.46943765],0.6151715563779181,[0.83712832 0.58501259 0.42337376],0.6404301638350814,[0.78735198 0.60718954 0.52674897],"(512, 512)",0.1,0.0005,12,focal,2,True,5,64,1.23,769,10,3,gaussian_random_projection,True
0,,0.6157088279724121,0.48345889772271317,[0.74613095 0.42161748 0.28262826],0.4807016962153559,[0.7685469  0.39370079 0.2798574 ],0.4880784885891712,[0.72498554 0.45379538 0.28545455],,0.7177264094352722,0.6296050903561866,[0.81524548 0.59961808 0.47395172],0.6208118226506567,[0.8366481  0.58436725 0.44142012],0.6407522130937423,[0.79491056 0.61568627 0.51165981],"(512, 512)",0.1,0.0005,123,focal,2,True,5,64,1.23,769,10,3,gaussian_random_projection,True
0,,0.6130267977714539,0.5062592232199047,[0.73506612 0.42808349 0.35562806],0.4978608792241937,[0.77475168 0.39634575 0.32248521],0.5203194304392845,[0.69924812 0.46534653 0.39636364],,0.7101798057556152,0.6209891595671161,[0.81043388 0.59108781 0.46144578],0.6117617155060177,[0.83125828 0.59264126 0.41138561],0.6351823582656656,[0.79062736 0.58954248 0.52537723],"(64, 64)",0.5,0.001,1,focal,2,True,5,64,2.0,790,6,4,gaussian_random_projection,True
0,,0.6111111044883728,0.5018540981606362,[0.73206398 0.43708116 0.33641716],0.49488000243284463,[0.77341487 0.39823609 0.31298905],0.5142900495948958,[0.69491035 0.48432343 0.36363636],,0.705362856388092,0.6209244550679454,[0.80519821 0.59780504 0.45977011],0.6089044485405276,[0.84050425 0.59056122 0.39564787],0.6422214427609177,[0.77273873 0.60522876 0.54869684],"(64, 64)",0.5,0.001,12,focal,2,True,5,64,2.0,790,6,4,gaussian_random_projection,True
0,,0.607854425907135,0.4947749072878782,[0.73244097 0.41149425 0.3403895 ],0.48858194711136055,[0.76308367 0.38412017 0.318542  ],0.5042293697270247,[0.70416426 0.44306931 0.36545455],,0.7135517001152039,0.6265233170441291,[0.81360755 0.59625668 0.46970571],0.6171643663190185,[0.83599149 0.61012312 0.40537849],0.6445655354048342,[0.79239103 0.58300654 0.55829904],"(64, 64)",0.5,0.001,123,focal,2,True,5,64,2.0,790,6,4,gaussian_random_projection,True
0,,0.6063218116760254,0.48982884464017956,[0.73149272 0.42324561 0.3147482 ],0.48687118783894484,[0.7693044  0.37992126 0.3113879 ],0.497709473087274,[0.69722383 0.47772277 0.31818182],,0.7113037705421448,0.6169932825699848,[0.81482438 0.58948044 0.44667503],0.6086792160949622,[0.83576159 0.57871537 0.41156069],0.6279681145434853,[0.79491056 0.60065359 0.48834019],"(64, 64)",0.5,0.0001,1,focal,2,True,5,64,2.1,790,6,4,gaussian_random_projection,True
0,,0.6072797179222107,0.49291712095192314,[0.73114355 0.42614662 0.32146119],0.4909588942544855,[0.77100706 0.37893385 0.32293578],0.5006660723909291,[0.69519954 0.48679868 0.32      ],,0.7130700349807739,0.6187325178276125,[0.81559645 0.58952105 0.45108005],0.6112132243529795,[0.83350868 0.58001265 0.42011834],0.62825091627872,[0.79843789 0.59934641 0.48696845],"(64, 64)",0.5,0.0001,12,focal,2,True,5,64,2.1,790,6,4,gaussian_random_projection,True
0,,0.6113026738166809,0.49546931909089764,[0.735608   0.41559397 0.33520599],0.49545369778740805,[0.76588419 0.37491705 0.34555985],0.4997535444695424,[0.70763447 0.46617162 0.32545455],,0.7151573300361633,0.6199797096359014,[0.81784195 0.59596283 0.44613435],0.6121748827796524,[0.8373812  0.58453803 0.41460542],0.6299633708078568,[0.79919375 0.60784314 0.48285322],"(64, 64)",0.5,0.0001,123,focal,2,True,5,64,2.1,790,6,4,gaussian_random_projection,True
0,,0.6015325784683228,0.4994486110271168,[0.72387714 0.42495413 0.34951456],0.4912617501754291,[0.77623304 0.38268341 0.3148688 ],0.5161958989421209,[0.67813765 0.47772277 0.39272727],,0.7106615304946899,0.622594354925556,[0.81159797 0.59699543 0.45918967],0.6121902630274995,[0.83852767 0.59660574 0.40143737],0.6400269847307921,[0.78634417 0.59738562 0.53635117],"(64, 64)",0.5,0.0005,1,focal,2,True,5,64,2.2,790,6,4,gaussian_random_projection,True
0,,0.6088122725486755,0.5009871990765321,[0.73040561 0.42989271 0.34266327],0.4944655602498294,[0.77258065 0.38967136 0.32114467],0.5130808471246199,[0.69259688 0.47937294 0.36727273],,0.7047206163406372,0.6119161431199631,[0.80850512 0.59007833 0.43716498],0.6028079769538289,[0.83279915 0.589309   0.38631579],0.6266224459605515,[0.78558831 0.59084967 0.50342936],"(64, 64)",0.5,0.0005,12,focal,2,True,5,64,2.2,790,6,4,gaussian_random_projection,True
0,,0.6049808263778687,0.49520082540729327,[0.72826582 0.41544118 0.34189548],0.49134690288646504,[0.76603894 0.37466844 0.33333333],0.5037078357922548,[0.6940428  0.46617162 0.35090909],,0.7103403806686401,0.6190429713541159,[0.8112377  0.59542967 0.45046154],0.6097976968645685,[0.83435419 0.58655675 0.40848214],0.6320001251529419,[0.7893676  0.60457516 0.50205761],"(64, 64)",0.5,0.0005,123,focal,2,True,5,64,2.2,790,6,4,gaussian_random_projection,True
0,,0.5973179936408997,0.5021971941612328,[0.71560495 0.43637671 0.35460993],0.4931658075889985,[0.77993859 0.3866242  0.31293463],0.5236639193126947,[0.66107577 0.50082508 0.40909091],,0.7071291208267212,0.6192852840144578,[0.80750066 0.60447284 0.44588235],0.6078387365163903,[0.84194695 0.59125    0.39031926],0.6379843569801035,[0.77576216 0.61830065 0.51989026],"(64, 64)",0.1,0.001,1,focal,2,True,5,64,2.3,790,6,4,gaussian_random_projection,True
0,,0.60383141040802,0.5034239997702211,[0.72372465 0.42654735 0.36      ],0.4942251217426861,[0.77213115 0.38911565 0.32142857],0.5206892002097839,[0.6810295  0.47194719 0.40909091],,0.7008670568466187,0.6168836121740667,[0.80199842 0.5872914  0.46136101],0.6045120905346858,[0.83860324 0.57692308 0.39800995],0.6383971970132359,[0.76845553 0.59803922 0.54869684],"(64, 64)",0.1,0.001,12,focal,2,True,5,64,2.3,790,6,4,gaussian_random_projection,True
0,,0.6049808263778687,0.5046718875605757,[0.72432432 0.43570904 0.3539823 ],0.4958125767409583,[0.77726218 0.39271523 0.31746032],0.5224705264048671,[0.67813765 0.48927393 0.4       ],,0.7042388916015625,0.6181032158767223,[0.80679573 0.5950096  0.45250432],0.605928798264978,[0.84519868 0.58270677 0.38988095],0.6395562340162403,[0.77173091 0.60784314 0.53909465],"(64, 64)",0.1,0.001,123,focal,2,True,5,64,2.3,790,6,4,gaussian_random_projection,True
0,,0.5955938696861267,0.49207979797797163,[0.71863469 0.41346506 0.34413965],0.4852334427596825,[0.76723572 0.37146614 0.31699847],0.5061198097831762,[0.67582418 0.46617162 0.37636364],,0.713230550289154,0.6186670661364969,[0.81504379 0.5973437  0.44361371],0.6107619010227568,[0.83372859 0.59216442 0.40639269],0.6293775672134422,[0.79717813 0.60261438 0.48834019],"(64, 64)",0.1,0.0001,1,focal,2,True,5,64,2.4,790,6,4,gaussian_random_projection,True
0,,0.592528760433197,0.48664300277941513,[0.71496693 0.41675695 0.32820513],0.4813272965964737,[0.76372001 0.37058446 0.30967742],0.49907609789319013,[0.67206478 0.47607261 0.34909091],,0.7148362398147583,0.6229465615133017,[0.81532112 0.59715946 0.4563591 ],0.6144492963631952,[0.83513871 0.58992347 0.41828571],0.6343516830600553,[0.79642227 0.60457516 0.50205761],"(64, 64)",0.1,0.0001,12,focal,2,True,5,64,2.4,790,6,4,gaussian_random_projection,True
0,,0.605555534362793,0.4968373603240064,[0.72906853 0.41477688 0.34666667],0.49327940042933166,[0.76817163 0.37253614 0.33913043],0.5053736171766395,[0.69375361 0.46782178 0.35454545],,0.7162812948226929,0.622602855874848,[0.81872099 0.59516908 0.4539185 ],0.6143583436684485,[0.83839451 0.58666667 0.41801386],0.6334806076065543,[0.79994961 0.60392157 0.49657064],"(64, 64)",0.1,0.0001,123,focal,2,True,5,64,2.4,790,6,4,gaussian_random_projection,True
0,,0.6028735637664795,0.5015984924424121,[0.72358099 0.4254062  0.35580829],0.4931780333793476,[0.77292146 0.38502674 0.3215859 ],0.5178637620847105,[0.68016194 0.47524752 0.39818182],,0.7117854952812195,0.6201810562703495,[0.81261261 0.5939354  0.45399516],0.6119746361061198,[0.8305709  0.59906915 0.40628386],0.6329022143836959,[0.79541446 0.58888889 0.51440329],"(64, 64)",0.1,0.0005,1,focal,2,True,5,64,2.5,790,6,4,gaussian_random_projection,True
0,,0.5957854390144348,0.49423229520922646,[0.71658416 0.4228164  0.34329633],0.48879472965420456,[0.77045908 0.37225361 0.3236715 ],0.5081599247258445,[0.6697513  0.48927393 0.36545455],,0.7068079710006714,0.6154979508467591,[0.81029775 0.59201558 0.44418052],0.6056050277013791,[0.83718431 0.58800774 0.39162304],0.6313981285243865,[0.7850844  0.59607843 0.51303155],"(64, 64)",0.1,0.0005,12,focal,2,True,5,64,2.5,790,6,4,gaussian_random_projection,True
