,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.5758745407356936,0.6167778968811035,0.6166995098965984,[0.62218045 0.61121857],0.6172393731137049,[0.64271845 0.5917603 ],0.6174571948998179,[0.60291439 0.632     ],0.2685869872570038,0.7117437720298767,0.7038063634589108,[0.75229358 0.65531915],0.7050142247510669,[0.83108108 0.57894737],0.7210263993865702,[0.68715084 0.75490196],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,16
0,0.36083873931099386,0.628217339515686,0.6264081265889366,[0.60040984 0.65240642],0.6373035535441313,[0.68618267 0.58842444],0.6328488160291439,[0.53369763 0.732     ],0.2137520730495453,0.7010676264762878,0.6503732669747602,[0.78350515 0.51724138],0.6761363636363636,[0.72727273 0.625     ],0.6451692408807098,[0.84916201 0.44117647],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,10,1,"(512, 512)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,17
0,0.6483807493658627,0.6043851375579834,0.6037499192180856,[0.58788481 0.61961503],0.609100111571683,[0.64628821 0.57191201],0.6075810564663024,[0.53916211 0.676     ],0.24366523921489716,0.77224200963974,0.7617382087970324,[0.81176471 0.71171171],0.7577380952380952,[0.85714286 0.65833333],0.7727297622959799,[0.77094972 0.7745098 ],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,10,1,"(512, 512)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,17
0,0.8316837444024927,0.58913254737854,0.5891086094532856,[0.58597502 0.59224219],0.5909288289471764,[0.6199187  0.56193896],0.5907777777777778,[0.55555556 0.626     ],0.6397074460983276,0.6975088715553284,0.6708286820743925,[0.76454294 0.57711443],0.672050172050172,[0.75824176 0.58585859],0.6697885858253916,[0.77094972 0.56862745],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,10,1,"(512, 512)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4849541362594156,0.605338454246521,0.5688938390432171,[0.44354839 0.69423929],0.6982525671050261,[0.84615385 0.55035129],0.6202732240437159,[0.30054645 0.94      ],0.21349110901355745,0.6476868391036987,0.6475261324041812,[0.64       0.65505226],0.7123873873873874,[0.91666667 0.50810811],0.706594369591412,[0.49162011 0.92156863],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,18
0,0.4592182794037987,0.6272640824317932,0.6176903466950026,[0.55719139 0.6781893 ],0.6563753611657803,[0.73652695 0.57622378],0.6360437158469945,[0.44808743 0.824     ],0.21829357445240022,0.6298932433128357,0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,18
0,0.26811327653772693,0.6234509348869324,0.6234495368489736,[0.62416746 0.62273161],0.624682258170244,[0.65338645 0.59597806],0.6247249544626594,[0.59744991 0.652     ],0.21128321290016175,0.6298932433128357,0.5614645858343338,[0.73469388 0.38823529],0.5806752278376139,[0.67605634 0.48529412],0.5639993427538613,[0.80446927 0.32352941],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3757973751601051,0.6539561748504639,0.6517229236883143,[0.6238342  0.67961165],0.6658862711143516,[0.72355769 0.60821485],0.6591347905282332,[0.54826958 0.77      ],0.24399787485599517,0.6690391302108765,0.603835367240203,[0.76455696 0.44311377],0.6341524216524217,[0.69907407 0.56923077],0.6031602585168145,[0.84357542 0.3627451 ],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,19
0,0.37379734481082244,0.6253575086593628,0.6217815278390674,[0.58500528 0.65855778],0.6390805795490508,[0.6959799  0.58218126],0.6312768670309654,[0.50455373 0.758     ],0.26218212842941285,0.6334519386291504,0.5872655971479501,[0.72533333 0.44919786],0.5939975990396158,[0.69387755 0.49411765],0.585770621097601,[0.75977654 0.41176471],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,19
0,0.3132109186228584,0.6301239132881165,0.6257815143357313,[0.58547009 0.66609294],0.6463012404662092,[0.70801034 0.58459215],0.636544626593807,[0.49908925 0.774     ],0.22221488356590272,0.6868327260017395,0.6337243749259391,[0.77319588 0.49425287],0.6574627857522595,[0.71770335 0.59722222],0.6297787271333114,[0.83798883 0.42156863],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,19
0,0.3438526444575366,0.6339371204376221,0.6306473500825234,[0.59578947 0.66550523],0.6476209168436933,[0.70573566 0.58950617],0.6397413479052824,[0.5154827 0.764    ],0.21727373600006103,0.6832740306854248,0.6488338458514118,[0.75880759 0.5388601 ],0.6541353383458646,[0.73684211 0.57142857],0.6459634132982801,[0.78212291 0.50980392],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,20
0,0.35537081430940065,0.6224976181983948,0.6129209002064899,[0.5520362 0.6738056],0.6505936703039424,[0.72835821 0.57282913],0.6312222222222221,[0.44444444 0.818     ],0.2109646290540695,0.6298932433128357,0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,20
0,0.3011748615433188,0.644423246383667,0.6436135862887455,[0.62662663 0.66060055],0.6507827861250233,[0.69555556 0.60601002],0.6480637522768671,[0.5701275 0.726    ],0.21294035017490387,0.6583629846572876,0.6306276700624384,[0.73184358 0.52941176],0.6306276700624384,[0.73184358 0.52941176],0.6306276700624384,[0.73184358 0.52941176],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,20
0,0.3357960108448477,0.6196377873420715,0.6154087885612529,[0.57507987 0.6557377 ],0.6344694758958795,[0.69230769 0.57663126],0.6259016393442622,[0.49180328 0.76      ],0.20307956635951996,0.6725978851318359,0.6342388228636107,[0.75268817 0.51578947],0.6411033914272256,[0.7253886  0.55681818],0.631257530945339,[0.78212291 0.48039216],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,21
0,0.27532633700791526,0.6463298797607422,0.6462976949034855,[0.64292589 0.6496695 ],0.6485086342229199,[0.68163265 0.61538462],0.6481894353369764,[0.60837887 0.688     ],0.20959528386592866,0.6334519386291504,0.5752733142563651,[0.73246753 0.4180791 ],0.5888996763754045,[0.68446602 0.49333333],0.5752272976229598,[0.7877095 0.3627451],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,21
0,0.3189336157896939,0.6348903775215149,0.630680319196365,[0.59124867 0.67011197],0.651209897531076,[0.71391753 0.58850227],0.6412768670309654,[0.50455373 0.778     ],0.2269290268421173,0.6405693888664246,0.6034234611891288,[0.72479564 0.48205128],0.60641157629833,[0.70744681 0.50537634],0.6019005367510133,[0.74301676 0.46078431],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,21
0,0.49219757318496704,0.621544361114502,0.6152663645727958,[0.56612022 0.66441251],0.6415264543279808,[0.70765027 0.57540264],0.6288834244080146,[0.47176685 0.786     ],0.24681498408317565,0.690391480922699,0.634360838156773,[0.77749361 0.49122807],0.6628383921246923,[0.71698113 0.60869565],0.6304633585277686,[0.84916201 0.41176471],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,22
0,0.3730168517898111,0.6568160057067871,0.6549569107295573,[0.62962963 0.68028419],0.667612670790565,[0.72340426 0.61182109],0.6616885245901639,[0.55737705 0.766     ],0.2544385761022568,0.690391480922699,0.634360838156773,[0.77749361 0.49122807],0.6628383921246923,[0.71698113 0.60869565],0.6304633585277686,[0.84916201 0.41176471],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,22
0,0.5685967943247627,0.605338454246521,0.6040859862159501,[0.58181818 0.62635379],0.6118924543501612,[0.65306122 0.57072368],0.6092950819672132,[0.52459016 0.694     ],0.1865162342786789,0.7188612222671509,0.6834367201426026,[0.78933333 0.57754011],0.6951980792316926,[0.75510204 0.63529412],0.6781137035819915,[0.82681564 0.52941176],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,22
0,0.2838951445677701,0.6329838037490845,0.6328503337724238,[0.62585034 0.63985033],0.6359439074399531,[0.67083333 0.60105448],0.6352604735883425,[0.58652095 0.684     ],0.22555916309356688,0.6548042893409729,0.6153455356260848,[0.73854447 0.4921466 ],0.6208157771535581,[0.71354167 0.52808989],0.6130737211085552,[0.76536313 0.46078431],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,23
0,0.3148004289935617,0.6339371204376221,0.6268065993685241,[0.57522124 0.67839196],0.6579839266144417,[0.73239437 0.58357349],0.6417941712204007,[0.47358834 0.81      ],0.21695417165756226,0.6405693888664246,0.6105630034167159,[0.71866295 0.50246305],0.6108085808580859,[0.71666667 0.5049505 ],0.6103351955307262,[0.72067039 0.5       ],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,23
0,0.33487774694667144,0.6320305466651917,0.628587415153183,[0.592827   0.66434783],0.6459764796606902,[0.70426065 0.58769231],0.63791985428051,[0.51183971 0.764     ],0.22907452881336213,0.6334519386291504,0.6011218147489699,[0.71468144 0.48756219],0.6018703518703519,[0.70879121 0.49494949],0.6005312739620988,[0.72067039 0.48039216],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(128, 128)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,23
0,0.3396923279061037,0.5881792306900024,0.5652314068616164,[0.46534653 0.66511628],0.6344533502761351,[0.72586873 0.54303797],0.6002204007285974,[0.3424408 0.858    ],0.2234549880027771,0.6690391302108765,0.6543116790348823,[0.72566372 0.58295964],0.6529700413223141,[0.76875    0.53719008],0.6622028699748055,[0.68715084 0.6372549 ],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,24
0,0.3300595064373577,0.6205910444259644,0.6182008062097168,[0.58799172 0.64840989],0.6308756792034727,[0.68105516 0.5806962 ],0.6256520947176685,[0.51730419 0.734     ],0.22194008827209472,0.6405693888664246,0.6209042943965805,[0.70724638 0.53456221],0.6196437925615506,[0.73493976 0.50434783],0.625095848395224,[0.68156425 0.56862745],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,24
0,0.30678870222147775,0.6062917113304138,0.5987301616705182,[0.54364641 0.65381391],0.6268908993628095,[0.69101124 0.56277056],0.6140437158469946,[0.44808743 0.78      ],0.21254959404468537,0.6263344883918762,0.5951397560272789,[0.70752089 0.48275862],0.5953520352035204,[0.70555556 0.48514851],0.5949446817833278,[0.70949721 0.48039216],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,24
0,0.41146615848821755,0.644423246383667,0.6439560419561458,[0.63105836 0.65685373],0.6493266812687597,[0.69047619 0.60817717],0.647528233151184,[0.58105647 0.714     ],0.2338595449924469,0.6761565804481506,0.5732262963766545,[0.78281623 0.36363636],0.6587398373983739,[0.68333333 0.63414634],0.5855515390513748,[0.91620112 0.25490196],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,25
0,0.3604647070169449,0.6120114326477051,0.6108216951661611,[0.58930373 0.63233966],0.6186198722297181,[0.66063348 0.57660626],0.6159380692167578,[0.53187614 0.7       ],0.21205371618270874,0.6298932433128357,0.5614645858343338,[0.73469388 0.38823529],0.5806752278376139,[0.67605634 0.48529412],0.5639993427538613,[0.80446927 0.32352941],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,25
0,0.5075114790131064,0.605338454246521,0.6053294510240137,[0.60344828 0.60721063],0.606990482441746,[0.63636364 0.57761733],0.6068852459016394,[0.57377049 0.64      ],0.213160702586174,0.754448413848877,0.7080717286236957,[0.82442748 0.59171598],0.7516390012554053,[0.75700935 0.74626866],0.6976120056961332,[0.90502793 0.49019608],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,25
0,0.3324863305863212,0.6034318804740906,0.5805516467123424,[0.48258706 0.67851623],0.6568405195831482,[0.76078431 0.55289673],0.6156848816029143,[0.35336976 0.878     ],0.22861146926879883,0.6476868391036987,0.6320092067145522,[0.7079646  0.55605381],0.631198347107438,[0.75       0.51239669],0.6391170993537079,[0.67039106 0.60784314],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,26
0,0.3127321241533055,0.6415634155273438,0.6362314991072351,[0.59219089 0.68027211],0.6618097307930264,[0.73190349 0.59171598],0.6486338797814208,[0.49726776 0.8       ],0.2490705281496048,0.6512455344200134,0.6302234396820281,[0.7183908  0.54205607],0.628751056635672,[0.73964497 0.51785714],0.6334757366633804,[0.69832402 0.56862745],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,26
0,0.3094271675628774,0.6320305466651917,0.6280141843971632,[0.5893617  0.66666667],0.6475330187579195,[0.7084399  0.58662614],0.6382768670309654,[0.50455373 0.772     ],0.22668904662132264,0.6370106935501099,0.5831588132635253,[0.73298429 0.43333333],0.5948275862068966,[0.68965517 0.5       ],0.5822379231022017,[0.78212291 0.38235294],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,26
0,0.3780825839323156,0.5929456949234009,0.5731322516856073,[0.48116646 0.66509804],0.6348622557099128,[0.72262774 0.54709677],0.604327868852459,[0.36065574 0.848     ],0.23912433385849,0.6334519386291504,0.6106514925272744,[0.70487106 0.51643192],0.6095124536301006,[0.72352941 0.4954955 ],0.6131832621316683,[0.68715084 0.53921569],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,27
0,0.3237315092016669,0.6367969512939453,0.636156818833554,[0.62089552 0.65141812],0.6422738972219757,[0.68421053 0.60033727],0.6401530054644808,[0.56830601 0.712     ],0.21091905236244202,0.6263344883918762,0.5721494757906643,[0.72440945 0.4198895 ],0.5820904875297657,[0.68316832 0.48101266],0.5717493701391171,[0.77094972 0.37254902],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,27
0,0.26553009976358977,0.6129647493362427,0.606446640842155,[0.65709459 0.55579869],0.6130624976225798,[0.61259843 0.61352657],0.6082805100182149,[0.70856102 0.508     ],0.22708707749843599,0.6512455344200134,0.5685862890086477,[0.75742574 0.37974684],0.6078571428571429,[0.68       0.53571429],0.5744331252053895,[0.8547486  0.29411765],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,27
0,0.821178418748519,0.6387035250663757,0.6335835579825349,[0.59027027 0.67689685],0.6579799089500806,[0.72606383 0.58989599],0.6456338797814207,[0.49726776 0.794     ],0.9585569024085998,0.6797152757644653,0.6591644204851752,[0.74285714 0.5754717 ],0.6573896863370547,[0.76023392 0.55454545],0.6621480994632489,[0.72625698 0.59803922],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,28
0,0.3361678798409069,0.6377502679824829,0.6328654582964928,[0.59051724 0.67521368],0.6562536919623518,[0.72295515 0.58955224],0.644544626593807,[0.49908925 0.79      ],0.23407330214977265,0.6370106935501099,0.5806706460674157,[0.734375   0.42696629],0.5939024390243902,[0.68780488 0.5       ],0.5801292584072735,[0.7877095  0.37254902],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,28
0,0.4686725262333365,0.6120114326477051,0.6116500527116722,[0.62349676 0.59980334],0.6117003097686189,[0.63345865 0.58994197],0.6119216757741348,[0.61384335 0.61      ],0.21661530435085297,0.7295373678207397,0.6836710510724019,[0.80412371 0.56321839],0.7134835194045721,[0.74641148 0.68055556],0.6759502683755066,[0.87150838 0.48039216],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,28
0,0.27391356580397663,0.650143027305603,0.6477756277418676,[0.61889927 0.67665198],0.6622655863669216,[0.71980676 0.60472441],0.6554025500910747,[0.5428051 0.768    ],0.22408261895179749,0.6690391302108765,0.6116765977681027,[0.76092545 0.46242775],0.6340710932260228,[0.7047619  0.56338028],0.6094862526015993,[0.82681564 0.39215686],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,29
0,0.2536219042890212,0.6425166726112366,0.6415668551278606,[0.62311558 0.66001813],0.6493578445589689,[0.69506726 0.60364842],0.6463315118397086,[0.56466302 0.728     ],0.23478818237781524,0.6441280841827393,0.6183724467622773,[0.71751412 0.51923077],0.6175741239892183,[0.72571429 0.50943396],0.6194544857048965,[0.70949721 0.52941176],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,29
0,0.32328539999092326,0.628217339515686,0.6203507795100223,[0.56570156 0.675     ],0.6531825624232501,[0.7277937  0.57857143],0.6363296903460838,[0.46265938 0.81      ],0.21888181567192078,0.6548042893409729,0.6319655419181485,[0.72364672 0.54028436],0.6306539364198848,[0.73837209 0.52293578],0.6341603680578376,[0.70949721 0.55882353],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,29
0,0.39195385575294495,0.5958055257797241,0.5813384338501622,[0.50351288 0.65916399],0.6279966508020447,[0.70491803 0.55107527],0.6058105646630236,[0.39162113 0.82      ],0.23216256201267244,0.6334519386291504,0.6045227847236456,[0.71148459 0.49756098],0.6043143885676885,[0.71348315 0.49514563],0.6047486033519553,[0.70949721 0.5       ],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,30
0,0.3254788859802134,0.6196377873420715,0.613705017346546,[0.56583243 0.66157761],0.6385383911157108,[0.7027027  0.57437408],0.6267941712204007,[0.47358834 0.78      ],0.19563892781734465,0.6619216799736023,0.6213314041732273,[0.74530831 0.4973545 ],0.628362365209148,[0.71649485 0.54022989],0.6186603132873261,[0.77653631 0.46078431],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,30
0,0.3313837998053607,0.6043851375579834,0.5970004730443412,[0.54244763 0.65155332],0.6243279515559185,[0.68715084 0.56150507],0.6120437158469946,[0.44808743 0.776     ],0.22992726862430574,0.6156583428382874,0.5706281833616298,[0.70967742 0.43157895],0.5749234573716439,[0.68393782 0.46590909],0.5696954759557454,[0.73743017 0.40196078],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,30
0,0.7251410431721631,0.6120114326477051,0.6106513386900999,[0.58763931 0.63366337],0.6191026014692584,[0.66210046 0.57610475],0.6161165755919854,[0.52823315 0.704     ],0.32505674958229064,0.7686832547187805,0.735140151679935,[0.82939633 0.64088398],0.7581777165058279,[0.78217822 0.73417722],0.7256545076131011,[0.88268156 0.56862745],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,31
0,0.3436657470815322,0.6091516017913818,0.6037030348152352,[0.55723542 0.65017065],0.6256572091701402,[0.68435013 0.56696429],0.6159726775956285,[0.46994536 0.762     ],0.22117466926574708,0.6085408926010132,0.5530653556969347,[0.71052632 0.3956044 ],0.5608208955223881,[0.67164179 0.45      ],0.5535655603023333,[0.75418994 0.35294118],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,31
0,0.4386616910205168,0.6205910444259644,0.617181368054282,[0.58105263 0.6533101 ],0.6334915027246698,[0.6882793 0.5787037],0.6263661202185793,[0.50273224 0.75      ],0.22460153698921204,0.6868327260017395,0.6382256554307115,[0.77083333 0.50561798],0.6570282413350449,[0.72195122 0.59210526],0.6339960565231679,[0.82681564 0.44117647],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,31
0,0.2836184974978952,0.6482364535331726,0.644032352251461,[0.60534759 0.68271711],0.665976992630452,[0.73316062 0.59879336],0.6547413479052824,[0.5154827 0.794    ],0.2062697410583496,0.6370106935501099,0.5698979591836735,[0.73979592 0.4       ],0.5903755868544601,[0.68075117 0.5       ],0.5716945996275605,[0.81005587 0.33333333],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,32
0,0.3261685353868148,0.6387035250663757,0.6384814385414534,[0.62952102 0.64744186],0.6422711429095579,[0.67932489 0.60521739],0.6412604735883425,[0.58652095 0.696     ],0.2105617880821228,0.6583629846572876,0.6509316770186335,[0.70186335 0.6       ],0.6559744603222863,[0.79020979 0.52173913],0.6685836345711469,[0.63128492 0.70588235],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,32
0,0.35574153679258685,0.621544361114502,0.6148792674389678,[0.56421515 0.66554339],0.6424541806396615,[0.70994475 0.57496361],0.6290619307832422,[0.46812386 0.79      ],0.2241485446691513,0.6227757930755615,0.5954747935680139,[0.70056497 0.49038462],0.5948517520215633,[0.70857143 0.48113208],0.5963687150837989,[0.69273743 0.5       ],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,32
0,0.3947581964380601,0.5977120995521545,0.5847983822558376,[0.51157407 0.65802269],0.6273604082868387,[0.7015873  0.55313351],0.6072750455373407,[0.40255009 0.812     ],0.23911546766757966,0.6227757930755615,0.5904015401540154,[0.70555556 0.47524752],0.590828729281768,[0.70165746 0.48      ],0.5900427209990141,[0.70949721 0.47058824],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,33
0,0.260694228550967,0.6377502679824829,0.6339416246078798,[0.67128028 0.59660297],0.6374779160175031,[0.63920923 0.63574661],0.6343697632058288,[0.70673953 0.562     ],0.21138455867767333,0.6583629846572876,0.563495145631068,[0.76699029 0.36      ],0.6203057939914163,[0.67811159 0.5625    ],0.5736937232993756,[0.88268156 0.26470588],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,33
0,0.2652502699809916,0.6425166726112366,0.6340020152567778,[0.6898263  0.57817773],0.6462432811404534,[0.63181818 0.66066838],0.6367814207650273,[0.75956284 0.514     ],0.23129730224609374,0.6405693888664246,0.5536525910198946,[0.75061728 0.3566879 ],0.5908286403861625,[0.67256637 0.50909091],0.5618359075473764,[0.84916201 0.2745098 ],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,33
