,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.680335521697998,0.6557406331433733,[0.74775702 0.56372424],0.6535895661594808,[0.76774388 0.53943525],0.659544039874287,[0.7287844  0.59030368],,0.7813721299171448,0.7676492899736231,[0.82411624 0.71118234],0.768420594849692,[0.82055712 0.71628407],0.7669295700923984,[0.82770638 0.70615276],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6825722455978394,0.6615196002249621,[0.74593466 0.57710454],0.6590350464754602,[0.77760498 0.54046512],0.6679080540389946,[0.71674312 0.61907299],,0.776115357875824,0.7638316073703413,[0.8176929  0.70997032],0.7626956732104754,[0.82411504 0.7012763 ],0.7651263372128668,[0.81137007 0.7188826 ],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6874184608459473,0.6622699332269242,[0.75442964 0.57011023],0.6602168766777124,[0.77102664 0.54940711],0.6654834231865215,[0.73853211 0.59243474],,0.7294783592224121,0.7123577630265864,[0.78253332 0.64218221],0.7130885611242059,[0.77856835 0.64760877],0.7116923539290482,[0.78653888 0.63684583],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6821994185447693,0.6609199452168113,[0.74586377 0.57597613],0.6584446693110048,[0.7767774  0.54011194],0.6671292211854756,[0.71731651 0.61694193],,0.7618277668952942,0.7473495147230873,[0.80783034 0.68686869],0.7475722709266635,[0.80668983 0.68845471],0.7471320186441894,[0.80897408 0.68528996],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6788443326950073,0.6582170938428427,[0.74218165 0.57425253],0.6558483517593013,[0.77621283 0.53548387],0.6650410815619303,[0.71100917 0.61907299],,0.75926673412323,0.7479354819367321,[0.801379   0.69449196],0.7456542273285983,[0.81867757 0.67263088],0.7513090614223696,[0.78479634 0.71782178],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6889095902442932,0.6644678787467276,[0.75502715 0.5739086 ],0.6622571133716645,[0.77353383 0.55098039],0.6681066189947849,[0.73738532 0.59882792],,0.7348699569702148,0.7183652059226171,[0.78654368 0.65018673],0.7188810344720862,[0.78373702 0.65402504],0.7178818591321745,[0.78937051 0.64639321],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6892823576927185,0.6611443161167561,[0.75879033 0.5634983 ],0.6600313563093064,[0.76599474 0.55406797],0.6624876889727409,[0.75172018 0.57325519],,0.7496967315673828,0.7288306581970699,[0.80405192 0.6536094 ],0.7357244584339764,[0.77977896 0.69166996],0.7247018257540351,[0.82988456 0.61951909],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6915190815925598,0.6737519832746668,[0.74988666 0.59761731],0.6712736498712775,[0.79290508 0.54964222],0.6830320593813082,[0.71129587 0.65476825],,0.7642539143562317,0.7521113269997741,[0.80697495 0.69724771],0.7504202311783541,[0.81789709 0.68294337],0.7542523700358337,[0.79634067 0.71216407],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6739981174468994,0.6535965104279858,[0.73766312 0.5695299 ],0.6513954511062563,[0.77351368 0.52927722],0.6606988478344811,[0.70498853 0.61640916],,0.7521229386329651,0.7382841632518001,[0.79846575 0.67810257],0.7374442972373569,[0.80348478 0.67140381],0.7392226951014484,[0.79350904 0.68493635],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6876048445701599,0.6663200629378934,[0.75059524 0.58204489],0.6637192595841863,[0.78032178 0.54711674],0.6723936363902969,[0.72305046 0.62173681],,0.7708585858345032,0.7586131264483442,[0.8129813  0.70424495],0.757222152868065,[0.82129362 0.69315068],0.7602678446268251,[0.80483555 0.71570014],11,15,3,umap,17,10,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,5,1,"(128, 128)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,13
