,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,add_time_in_path,num_features,embedding_dim,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.344135904136826,0.5805529356002808,0.5803511681359286,[0.58955224 0.5711501 ],0.5806203607441711,[0.6042065  0.55703422],0.5807959927140255,[0.57559199 0.586     ],0.21101205945014953,0.7046263217926025,0.6785738895549951,[0.7700831  0.58706468],0.6798479298479299,[0.76373626 0.5959596 ],0.6774838426990908,[0.77653631 0.57843137],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,30
0,0.41034379952094135,0.5967588424682617,0.5967588179218303,[0.59675882 0.59675882],0.598063752276867,[0.626     0.5701275],0.598063752276867,[0.5701275 0.626    ],0.2225279241800308,0.7580071091651917,0.7072557911508763,[0.82914573 0.58536585],0.7638091029606717,[0.75342466 0.77419355],0.6961879723956621,[0.92178771 0.47058824],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.25340501964092255,0.6081982851028442,0.5988662087214285,[0.53768279 0.66004963],0.6328528167261263,[0.70294118 0.56276446],0.6166684881602915,[0.43533698 0.798     ],0.2398866444826126,0.6120996475219727,0.5720114581150003,[0.70299728 0.44102564],0.5742679020819035,[0.68617021 0.46236559],0.5711195092562165,[0.72067039 0.42156863],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.6062877984607921,0.5710200071334839,0.5626639836349892,[0.50221239 0.62311558],0.5877298372366766,[0.63943662 0.53602305],0.5787395264116575,[0.41347905 0.744     ],0.20347941517829896,0.7580071091651917,0.73363443738151,[0.81420765 0.65306122],0.7388212538400273,[0.79679144 0.68085106],0.7299266075145141,[0.83240223 0.62745098],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.5149562306263867,0.5977120995521545,0.5924675946383857,[0.54623656 0.63869863],0.6125249500998005,[0.66666667 0.55838323],0.6043296903460837,[0.46265938 0.746     ],0.20212291181087494,0.77224200963974,0.7399652978600346,[0.83157895 0.64835165],0.7617848258706468,[0.78606965 0.7375    ],0.7305564683974148,[0.88268156 0.57843137],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,32
0,0.6266553629847134,0.5929456949234009,0.592825774923028,[0.58583899 0.59981256],0.5954649571523707,[0.62655602 0.5643739 ],0.5950455373406194,[0.55009107 0.64      ],0.2405502051115036,0.6939501762390137,0.6580928126768535,[0.7688172  0.54736842],0.6659208666980687,[0.74093264 0.59090909],0.6543433015664366,[0.79888268 0.50980392],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,32
0,0.5254059013198403,0.5919923782348633,0.5919089309346868,[0.5860735  0.59774436],0.5942860276376398,[0.62474227 0.56382979],0.5939562841530055,[0.55191257 0.636     ],0.1791996419429779,0.7686832547187805,0.7285911704830825,[0.83290488 0.62427746],0.7659959758551308,[0.77142857 0.76056338],0.7172198488333881,[0.90502793 0.52941176],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,32
0,0.4130735923262203,0.6653956174850464,0.663236215467213,[0.63626943 0.690203  ],0.6778371460687811,[0.73798077 0.61769352],0.6705992714025502,[0.55919854 0.782     ],0.1847274661064148,0.7580071091651917,0.7310247747747748,[0.81621622 0.64583333],0.7397324025596277,[0.79057592 0.68888889],0.7257092781246577,[0.84357542 0.60784314],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,33
0,1.0000399105689104,0.6348903775215149,0.6347297114236802,[0.64239029 0.62706913],0.6350047620086225,[0.65900383 0.61100569],0.6352969034608379,[0.62659381 0.644     ],0.39987832903862,0.6263344883918762,0.5836214560900919,[0.71698113 0.45026178],0.5879272003745318,[0.69270833 0.48314607],0.5822926936137583,[0.74301676 0.42156863],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,33
0,0.35398882276871624,0.6101048588752747,0.6038318449976314,[0.55398037 0.65368332],0.6285154504245674,[0.69021739 0.56681351],0.6173296903460838,[0.46265938 0.772     ],0.19765811562538146,0.7330960631370544,0.6994652406417112,[0.8        0.59893048],0.7120648259303721,[0.76530612 0.65882353],0.6935042173293899,[0.83798883 0.54901961],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,33
0,0.3942854930372799,0.6072450280189514,0.6063861566484516,[0.588      0.62477231],0.6127316479914571,[0.6518847 0.5735786],0.6107595628415301,[0.53551913 0.686     ],0.2008773386478424,0.77224200963974,0.7336177272188649,[0.83505155 0.63218391],0.7695042530568846,[0.77511962 0.76388889],0.7221218096177018,[0.90502793 0.53921569],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,34
0,0.26666614588569193,0.6415634155273438,0.6382095028435149,[0.60337553 0.67304348],0.6560882976672451,[0.71679198 0.59538462],0.6474735883424407,[0.52094718 0.774     ],0.23929158449172974,0.6263344883918762,0.5696281925988593,[0.72584856 0.41340782],0.5809460147695442,[0.68137255 0.48051948],0.5696407054441889,[0.77653631 0.3627451 ],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,34
0,0.3469314224579755,0.6129647493362427,0.6088955252389454,[0.56900212 0.64878893],0.6267900918513002,[0.68193384 0.57164634],0.61908014571949,[0.48816029 0.75      ],0.20095032453536987,0.7366548180580139,0.6858532753202804,[0.81218274 0.55952381],0.72815362931642,[0.74418605 0.71212121],0.677319531164421,[0.89385475 0.46078431],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,34
0,0.3521771921831019,0.628217339515686,0.6236947835493059,[0.58244111 0.66494845],0.6446624158973557,[0.70649351 0.58283133],0.6347231329690346,[0.49544627 0.774     ],0.18164927363395691,0.754448413848877,0.7350686616109858,[0.80672269 0.66341463],0.7345914694011126,[0.80898876 0.66019417],0.7355679702048417,[0.80446927 0.66666667],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,35
0,0.6236394012675566,0.5824595093727112,0.5773802953707587,[0.53104925 0.62371134],0.595421295571898,[0.64415584 0.54668675],0.5888652094717668,[0.45173042 0.726     ],0.3341552376747131,0.6690391302108765,0.655351137487636,[0.72403561 0.58666667],0.654368632293918,[0.7721519  0.53658537],0.6643115346697338,[0.68156425 0.64705882],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,35
0,0.3941153743687798,0.5977120995521545,0.5960642825336342,[0.57026477 0.6218638 ],0.6049814792597703,[0.64665127 0.56331169],0.6020091074681239,[0.51001821 0.694     ],0.18805208802223206,0.7437722086906433,0.7122539538058937,[0.80748663 0.61702128],0.7243887895050686,[0.77435897 0.6744186 ],0.7061014349874029,[0.84357542 0.56862745],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,35
0,0.4145326421541326,0.6434699892997742,0.6434618712149303,[0.64516129 0.64176245],0.6445380751310426,[0.67326733 0.61580882],0.6446539162112932,[0.61930783 0.67      ],0.1851664513349533,0.7508896589279175,0.7086443891456333,[0.81958763 0.59770115],0.7414938862307283,[0.76076555 0.72222222],0.6990360389966042,[0.88826816 0.50980392],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,36
0,0.41410756812376137,0.5977120995521545,0.596435473872297,[0.61913357 0.57373737],0.5965937716768281,[0.61359571 0.57959184],0.5963861566484516,[0.62477231 0.568     ],0.21430625021457672,0.7402135133743286,0.7133654719485782,[0.80108992 0.62564103],0.7189144360558224,[0.78191489 0.65591398],0.709634132982802,[0.82122905 0.59803922],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,36
0,0.3318609761841157,0.5614871382713318,0.5602783366867874,[0.58333333 0.53722334],0.5603330050698472,[0.58018018 0.54048583],0.5602604735883425,[0.58652095 0.534     ],0.19013529717922212,0.7793594002723694,0.7419421732432752,[0.84020619 0.64367816],0.7788410419989367,[0.77990431 0.77777778],0.729817066491401,[0.91061453 0.54901961],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,36
0,0.3755479086847866,0.644423246383667,0.6404698700083893,[0.6027689  0.67817084],0.6609995720010895,[0.72564103 0.59635812],0.6507413479052824,[0.5154827 0.786    ],0.1943600058555603,0.7686832547187805,0.735140151679935,[0.82939633 0.64088398],0.7581777165058279,[0.78217822 0.73417722],0.7256545076131011,[0.88268156 0.56862745],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,37
0,0.3229159826741499,0.6463298797607422,0.645706508627949,[0.63084577 0.66056725],0.6519722049643502,[0.69517544 0.60876897],0.6497067395264117,[0.57741348 0.722     ],0.21569131910800934,0.6441280841827393,0.5725325544602653,[0.74747475 0.39759036],0.5988263248847927,[0.68202765 0.515625  ],0.5751725271114032,[0.82681564 0.32352941],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,37
0,0.3503727211671717,0.6205910444259644,0.617714170603963,[0.58455115 0.65087719],0.6321420385085574,[0.68459658 0.5796875 ],0.6260091074681239,[0.51001821 0.742     ],0.20444376468658448,0.7224199175834656,0.6617592592592592,[0.805      0.51851852],0.7142533936651583,[0.72850679 0.7       ],0.6556030233322379,[0.89944134 0.41176471],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,37
0,0.5356313183027155,0.599618673324585,0.58676616243472,[0.51388889 0.65964344],0.6296289087842222,[0.7047619  0.55449591],0.6091857923497268,[0.40437158 0.814     ],0.17344385832548143,0.7651245594024658,0.741468718634995,[0.81967213 0.66326531],0.7468141995676414,[0.80213904 0.69148936],0.7376218643882133,[0.83798883 0.6372549 ],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,38
0,0.746816915624282,0.560533881187439,0.5590913939721062,[0.5338726  0.58431019],0.5660098522167487,[0.6       0.5320197],0.5644371584699454,[0.48087432 0.648     ],0.32093841433525083,0.7153024673461914,0.707108609547634,[0.75609756 0.65811966],0.7077740492170023,[0.83221477 0.58333333],0.7238196954759557,[0.69273743 0.75490196],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,38
0,0.40984216858358946,0.586272656917572,0.5849597053568172,[0.56161616 0.60830325],0.5923309016589091,[0.63038549 0.55427632],0.5901876138433515,[0.50637523 0.674     ],0.1789422005414963,0.7829181551933289,0.7499744737955278,[0.84073107 0.65921788],0.777724726254138,[0.78921569 0.76623377],0.7389363566655713,[0.89944134 0.57843137],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,38
0,0.4342148531885708,0.5824595093727112,0.5787071336878782,[0.53894737 0.6184669 ],0.5931217480988886,[0.63840399 0.54783951],0.5881511839708561,[0.46630237 0.71      ],0.18485185205936433,0.754448413848877,0.7235080213903744,[0.816      0.63101604],0.7373649459783913,[0.78061224 0.69411765],0.7165899879504876,[0.8547486  0.57843137],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,39
0,1.0047632946687586,0.6091516017913818,0.6091483762150216,[0.61026616 0.60803059],0.6102942782863261,[0.63817097 0.58241758],0.6103497267759563,[0.58469945 0.636     ],0.2841536909341812,0.6797152757644653,0.6421901528013583,[0.75806452 0.52631579],0.6493758831841734,[0.73056995 0.56818182],0.6389527878190382,[0.7877095  0.49019608],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,39
0,0.39180157640401053,0.5490943789482117,0.5465875061796536,[0.51287333 0.58030169],0.555789246921699,[0.59004739 0.5215311 ],0.553775956284153,[0.45355191 0.654     ],0.19906693696975708,0.7437722086906433,0.7057591623036649,[0.81151832 0.6       ],0.7279272451686245,[0.7635468  0.69230769],0.6976667762076898,[0.86592179 0.52941176],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,39
0,0.39580748186391945,0.6491897106170654,0.6396131296911759,[0.5808656  0.69836066],0.683371327254306,[0.77507599 0.59166667],0.6582404371584699,[0.46448087 0.852     ],0.18324343115091324,0.7758007049560547,0.7501728736540552,[0.83018868 0.67015707],0.7605922284644195,[0.80208333 0.71910112],0.7438930879614416,[0.8603352  0.62745098],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,40
0,0.5428807998404783,0.6091516017913818,0.6072495689781129,[0.57991803 0.63458111],0.6175553664615918,[0.66276347 0.57234727],0.6137413479052823,[0.5154827 0.712    ],0.20620185136795044,0.7473309636116028,0.7154937611408199,[0.81066667 0.62032086],0.7289315726290516,[0.7755102  0.68235294],0.7088947310767882,[0.84916201 0.56862745],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,40
0,0.4117886441595414,0.631077229976654,0.6284625458858544,[0.59729448 0.65963061],0.6426494795080093,[0.69660194 0.58869702],0.636384335154827,[0.52276867 0.75      ],0.19204606711864472,0.7366548180580139,0.679104938271605,[0.815      0.54320988],0.7354449472096531,[0.73755656 0.73333333],0.6709935370796363,[0.91061453 0.43137255],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,40
0,0.3520968556404114,0.6139180064201355,0.6086242776483464,[0.5631068  0.65414176],0.6306330281740118,[0.69047619 0.57078987],0.6207049180327868,[0.47540984 0.766     ],0.18386168777942657,0.7580071091651917,0.7282398452611218,[0.81818182 0.63829787],0.7411449016100179,[0.78461538 0.69767442],0.7214919487348013,[0.8547486  0.58823529],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,41
0,0.7331366959740134,0.6139180064201355,0.6139166137312261,[0.61465271 0.61318052],0.6151317945767205,[0.64342629 0.58683729],0.6151712204007286,[0.58834244 0.642     ],0.2675768405199051,0.7117437720298767,0.6926722566532992,[0.76923077 0.61611374],0.6906069980797951,[0.78488372 0.59633028],0.6957224230474313,[0.75418994 0.6372549 ],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,41
0,0.7486495586002574,0.5691134333610535,0.5633031240789861,[0.51293103 0.61367521],0.5818946166266294,[0.62796834 0.5358209 ],0.5757577413479052,[0.43351548 0.718     ],0.22116516530513763,0.7295373678207397,0.6993806306306305,[0.79459459 0.60416667],0.7070389761489237,[0.76963351 0.64444444],0.6949282506298609,[0.82122905 0.56862745],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,41
0,0.43636710328214307,0.6224976181983948,0.6219751019219568,[0.60792079 0.63602941],0.6271894875086694,[0.6659436  0.58843537],0.62559927140255,[0.55919854 0.692     ],0.1876516193151474,0.77224200963974,0.7414308718656545,[0.83068783 0.65217391],0.7603260203456306,[0.78894472 0.73170732],0.732665133092343,[0.87709497 0.58823529],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,42
0,0.44015475406366233,0.6043851375579834,0.5956709715469242,[0.53631285 0.65502909],0.6270484052656247,[0.69364162 0.56045519],0.6125792349726776,[0.43715847 0.788     ],0.24547921419143676,0.708185076713562,0.6974209475785271,[0.75449102 0.64035088],0.6961341525857655,[0.81290323 0.57936508],0.7097984445174719,[0.70391061 0.71568627],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,42
0,0.5505390325013328,0.5757864713668823,0.5734279920717672,[0.60514641 0.54170958],0.5741759049067361,[0.5899654  0.55838641],0.5735646630236795,[0.62112933 0.526     ],0.20193785130977632,0.7437722086906433,0.680560818491853,[0.8226601  0.53846154],0.7567302985805189,[0.73568282 0.77777778],0.6723627998685507,[0.93296089 0.41176471],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,42
0,0.39921366642503175,0.6348903775215149,0.6309788314349563,[0.59298618 0.66897148],0.650387894883981,[0.71173469 0.5890411 ],0.6410983606557377,[0.50819672 0.774     ],0.18536509573459625,0.790035605430603,0.7609614025981516,[0.84432718 0.67759563],0.7827160493827161,[0.8       0.7654321],0.750848942929127,[0.89385475 0.60784314],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,43
0,0.348446365664987,0.6396568417549133,0.6392079575480969,[0.62648221 0.6519337 ],0.6443803949608946,[0.68466523 0.60409556],0.6427067395264117,[0.57741348 0.708     ],0.21475859582424164,0.6619216799736023,0.5924738569574842,[0.76070529 0.42424242],0.6241080530071356,[0.69266055 0.55555556],0.5933563369481871,[0.84357542 0.34313725],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,43
0,0.39768142034025755,0.6224976181983948,0.6177423273139526,[0.5751073  0.66037736],0.6389084907361671,[0.6997389  0.57807808],0.62908014571949,[0.48816029 0.77      ],0.1919420689344406,0.7010676264762878,0.6503732669747602,[0.78350515 0.51724138],0.6761363636363636,[0.72727273 0.625     ],0.6451692408807098,[0.84916201 0.44117647],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,43
0,0.5096450991490308,0.5653002858161926,0.5641877856252597,[0.54216867 0.5862069 ],0.5702858480679613,[0.60402685 0.53654485],0.5689016393442623,[0.49180328 0.646     ],0.17890181243419648,0.7758007049560547,0.7514217111083027,[0.82926829 0.67357513],0.7597744360902255,[0.80526316 0.71428571],0.7460017526563698,[0.8547486 0.6372549],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,44
0,0.627809184439042,0.58913254737854,0.5889831009244537,[0.59681946 0.58114674],0.5893394648829431,[0.61346154 0.56521739],0.589528233151184,[0.58105647 0.598     ],0.26789056658744814,0.7366548180580139,0.7072916666666667,[0.8        0.61458333],0.7152123327515998,[0.77486911 0.65555556],0.7026235075035601,[0.82681564 0.57843137],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,44
0,0.33610366986078377,0.605338454246521,0.6013442557941427,[0.56144068 0.64124783],0.6183176557116866,[0.67088608 0.56574924],0.6113479052823315,[0.48269581 0.74      ],0.1839076966047287,0.754448413848877,0.7249670198731861,[0.8150134  0.63492063],0.7365801635264841,[0.78350515 0.68965517],0.7186986526454158,[0.84916201 0.58823529],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,44
0,0.4202325642108917,0.6396568417549133,0.6369245137896935,[0.60542797 0.66842105],0.6521794773838632,[0.70904645 0.5953125 ],0.6451165755919854,[0.52823315 0.762     ],0.18348823189735414,0.7793594002723694,0.7535087719298246,[0.83333333 0.67368421],0.7651907677814413,[0.80310881 0.72727273],0.7466863840508271,[0.86592179 0.62745098],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,45
0,0.29138482931782217,0.6158245801925659,0.6157351985420105,[0.62159624 0.60987415],0.6162336198496153,[0.64147287 0.59099437],0.6164571948998179,[0.60291439 0.63      ],0.23368847668170928,0.6832740306854248,0.6452473154886024,[0.7613941  0.52910053],0.6533357032823794,[0.73195876 0.57471264],0.6417460839084237,[0.79329609 0.49019608],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,45
0,0.4509246629827163,0.586272656917572,0.5839127732689917,[0.55257732 0.61524823],0.5945636715735965,[0.63657957 0.55254777],0.59108014571949,[0.48816029 0.694     ],0.2142872393131256,0.7366548180580139,0.6919954970968124,[0.80927835 0.57471264],0.7228203083466241,[0.75119617 0.69444444],0.6836455252492059,[0.87709497 0.49019608],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,45
0,0.3718739677877987,0.6301239132881165,0.6171648080425001,[0.54672897 0.68760064],0.6688433409132812,[0.76221498 0.5754717 ],0.6401147540983606,[0.42622951 0.854     ],0.19161511808633805,0.7935943007469177,0.7728058436489349,[0.84153005 0.70408163],0.7787859824780976,[0.82352941 0.73404255],0.7684028918830101,[0.8603352  0.67647059],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,46
0,0.3469425685265485,0.644423246383667,0.6432561604156086,[0.62285137 0.66366096],0.6521346469622331,[0.7        0.60426929],0.6485100182149363,[0.56102004 0.736     ],0.21966530084609986,0.6405693888664246,0.58093761535622,[0.73901809 0.42285714],0.5971746575342466,[0.6875     0.50684932],0.5808138898017308,[0.79888268 0.3627451 ],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,46
0,0.4464094025247237,0.6158245801925659,0.6098323859414989,[0.56147987 0.6581849 ],0.6343629343629343,[0.6972973  0.57142857],0.6229726775956285,[0.46994536 0.776     ],0.188921058177948,0.7295373678207397,0.6795318127250901,[0.80612245 0.55294118],0.7164802540734604,[0.74178404 0.69117647],0.6717329389856501,[0.88268156 0.46078431],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,46
0,0.40138363136964683,0.6177312135696411,0.6099673898026605,[0.55493896 0.66499582],0.6406229620451285,[0.71022727 0.57101865],0.6256867030965392,[0.45537341 0.796     ],0.18035491704940795,0.77224200963974,0.7516022099447512,[0.82320442 0.68      ],0.7540426006468162,[0.81420765 0.69387755],0.749534450651769,[0.83240223 0.66666667],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,47
