,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.32581577932133393,0.6224976181983948,0.6206605593056895,[0.5942623  0.64705882],0.6313790974193694,[0.67915691 0.58360129],0.6271165755919854,[0.52823315 0.726     ],0.20862407386302947,0.6192170977592468,0.5664893233559698,[0.7176781  0.41530055],0.5745679012345679,[0.68      0.4691358],0.5661627779603462,[0.75977654 0.37254902],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,30
0,0.31344041140640483,0.6272640824317932,0.6256911762155986,[0.60142712 0.64995524],0.6356005012305661,[0.68287037 0.58833063],0.6316703096539162,[0.53734062 0.726     ],0.2177785664796829,0.6405693888664246,0.6245750492744421,[0.7020649 0.5470852],0.6239411157024793,[0.74375    0.50413223],0.6314218424800088,[0.66480447 0.59803922],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,30
0,0.33786823644357566,0.6367969512939453,0.6331915362270957,[0.5968254  0.66955768],0.6516195647129797,[0.71212121 0.59111792],0.6428306010928961,[0.5136612 0.772    ],0.21791401505470276,0.6797152757644653,0.6421901528013583,[0.75806452 0.52631579],0.6493758831841734,[0.73056995 0.56818182],0.6389527878190382,[0.7877095  0.49019608],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,31
0,0.4139440077192643,0.6101048588752747,0.6094788360486676,[0.62511457 0.5938431 ],0.6094474406282524,[0.62915129 0.58974359],0.6095646630236794,[0.62112933 0.598     ],0.16997680962085723,0.77224200963974,0.7414308718656545,[0.83068783 0.65217391],0.7603260203456306,[0.78894472 0.73170732],0.732665133092343,[0.87709497 0.58823529],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,31
0,0.354786299607333,0.6463298797607422,0.6421029883070246,[0.60320856 0.68099742],0.6639275080299158,[0.73056995 0.59728507],0.6528306010928961,[0.5136612 0.792    ],0.24716286957263947,0.6405693888664246,0.5782724341352512,[0.7403599  0.41618497],0.5963782696177062,[0.68571429 0.50704225],0.5787052251068026,[0.80446927 0.35294118],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,31
0,0.30450645439765034,0.6520496010780334,0.6520483062022161,[0.65138491 0.6527117 ],0.6536217465141874,[0.68473896 0.62250454],0.6535646630236794,[0.62112933 0.686     ],0.18162698149681092,0.7686832547187805,0.7459842848202489,[0.82191781 0.67005076],0.7505942275042445,[0.80645161 0.69473684],0.7425238251725271,[0.83798883 0.64705882],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,32
0,0.3382380815113292,0.6301239132881165,0.6269340196811708,[0.59243697 0.66143106],0.6432195837718658,[0.69975186 0.58668731],0.6358306010928962,[0.5136612 0.758    ],0.19747675955295563,0.6725978851318359,0.6303477465110958,[0.75531915 0.50537634],0.6401679961324631,[0.72081218 0.55952381],0.6270402015554826,[0.79329609 0.46078431],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,32
0,0.5236561263308805,0.5919923782348633,0.5894219725069318,[0.62190813 0.55693582],0.5905134018948903,[0.60377358 0.57725322],0.5895828779599271,[0.64116576 0.538     ],0.18879660665988923,0.7580071091651917,0.7113246313753927,[0.82741117 0.5952381 ],0.7578576462297393,[0.75813953 0.75757576],0.7004053017855186,[0.91061453 0.49019608],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,32
0,0.38054049540968504,0.6453765630722046,0.6438355664269284,[0.62040816 0.66726297],0.6544481487321574,[0.70533643 0.60355987],0.6498670309653916,[0.55373406 0.746     ],0.18964311182498933,0.7117437720298767,0.6938133096573712,[0.76790831 0.61971831],0.6914149443561208,[0.78823529 0.59459459],0.6978310877423595,[0.74860335 0.64705882],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,33
0,0.33496539908296924,0.6329838037490845,0.6311482521633902,[0.60512821 0.6571683 ],0.642391804007566,[0.69248826 0.59229535],0.6376703096539162,[0.53734062 0.738     ],0.20348706245422363,0.6476868391036987,0.5989013365630002,[0.73878628 0.45901639],0.6092592592592592,[0.7        0.51851852],0.5969438054551429,[0.78212291 0.41176471],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,33
0,0.2924373027156381,0.602478563785553,0.593722397915825,[0.65336658 0.53407821],0.6029903611659505,[0.60091743 0.60506329],0.5969234972677595,[0.71584699 0.478     ],0.20484844148159026,0.7437722086906433,0.6542247744052502,[0.83018868 0.47826087],0.8175170068027211,[0.71836735 0.91666667],0.6533848176141965,[0.98324022 0.32352941],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,33
0,0.3399703940924476,0.6339371204376221,0.6314017159087582,[0.6008316  0.66197183],0.6454764189014268,[0.69975787 0.59119497],0.6392058287795992,[0.52641166 0.752     ],0.23460622131824493,0.6725978851318359,0.6303477465110958,[0.75531915 0.50537634],0.6401679961324631,[0.72081218 0.55952381],0.6270402015554826,[0.79329609 0.46078431],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,34
0,0.43896469824454365,0.5853193402290344,0.585197218012921,[0.57807953 0.5923149 ],0.5877882426983395,[0.61825726 0.55731922],0.5874025500910747,[0.5428051 0.632    ],0.2234609991312027,0.7615658044815063,0.7269906178854715,[0.82414698 0.62983425],0.7493733550570247,[0.77722772 0.72151899],0.7179592507394019,[0.87709497 0.55882353],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,34
0,0.5947174061747158,0.5700667500495911,0.5694406903524842,[0.55302279 0.58585859],0.5740588322137743,[0.60652174 0.54159593],0.5730983606557377,[0.50819672 0.638     ],0.23207652270793916,0.7473309636116028,0.7352609439895967,[0.79178886 0.67873303],0.7317927170868348,[0.83333333 0.6302521 ],0.7447420308905686,[0.75418994 0.73529412],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,34
0,0.3742759175160352,0.6510962843894958,0.6510959651035988,[0.65142857 0.65076336],0.6524487521307749,[0.68263473 0.62226277],0.6524754098360657,[0.62295082 0.682     ],0.1999063640832901,0.7224199175834656,0.6944630311140849,[0.78688525 0.60204082],0.698856525201957,[0.77005348 0.62765957],0.6914503231460183,[0.80446927 0.57843137],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,35
0,0.34316173721762266,0.6253575086593628,0.6219216600131512,[0.58587987 0.65796345],0.6387172573189522,[0.695      0.58243451],0.6311876138433515,[0.50637523 0.756     ],0.20959625244140626,0.6263344883918762,0.5877174596520645,[0.71389646 0.46153846],0.5903397391901166,[0.69680851 0.48387097],0.5865100230036149,[0.73184358 0.44117647],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,35
0,0.40500396402443156,0.6120114326477051,0.6114464766595589,[0.62626263 0.59663033],0.6114185403478134,[0.63148148 0.5913556 ],0.6115646630236794,[0.62112933 0.602     ],0.19748981893062592,0.7295373678207397,0.6751247413898016,[0.80808081 0.54216867],0.720226094470046,[0.73732719 0.703125  ],0.6675156095957936,[0.89385475 0.44117647],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(512, 512)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,35
0,0.5573549147914437,0.621544361114502,0.6187378753658561,[0.65144864 0.58602711],0.6205069975259407,[0.62881356 0.61220044],0.6188870673952642,[0.67577413 0.562     ],0.2116186261177063,0.7508896589279175,0.7187428506062686,[0.81382979 0.62365591],0.7335629683345419,[0.77664975 0.69047619],0.7116880271661737,[0.8547486  0.56862745],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,36
0,0.44160963507259593,0.602478563785553,0.5980588090978507,[0.64020708 0.55591054],0.6013648754621158,[0.60819672 0.59453303],0.5988870673952642,[0.67577413 0.522     ],0.19275583624839782,0.6797152757644653,0.6491008991008991,[0.75274725 0.54545455],0.6515202702702703,[0.74054054 0.5625    ],0.6473874465987512,[0.76536313 0.52941176],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,36
0,0.5595738379394307,0.5900858044624329,0.5877476785844848,[0.61879433 0.55670103],0.5886157351265939,[0.60276339 0.57446809],0.5878506375227687,[0.63570128 0.54      ],0.23662708401679994,0.7615658044815063,0.7105186278579885,[0.8320802  0.58895706],0.7707153502235469,[0.75454545 0.78688525],0.6989812684850476,[0.9273743  0.47058824],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,36
0,0.3108179218628827,0.6415634155273438,0.6412083193852154,[0.62992126 0.65249538],0.6458770245112107,[0.68522484 0.60652921],0.6444389799635701,[0.58287796 0.706     ],0.20881426334381104,0.6761565804481506,0.6391385952780796,[0.75471698 0.52356021],0.6454822097378277,[0.72916667 0.56179775],0.6361594917296527,[0.78212291 0.49019608],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,37
0,0.4288514712277581,0.6358436942100525,0.6342612536964697,[0.65831843 0.61020408],0.6348326742823667,[0.64674868 0.62291667],0.6341548269581057,[0.67030965 0.598     ],0.16887372136116027,0.8007117509841919,0.7773627617430673,[0.84946237 0.70526316],0.7900082430522846,[0.81865285 0.76136364],0.7697721546719246,[0.88268156 0.65686275],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,37
0,0.43338949452428255,0.6015252470970154,0.600505470156488,[0.62068966 0.58032129],0.6005530683077641,[0.61844485 0.58266129],0.6004754098360656,[0.62295082 0.578     ],0.19141766130924226,0.7686832547187805,0.7493722299216489,[0.8189415  0.67980296],0.7499174917491749,[0.81666667 0.68316832],0.7488498192573119,[0.82122905 0.67647059],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,37
0,0.40051307573037986,0.628217339515686,0.6263071167069792,[0.65302491 0.59958932],0.6271473124197395,[0.63826087 0.61603376],0.6262440801457194,[0.66848816 0.584     ],0.18958686292171478,0.7188612222671509,0.6867247145820691,[0.78706199 0.58638743],0.6948150749063671,[0.76041667 0.62921348],0.6823310329718479,[0.81564246 0.54901961],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,38
0,0.2569001185543397,0.6120114326477051,0.6104694606517068,[0.58596134 0.63497758],0.6196021130718219,[0.66359447 0.57560976],0.616295081967213,[0.52459016 0.708     ],0.19299602806568145,0.7046263217926025,0.6914824662354326,[0.75516224 0.62780269],0.6892561983471075,[0.8       0.5785124],0.7006791543433015,[0.7150838  0.68627451],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,38
0,0.5936733484268188,0.6348903775215149,0.6342468808746751,[0.64958829 0.61890547],0.6342075567850902,[0.65257353 0.61584158],0.6343151183970857,[0.64663024 0.622     ],0.19331658780574798,0.7473309636116028,0.686231029330817,[0.82469136 0.5477707 ],0.7603781174577635,[0.73893805 0.78181818],0.6772647606528645,[0.93296089 0.42156863],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,38
0,0.38642823871444254,0.6129647493362427,0.6088955252389453,[0.64878893 0.56900212],0.6120636316876262,[0.61779242 0.60633484],0.6095300546448088,[0.68306011 0.536     ],0.201778444647789,0.7153024673461914,0.673065735892961,[0.79057592 0.55555556],0.6924340027788304,[0.74384236 0.64102564],0.666885748712893,[0.84357542 0.49019608],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,39
0,0.27581657644580393,0.6329838037490845,0.6322766859239632,[0.64840183 0.61615155],0.6322486327456507,[0.65018315 0.61431412],0.6323151183970857,[0.64663024 0.618     ],0.2168506234884262,0.6441280841827393,0.5888927902621723,[0.73958333 0.43820225],0.6029204107830552,[0.69268293 0.51315789],0.5878245152809727,[0.79329609 0.38235294],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,39
0,0.2971563970341402,0.6205910444259644,0.6193870109032564,[0.64079422 0.5979798 ],0.6195721222299295,[0.63506261 0.60408163],0.6193151183970855,[0.64663024 0.592     ],0.2115211993455887,0.7046263217926025,0.6272911772696039,[0.79706601 0.45751634],0.6974850809889173,[0.70869565 0.68627451],0.6268758900208128,[0.91061453 0.34313725],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,39
0,0.28460116947398467,0.6301239132881165,0.6297117113182966,[0.617357   0.64206642],0.6345043452643984,[0.67311828 0.59589041],0.633063752276867,[0.5701275 0.696    ],0.23403559625148773,0.708185076713562,0.6518914672467973,[0.79187817 0.51190476],0.6885482734319943,[0.7255814  0.65151515],0.6465385036696243,[0.87150838 0.42156863],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,40
0,0.5376797967097339,0.5767397880554199,0.5766285614555609,[0.58348968 0.56976744],0.5770894838643998,[0.60154739 0.55263158],0.5772422586520947,[0.56648452 0.588     ],0.18305321037769318,0.8078292012214661,0.7853140916808149,[0.85483871 0.71578947],0.7982807348092322,[0.8238342  0.77272727],0.7774674115456238,[0.88826816 0.66666667],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,40
0,0.28652852247743044,0.6263107657432556,0.6099247184530856,[0.52997602 0.68987342],0.6730596123817396,[0.7754386  0.57068063],0.6372750455373406,[0.40255009 0.872     ],0.25213112533092497,0.6975088715553284,0.6774955779695118,[0.75783476 0.5971564 ],0.6756187326648175,[0.77325581 0.57798165],0.6803319093000328,[0.74301676 0.61764706],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,40
0,0.28848521411418915,0.647283136844635,0.6468900339890973,[0.65867159 0.63510848],0.6468744317975199,[0.66728972 0.62645914],0.6471366120218579,[0.65027322 0.644     ],0.18786673247814178,0.7330960631370544,0.6994652406417112,[0.8        0.59893048],0.7120648259303721,[0.76530612 0.65882353],0.6935042173293899,[0.83798883 0.54901961],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,41
0,0.6133760546936708,0.6186844706535339,0.6140459318454418,[0.65635739 0.57173448],0.6181727923270015,[0.62113821 0.61520737],0.6149052823315119,[0.69581056 0.534     ],0.21625383496284484,0.6975088715553284,0.6593939393939394,[0.77333333 0.54545455],0.6698979591836735,[0.73979592 0.6       ],0.6550279329608939,[0.81005587 0.5       ],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,41
0,0.3847262201940312,0.6263107657432556,0.6262696768095393,[0.62235067 0.63018868],0.6284801343850424,[0.6605317  0.59642857],0.6281712204007286,[0.58834244 0.668     ],0.17905658185482026,0.754448413848877,0.7249670198731861,[0.8150134  0.63492063],0.7365801635264841,[0.78350515 0.68965517],0.7186986526454158,[0.84916201 0.58823529],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(128, 128)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,41
0,0.3708262075396145,0.6263107657432556,0.6230879786469561,[0.65794066 0.58823529],0.6254799069091772,[0.63149079 0.61946903],0.6233515482695811,[0.6867031 0.56     ],0.19596715569496154,0.754448413848877,0.6926527700721249,[0.83046683 0.55483871],0.7762744124462099,[0.74122807 0.81132075],0.6828513528316354,[0.94413408 0.42156863],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.001,1,focal,2,False,,Conv1d,,concatenation,64,42
0,0.3164358524715199,0.6301239132881165,0.6277937507773119,[0.59834369 0.65724382],0.6408265792429348,[0.69304556 0.58860759],0.6352058287795992,[0.52641166 0.744     ],0.22686010003089904,0.6405693888664246,0.6267867709908607,[0.69850746 0.55506608],0.627,[0.75  0.504],0.6356391718698653,[0.65363128 0.61764706],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,42
0,0.32228166478521686,0.6339371204376221,0.6334810997314,[0.64640884 0.62055336],0.6334562674581006,[0.65363128 0.61328125],0.6336721311475411,[0.63934426 0.628     ],0.20130318999290467,0.7402135133743286,0.64769428939459,[0.82823529 0.46715328],0.8148664343786295,[0.71544715 0.91428571],0.6484828568298828,[0.98324022 0.31372549],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,42
0,0.2786121570012149,0.6224976181983948,0.6103795245813074,[0.54166667 0.67909238],0.6568509147528221,[0.74285714 0.57084469],0.6321147540983606,[0.42622951 0.838     ],0.23635302782058715,0.6797152757644653,0.647457343593175,[0.75409836 0.54081633],0.6508988508362725,[0.73796791 0.56382979],0.645278781903823,[0.77094972 0.51960784],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,43
0,0.553066050305086,0.6139180064201355,0.6135120014191559,[0.62603878 0.60098522],0.6135322351914476,[0.63483146 0.59223301],0.613743169398907,[0.61748634 0.61      ],0.18322944343090058,0.8113878965377808,0.7918954796338993,[0.85558583 0.72820513],0.7992736215968885,[0.83510638 0.76344086],0.7865867017197941,[0.87709497 0.69607843],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,43
0,0.5440966031130623,0.557673990726471,0.5571229955087749,[0.54150198 0.57274401],0.5612546900684805,[0.59179266 0.53071672],0.5605446265938069,[0.49908925 0.622     ],0.23632005751132965,0.7508896589279175,0.6941853233830846,[0.82587065 0.5625    ],0.760128343899799,[0.74439462 0.77586207],0.6842753861321065,[0.9273743  0.44117647],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,43
0,0.36839789327453165,0.6510962843894958,0.6505090337098289,[0.66483516 0.6361829 ],0.6504596772432467,[0.66850829 0.63241107],0.6506010928961748,[0.66120219 0.64      ],0.1863125592470169,0.7402135133743286,0.7042403794858486,[0.80738786 0.6010929 ],0.7220061728395062,[0.765      0.67901235],0.6969821448132325,[0.8547486  0.53921569],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,44
0,0.3268909997799817,0.6253575086593628,0.6237765530760364,[0.59938838 0.64816473],0.6336327210516838,[0.68055556 0.58670989],0.62975956284153,[0.53551913 0.724     ],0.20638710856437684,0.6797152757644653,0.6383836650652026,[0.7606383  0.51612903],0.648658448150834,[0.72588832 0.57142857],0.6347354584291818,[0.79888268 0.47058824],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,44
0,0.5533064235659206,0.5967588424682617,0.5960481216970954,[0.61299177 0.57910448],0.596023223645894,[0.61580882 0.57623762],0.5961001821493624,[0.61020036 0.582     ],0.18228044509887695,0.7473309636116028,0.7016048219440332,[0.81841432 0.58479532],0.7396773311457479,[0.75471698 0.72463768],0.6920254135173622,[0.89385475 0.49019608],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,44
0,0.3428266521762399,0.6387035250663757,0.6386825127211027,[0.64143803 0.63592699],0.6395763895964022,[0.66732283 0.61182994],0.6397431693989071,[0.61748634 0.662     ],0.16888296008110046,0.77224200963974,0.745557441992077,[0.82795699 0.66315789],0.7569182760244937,[0.79792746 0.71590909],0.7389911271771279,[0.8603352  0.61764706],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,45
0,0.3306383034762214,0.628217339515686,0.6260967317394164,[0.59793814 0.65425532],0.6382078611737295,[0.6888361  0.58757962],0.6331165755919854,[0.52823315 0.738     ],0.21709009408950805,0.6298932433128357,0.5821322351864562,[0.72340426 0.44086022],0.5892252840222383,[0.69035533 0.48809524],0.5808686603132873,[0.75977654 0.40196078],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,45
0,0.3231472250293283,0.6101048588752747,0.6059277860493397,[0.64649957 0.565356  ],0.6091530910609858,[0.61513158 0.6031746 ],0.6066193078324227,[0.68123862 0.532     ],0.21284427642822265,0.6832740306854248,0.6330031550370534,[0.76883117 0.49717514],0.6525566343042071,[0.7184466  0.58666667],0.6290940957388542,[0.82681564 0.43137255],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,45
0,0.3078939800753313,0.6463298797607422,0.6423976455043228,[0.60489883 0.67989646],0.6630403486245671,[0.72820513 0.59787557],0.6526520947176685,[0.51730419 0.788     ],0.24363681972026824,0.6690391302108765,0.5952200244729791,[0.7680798  0.42236025],0.6349824400671858,[0.69369369 0.57627119],0.5968342644320298,[0.8603352  0.33333333],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,46
0,0.45008226352579456,0.6425166726112366,0.6418866327101911,[0.62686567 0.65690759],0.6480928818674003,[0.69078947 0.60539629],0.6458852459016393,[0.57377049 0.718     ],0.22738751769065857,0.7829181551933289,0.7604834765597708,[0.83378747 0.68717949],0.7671299473804621,[0.81382979 0.72043011],0.7558056742249972,[0.8547486  0.65686275],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,46
0,0.6107267982819501,0.6110581755638123,0.6105198019801981,[0.625     0.5960396],0.6104969260431445,[0.63079777 0.59019608],0.6106539162112932,[0.61930783 0.602     ],0.20342104583978654,0.8256227970123291,0.8076014811709635,[0.86648501 0.74871795],0.8153454587051018,[0.84574468 0.78494624],0.8019772154671925,[0.88826816 0.71568627],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,46
0,0.29643604948240165,0.6415634155273438,0.6412083193852154,[0.62992126 0.65249538],0.6458770245112107,[0.68522484 0.60652921],0.6444389799635701,[0.58287796 0.706     ],0.18933554589748383,0.7330960631370544,0.7120311539249846,[0.78991597 0.63414634],0.7116013963128613,[0.79213483 0.63106796],0.712482199583744,[0.7877095 0.6372549],35,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(256, 256)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,47
