,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.6656104326248169,0.647027357918464,[0.72801698 0.56603774],0.6454548811106189,[0.77252252 0.51838724],0.6558476004799774,[0.68836009 0.62333511],,0.8980994820594788,0.8928441404886374,[0.91657471 0.86911357],0.8901498333751627,[0.92887497 0.85142469],0.8960744948067324,[0.90459595 0.88755304],20,1,True,300,0.1,0.001,123,focal,2,True,5,64,3
0,,0.6747437119483948,0.6499435145197392,[0.74311792 0.55676911],0.6478651058267115,[0.76369138 0.53203883],0.6537671743412532,[0.72362385 0.5839105 ],,0.902277946472168,0.8964504266434359,[0.92101536 0.87188549],0.8963700015120919,[0.92131648 0.87142353],0.8965311951894073,[0.92071444 0.87234795],20,1,True,300,0.1,0.0005,1,focal,2,True,5,64,4
0,,0.6725069880485535,0.6460029350086398,[0.74286551 0.54914036],0.6442236824579319,[0.75874439 0.52970297],0.6488481094172333,[0.72763761 0.5700586 ],,0.8998517394065857,0.8938939131428025,[0.91903672 0.8687511 ],0.8937610961336772,[0.91953772 0.86798447],0.8940276806876007,[0.91853627 0.86951909],20,1,True,300,0.1,0.0005,12,focal,2,True,5,64,4
0,,0.6687791347503662,0.6469514938877379,[0.73473653 0.55916646],0.6448202658745891,[0.7664279  0.52321263],0.6529940693229974,[0.70556193 0.60042621],,0.9063215851783752,0.9008688263522173,[0.92411835 0.8776193 ],0.9002620520283232,[0.92644483 0.87407927],0.9014958237274392,[0.92180353 0.88118812],20,1,True,300,0.1,0.0005,123,focal,2,True,5,64,4
0,,0.6648648381233215,0.6373813910210838,[0.73721134 0.53755144],0.6357899768328457,[0.75193798 0.51964197],0.6398949683029234,[0.72305046 0.55673948],,0.8982342481613159,0.8915952600958397,[0.91842247 0.86476805],0.8937300183978607,[0.91123499 0.87622505],0.8896655161673245,[0.92572424 0.85360679],20,1,True,300,0.1,0.0001,1,focal,2,True,5,64,5
0,,0.6594594717025757,0.633493868783704,[0.73104667 0.53594107],0.6317109263692846,[0.75128593 0.51213592],0.6369681972257115,[0.71186927 0.56206713],,0.9009300470352173,0.8948354988494606,[0.92015209 0.86951891],0.8954712349533738,[0.91785869 0.87308378],0.8942200039619981,[0.92245698 0.86598303],20,1,True,300,0.1,0.0001,12,focal,2,True,5,64,5
0,,0.6749300956726074,0.6478797124317366,[0.74547577 0.55028365],0.6462243016422823,[0.75921522 0.53323338],0.6503425398229656,[0.73222477 0.56846031],,0.8974255323410034,0.8905300654584899,[0.91800453 0.86305561],0.8935128576350827,[0.90831557 0.87871015],0.8879257491981267,[0.92790242 0.84794908],20,1,True,300,0.1,0.0001,123,focal,2,True,5,64,5
0,,0.6682199239730835,0.6498450616556051,[0.73005763 0.5696325 ],0.6482106916114607,[0.77495171 0.52146968],0.6588387524255472,[0.69008028 0.62759723],,0.8954036831855774,0.8897005708834569,[0.91478146 0.86461968],0.8878932026395028,[0.92248062 0.85330579],0.8917236909924928,[0.90720976 0.87623762],20,1,True,400,0.1,0.001,1,focal,2,True,5,64,6
0,,0.6663560271263123,0.636269478171207,[0.74088014 0.53165882],0.6353053262977495,[0.74824561 0.52236504],0.6374737741516083,[0.73365826 0.54128929],,0.8809812664985657,0.872925209676565,[0.90492086 0.84092956],0.8759734728644439,[0.89480409 0.85714286],0.8702936253422461,[0.915269   0.82531825],20,1,True,400,0.1,0.001,12,focal,2,True,5,64,6
0,,0.6734389662742615,0.650049502119477,[0.74052133 0.55957768],0.6478395558604213,[0.76593137 0.52974774],0.6548553102989838,[0.71674312 0.5929675 ],,0.8971559405326843,0.8909488919392468,[0.91696594 0.86493185],0.8911364526814441,[0.91626794 0.86600496],0.890763191435676,[0.917665   0.86386139],20,1,True,400,0.1,0.001,123,focal,2,True,5,64,6
0,,0.6710158586502075,0.649335614356701,[0.73652784 0.56214339],0.6471473119184372,[0.76829648 0.52599814],0.6554524562179547,[0.70728211 0.6036228 ],,0.8989081978797913,0.8929736882518242,[0.91817587 0.86777151],0.8925559705794195,[0.91978142 0.86533052],0.8934011088665266,[0.91657591 0.87022631],20,1,True,400,0.1,0.0005,1,focal,2,True,5,64,7
0,,0.6734389662742615,0.647359189487541,[0.74325909 0.55145929],0.6454975989637073,[0.76019185 0.53080335],0.6504260898466712,[0.72706422 0.57378796],,0.9020083546638489,0.8961224648783901,[0.92084921 0.87139572],0.8962034743278073,[0.92054854 0.87185841],0.8960417990798675,[0.92115008 0.87093352],20,1,True,400,0.1,0.0005,12,focal,2,True,5,64,7
0,,0.680335521697998,0.6562545240236749,[0.74723655 0.5652725 ],0.6540245396289576,[0.7688808  0.53916828],0.6604052771844588,[0.72677752 0.59403303],,0.9048389196395874,0.8990610999963462,[0.92321079 0.87491141],0.899391477334446,[0.92200739 0.87677557],0.8987362504648262,[0.92441734 0.87305516],20,1,True,400,0.1,0.0005,123,focal,2,True,5,64,7
0,,0.6732525825500488,0.6470418712816111,[0.74322543 0.55085831],0.6452052488065452,[0.75980833 0.53060217],0.6500366734199117,[0.72735092 0.57272243],,0.8970211744308472,0.8901381254148809,[0.91763691 0.86263934],0.8929500366545161,[0.90843116 0.87746891],0.8876669176548299,[0.92703115 0.84830269],20,1,True,400,0.1,0.0001,1,focal,2,True,5,64,8
0,,0.6678471565246582,0.6400460027626356,[0.74008168 0.54001033],0.6385258558859668,[0.75326603 0.52378568],0.6423115801860279,[0.72735092 0.55727224],,0.8997169137001038,0.893392638703197,[0.91935834 0.86742694],0.8946381077260723,[0.91499461 0.87428161],0.8922214054495035,[0.92376389 0.86067893],20,1,True,400,0.1,0.0001,12,focal,2,True,5,64,8
0,,0.6734389662742615,0.6422108027863425,[0.74791367 0.53650794],0.6417825028012263,[0.75072213 0.53284288],0.6426749540551241,[0.74512615 0.54022376],,0.8968863487243652,0.8897300478821801,[0.91782146 0.86163863],0.8936820065229479,[0.90546842 0.88189559],0.88640379969789,[0.93051623 0.84229137],20,1,True,400,0.1,0.0001,123,focal,2,True,5,64,8
