,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6849953532218933,0.6624335950810023,[0.74970379 0.5751634 ],0.6599657696848373,[0.77542892 0.54450262],0.6675569759229298,[0.72563073 0.60948322],,0.823291540145874,0.8147844606928498,[0.85447885 0.77509007],0.8119788876772478,[0.87120869 0.75274908],0.8185885874737394,[0.83837944 0.79879774],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6931966543197632,0.6701195054222571,[0.75737028 0.58286873],0.6676268406246627,[0.77942961 0.55582407],0.6746025187811899,[0.73652523 0.61267981],,0.8346138000488281,0.8273674839057688,[0.86273632 0.79199864],0.8237544024777597,[0.88684453 0.76066428],0.8329648100012416,[0.83990416 0.82602546],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.664119303226471,0.6396888655532339,[0.7335108  0.54586694],0.637708601923419,[0.7574832 0.517934 ],0.6439968620627294,[0.71100917 0.57698455],,0.8174956440925598,0.809488257878339,[0.84854586 0.77043065],0.8061098324299345,[0.87215452 0.74006515],0.8147881424729584,[0.82618166 0.80339463],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.7105312347412109,0.6916980305864777,[0.76789718 0.61549889],0.6884955940068905,[0.80206057 0.57493062],0.6993760936346796,[0.73652523 0.66222696],,0.7599406838417053,0.7491020444272183,[0.80124986 0.69695423],0.7466029676984538,[0.8215103  0.67169564],0.7530757089773763,[0.78196471 0.7241867 ],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6816402673721313,0.666558520573084,[0.7374731  0.59564394],0.6654503457877927,[0.79489728 0.53600341],0.6790025654592289,[0.6877867  0.67021843],,0.7413398027420044,0.7326439644675831,[0.78086103 0.6844269 ],0.7302042473737083,[0.82069131 0.63971718],0.7402868274038407,[0.74471793 0.73585573],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6864864826202393,0.6630473096598335,[0.7519174  0.57417722],0.660667310833789,[0.77430134 0.54703329],0.6674734258992243,[0.73079128 0.60415557],,0.7416093945503235,0.727326092729493,[0.78973346 0.66491872],0.726426672699076,[0.79540433 0.65744901],0.7283515007069055,[0.78414289 0.67256011],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.7036346793174744,0.6844455732748722,[0.76226077 0.60663038],0.6814221275981525,[0.7965625  0.56628176],0.6919806182274075,[0.73079128 0.65316995],,0.7459226250648499,0.7344821462844827,[0.78959705 0.67936724],0.7321461212501035,[0.80975275 0.6545395 ],0.7382865729240256,[0.77042039 0.70615276],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6913326978683472,0.6631034146971858,[0.76062446 0.56558237],0.6620806683692303,[0.76705539 0.55710594],0.6643105916380325,[0.75430046 0.57432072],,0.7453835010528564,0.7282671401459755,[0.7964659  0.66006838],0.7300503710833885,[0.7880597  0.67204104],0.7267841083825219,[0.80505337 0.64851485],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6928238868713379,0.6695080104363689,[0.75729013 0.58172589],0.6670603576674545,[0.77861902 0.5555017 ],0.6738236859276711,[0.73709862 0.61054875],,0.7393179535865784,0.7241627807904425,[0.78881852 0.65950704],0.7238116468193219,[0.79089118 0.65673212],0.7245311070765414,[0.7867567  0.66230552],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6751164793968201,0.6521694543303107,[0.74150971 0.56282919],0.6499013548241495,[0.76804916 0.53175355],0.6572527530267409,[0.71674312 0.59776239],,0.8272004127502441,0.8189799017928514,[0.85755556 0.78040425],0.81603289556472,[0.87525516 0.75681063],0.8230369393164229,[0.84055761 0.80551627],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6644920706748962,0.6466675447839831,[0.7260274  0.56730769],0.6453559631426368,[0.77384815 0.51686378],0.6562178477513894,[0.68377294 0.62866276],,0.8347486257553101,0.8289410810836022,[0.86045982 0.79742234],0.8247609185577773,[0.90107271 0.74844913],0.8383016075668618,[0.82335003 0.85325318],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6754893064498901,0.643460511457536,[0.75032267 0.53659835],0.6434079184346286,[0.75064562 0.53617021],0.6435135855087906,[0.75       0.53702717],,0.8215392827987671,0.8123355053002065,[0.85389539 0.77077562],0.8102213511042214,[0.86535451 0.7550882 ],0.8149322501407188,[0.84273579 0.78712871],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6959925293922424,0.6737102444694851,[0.75897739 0.5884431 ],0.671065062337774,[0.7831656  0.55896453],0.6787212905622382,[0.73623853 0.62120405],,0.7517185807228088,0.739686868351307,[0.79565121 0.68372253],0.7376573316385069,[0.81076193 0.66455274],0.7425622805458192,[0.78109344 0.70403112],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.7023299336433411,0.6756009900943241,[0.76871832 0.58248366],0.674286647448829,[0.77670471 0.57186858],0.6771973808976847,[0.7608945  0.59350027],,0.7472705245018005,0.7307062973816323,[0.79749433 0.66391826],0.732063311401603,[0.79091688 0.67320974],0.7295309345478531,[0.8041821  0.65487977],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6876048445701599,0.6628038490673587,[0.7542522 0.5713555],0.6606715485013483,[0.77190876 0.54943433],0.6662419413176404,[0.73738532 0.59509856],,0.7393179535865784,0.7248900967424767,[0.78789208 0.66188811],0.724012884426956,[0.79346145 0.65456432],0.7258890002794349,[0.78240035 0.66937765],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6935694217681885,0.6698153044731412,[0.75837743 0.58125318],0.667451420887885,[0.77804584 0.556857  ],0.6737819109158183,[0.7396789  0.60788492],,0.7468661665916443,0.7345670371265618,[0.79170364 0.67743044],0.7326021534594613,[0.80655367 0.65865063],0.7373515675617721,[0.77739055 0.69731259],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.7060577869415283,0.6779877224661226,[0.77306087 0.58291457],0.6774288955686292,[0.77607628 0.57878151],0.6785879465573113,[0.77006881 0.58710709],,0.7465965747833252,0.7287097450318343,[0.7983698  0.65904969],0.7314319981108861,[0.78639341 0.67647059],0.7266100777703871,[0.81071662 0.64250354],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6892823576927185,0.6647242179273933,[0.75546428 0.57398416],0.6625386332290917,[0.77350556 0.55157171],0.668270282341038,[0.73824541 0.59829515],,0.735004723072052,0.719859948354717,[0.78499563 0.65472427],0.7193276397746384,[0.78827147 0.65038381],0.7204349756318632,[0.7817469  0.65912306],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6693382859230042,0.6488806988806989,[0.73363363 0.56412776],0.6468301784481059,[0.77017654 0.52348381],0.6560078271250727,[0.70040138 0.61161428],,0.8301658034324646,0.8224665772384738,[0.85943775 0.7854954 ],0.8191232791683102,[0.88085982 0.75738674],0.8274018766191895,[0.83903289 0.81577086],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6648648381233215,0.6426732508370976,[0.73172187 0.55362463],0.640637905351905,[0.76291226 0.51836355],0.6485073414046424,[0.70298165 0.59403303],,0.8373095989227295,0.8311410208366126,[0.86341519 0.79886686],0.826964597220513,[0.8984927 0.7554365],0.8392845589596767,[0.83097364 0.84759547],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6691519021987915,0.6469987699471202,[0.73543002 0.55856752],0.644849260566154,[0.76591121 0.52378731],0.6527886309648913,[0.70728211 0.59829515],,0.8238307237625122,0.8166521472184878,[0.85293125 0.78037305],0.8128659325208357,[0.88221601 0.74351585],0.8233015860007757,[0.82552821 0.82107496],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6965517401695251,0.6765223510240361,[0.75701493 0.59602978],0.6736827583973013,[0.78953923 0.55782629],0.6834575229846573,[0.72706422 0.63985083],,0.7534708380699158,0.7419130324765203,[0.79652909 0.68729697],0.7396744841588643,[0.81400637 0.6653426 ],0.7452680926368145,[0.77978654 0.71074965],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6902143359184265,0.6637543272167794,[0.7580786  0.56943005],0.6620846980529056,[0.7699586  0.55421079],0.666034211825429,[0.74655963 0.58550879],,0.7495619058609009,0.7337309838227761,[0.79865626 0.6688057 ],0.7345149282945433,[0.79469485 0.67433501],0.7330118548774939,[0.80265737 0.66336634],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6907735466957092,0.6643993492151885,[0.75848013 0.57031857],0.6627108110074325,[0.77048211 0.55493952],0.666710325499895,[0.74684633 0.58657432],,0.7412050366401672,0.7239073308855648,[0.79301423 0.65480043],0.7255578786130462,[0.7850587  0.66605706],0.7225253070317457,[0.80113265 0.64391796],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6913326978683472,0.6747616403501682,[0.74817518 0.6013481 ],0.672580445136201,[0.79663212 0.54852877],0.6853493887865176,[0.70527523 0.66542355],,0.746461808681488,0.7371277764978073,[0.78666213 0.68759342],0.7344636553369155,[0.82063417 0.64829314],0.7436785180525085,[0.75539098 0.73196605],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,24
0,,0.6945013999938965,0.674816319398539,[0.75482423 0.59480841],0.6720333263310737,[0.78917735 0.5548893 ],0.6821267559251782,[0.72333716 0.64091636],,0.7428224682807922,0.7304577749071532,[0.78818828 0.67272727],0.7284720532700485,[0.80371293 0.65323118],0.7333374642657657,[0.77325201 0.69342291],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,24
0,,0.6814538836479187,0.6613884271601878,[0.74381652 0.57896034],0.6589750689170499,[0.77945335 0.53849679],0.6686474030147659,[0.71129587 0.62599893],,0.7341960072517395,0.7221134671033957,[0.780058   0.66416894],0.7199593767599024,[0.79931429 0.64060447],0.725620463997422,[0.76170769 0.68953324],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,24
0,,0.6853681206703186,0.6648648952701872,[0.74775852 0.58197127],0.6623143155738345,[0.78089888 0.54372975],0.6716577241156834,[0.71731651 0.62599893],,0.8242350816726685,0.8168372887671134,[0.85364759 0.78002699],0.8131671757948749,[0.8805279  0.74580645],0.8229493656027707,[0.82835983 0.8175389 ],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,25
0,,0.6816402673721313,0.658341717491118,[0.74756134 0.5691221 ],0.6559978781456899,[0.77150702 0.54048874],0.663008158270322,[0.72505734 0.60095898],,0.8342094421386719,0.8269354188998204,[0.86241611 0.79145473],0.823335627719278,[0.88641067 0.76026059],0.8325022944775107,[0.83968634 0.82531825],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,25
0,,0.6728797554969788,0.6463278470231282,[0.74323336 0.54942234],0.6445582526902337,[0.75888856 0.53022795],0.6491348066649396,[0.72821101 0.5700586 ],,0.8315137028694153,0.8243027354948658,[0.85989688 0.78870859],0.8206064350513169,[0.88570769 0.75550518],0.830256225127756,[0.83554781 0.82496464],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,25
0,,0.7032619118690491,0.684963241998488,[0.76088916 0.60903733],0.6819869505543859,[0.79905363 0.56492027],0.693416395600045,[0.72620413 0.66062866],,0.7634451985359192,0.7530521387384603,[0.80371323 0.70239105],0.7503948270244154,[0.82597701 0.67481264],0.7574689132571968,[0.78261817 0.73231966],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,26
0,,0.6911463141441345,0.6677385230948656,[0.75592871 0.57954834],0.6653173867914115,[0.7773402  0.55329457],0.6720414127071797,[0.73566514 0.60841769],,0.7614233493804932,0.7486092715941761,[0.80536618 0.69185237],0.7473242575365852,[0.81323562 0.68141289],0.7501321307878368,[0.79764757 0.70261669],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,26
0,,0.6935694217681885,0.66701676230746,[0.76104651 0.57298701],0.6654315870382236,[0.77181604 0.55904714],0.6691066226605993,[0.75057339 0.58763985],,0.7436312437057495,0.727615202809913,[0.79366457 0.66156584],0.7282039966609344,[0.79057705 0.66583095],0.7270656613378922,[0.7967763  0.65735502],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,26
0,,0.708108127117157,0.6776556835583024,[0.77673225 0.57857912],0.67855180979823,[0.7725468  0.58455682],0.6768428660804622,[0.7809633  0.57272243],,0.7635800242424011,0.7460157048401919,[0.81280683 0.67922458],0.7501142545987178,[0.79681942 0.70340909],0.7430483647207177,[0.82944892 0.65664781],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,27
0,,0.6928238868713379,0.6722230872463316,[0.75439642 0.59004975],0.6694833524651016,[0.78553693 0.55342977],0.6787450419857962,[0.72563073 0.63185935],,0.7476748824119568,0.7348606948267896,[0.79314917 0.67657222],0.7331877375244722,[0.80488899 0.66148649],0.7370544947266298,[0.7817469  0.69236209],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,27
0,,0.7013979554176331,0.6767666807171335,[0.76599474 0.58753862],0.6746660660291719,[0.78082192 0.56851021],0.679802553117653,[0.75172018 0.60788492],,0.7402614951133728,0.7246227478192211,[0.79024709 0.65899841],0.7246996186676211,[0.78981723 0.659582  ],0.7245466269563137,[0.79067741 0.65841584],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,27
0,,0.6948741674423218,0.6738545020920648,[0.7566523  0.59105671],0.6710901823582938,[0.78573634 0.55644403],0.6799527751438221,[0.7296445  0.63026105],,0.8226175904273987,0.8150889786152236,[0.85240018 0.77777778],0.8114783040828604,[0.87861272 0.74434389],0.8210314088477024,[0.82770638 0.81435644],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,28
0,,0.6909599304199219,0.6666431066484821,[0.75667743 0.57660878],0.6644040134986524,[0.77510523 0.5537028 ],0.6702986233644357,[0.7391055  0.60149174],,0.8348833918571472,0.827183639684228,[0.86366166 0.79070562],0.8239904904132984,[0.8830223  0.76495868],0.8316889449470198,[0.84513178 0.81824611],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,28
0,,0.6704566478729248,0.642390184124575,[0.74257426 0.54220611],0.6409468946089756,[0.75443787 0.52745592],0.644441494821426,[0.73107798 0.55780501],,0.8227524161338806,0.8144869274977631,[0.85364496 0.77532889],0.8114318548584283,[0.87278107 0.75008264],0.8188318991372642,[0.83532999 0.8023338 ],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,28
0,,0.7084808945655823,0.6863534759238354,[0.76966127 0.60304569],0.6835994900782822,[0.79133858 0.5758604 ],0.6910323941923722,[0.74913991 0.63292488],,0.7641191482543945,0.750472484504338,[0.80882674 0.69211823],0.7500169199829834,[0.81130835 0.68872549],0.7509524122745534,[0.80636027 0.69554455],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,29
0,,0.6762348413467407,0.6566931265904274,[0.73860045 0.5747858 ],0.6545115696427998,[0.77732024 0.5317029 ],0.6645106076454228,[0.70355505 0.62546617],,0.7627712488174438,0.7534439269150627,[0.80139923 0.70548862],0.7505263624509375,[0.83142121 0.66963151],0.7594364720101472,[0.77346983 0.74540311],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,29
0,,0.687045693397522,0.6651467141863707,[0.75077928 0.57951415],0.6625898706072713,[0.77839335 0.54678639],0.6707332515042059,[0.72505734 0.61640916],,0.7410702109336853,0.7285060133620107,[0.7869107  0.67010132],0.7265910710134733,[0.80176311 0.65141903],0.7312427041160723,[0.77259856 0.68988685],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,29
0,,0.6937558054924011,0.6716516745543146,[0.75684475 0.5864586 ],0.6690085005102291,[0.78219639 0.55582061],0.6768780731745465,[0.73308486 0.62067128],,0.7413398027420044,0.727776826520852,[0.78853994 0.66701371],0.7264017281965633,[0.79794826 0.6548552 ],0.7294915764408378,[0.7793509  0.67963225],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,30
0,,0.6971108913421631,0.6683462152618278,[0.76601872 0.57067371],0.6677455095212885,[0.76945328 0.56603774],0.6690004667803884,[0.76261468 0.57538625],,0.746461808681488,0.7287459294071957,[0.79806763 0.65942423],0.7312644625242908,[0.78683319 0.67569573],0.7267727476764854,[0.80962753 0.64391796],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,30
0,,0.6956197619438171,0.6724113233299336,[0.75960548 0.58521717],0.6699293509392947,[0.7806354 0.5592233],0.676712118694188,[0.7396789  0.61374534],,0.7368917465209961,0.7219284589087652,[0.78643326 0.65742366],0.7213384953464521,[0.79006375 0.65261324],0.7225707498558923,[0.78283598 0.66230552],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,30
0,,0.6848089694976807,0.6619888704127264,[0.74981506 0.57416268],0.6595496238105292,[0.77468664 0.54441261],0.6669214916932642,[0.72649083 0.60735216],,0.8303005695343018,0.8217820960412323,[0.86074549 0.7828187 ],0.8193062015357193,[0.87438202 0.76423038],0.8249307882681725,[0.84752777 0.8023338 ],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,31
0,,0.6620689630508423,0.6375271391294661,[0.7318444  0.54320988],0.6355889107180308,[0.75588145 0.51529637],0.6418048576930784,[0.70928899 0.57432072],,0.838522732257843,0.8320264933604068,[0.8650597  0.79899329],0.8279741971406025,[0.89573128 0.76021711],0.8391784230076864,[0.83641908 0.84193777],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,31
0,,0.6710158586502075,0.6457039169084864,[0.740403   0.55100483],0.6437285852210786,[0.7601933  0.52726388],0.6493007611452982,[0.72161697 0.57698455],,0.8173608183860779,0.8099397257507954,[0.84749578 0.77238367],0.806242421984164,[0.87680484 0.73568   ],0.816512389562384,[0.82008277 0.81294201],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,31
0,,0.6881640553474426,0.6722554627254167,[0.74446311 0.60004781],0.6704490070532491,[0.79666558 0.54423244],0.6836506655897319,[0.69868119 0.66862014],,0.7526620626449585,0.7421789578711051,[0.79416713 0.69019078],0.7395532168951443,[0.8186864  0.66042003],0.7469230586748503,[0.77107384 0.72277228],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,32
0,,0.6956197619438171,0.6763215524367661,[0.75535581 0.5972873 ],0.6735203678396193,[0.79102604 0.55601469],0.6839711188799226,[0.72276376 0.64517848],,0.7453835010528564,0.7336051286990575,[0.78962022 0.67759003],0.7313922572193081,[0.80788514 0.65489937],0.7370362020643674,[0.77216293 0.70190948],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,32
0,,0.686113715171814,0.6625752894380113,[0.75169566 0.57345491],0.6602135278370723,[0.77383121 0.54659585],0.6669406608486117,[0.73079128 0.60309004],,0.7362177968025208,0.7221743743132447,[0.78463739 0.65971135],0.7209589045890794,[0.79292705 0.64899076],0.723655678026962,[0.77651928 0.67079208],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,32
0,,0.6909599304199219,0.6667154500495627,[0.75660599 0.57682491],0.6644604648036551,[0.77527076 0.55365017],0.6704216572658888,[0.73881881 0.60202451],,0.7425528764724731,0.7293095069445877,[0.78918322 0.66943579],0.7277742337989388,[0.79995525 0.65559322],0.7312864909728986,[0.77869745 0.68387553],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,33
0,,0.6905871629714966,0.6714441714441713,[0.75075075 0.59213759],0.6688109420723625,[0.78814628 0.5494756 ],0.6793625026271671,[0.71674312 0.64198189],,0.7364873886108398,0.7253808858411386,[0.78060824 0.67015353],0.7229722401491521,[0.80509259 0.64085189],0.7299161202487987,[0.75756916 0.70226308],20,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,12,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,33
