,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,add_time_in_path,num_features,embedding_dim,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.3573214253958534,0.5843660831451416,0.5816190622553001,[0.54771784 0.61552028],0.5933088822165634,[0.63614458 0.55047319],0.5894371584699454,[0.48087432 0.698     ],0.22929417490959167,0.6548042893409729,0.6000146745909457,[0.74805195 0.4519774 ],0.6161812297734628,[0.69902913 0.53333333],0.5983130682440574,[0.80446927 0.39215686],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.3246496197055368,0.6205910444259644,0.6202594047878921,[0.60903733 0.63148148],0.6244559223586501,[0.66098081 0.58793103],0.6233315118397086,[0.56466302 0.682     ],0.22349612414836884,0.6797152757644653,0.6152792990142387,[0.77272727 0.45783133],0.6494095622119815,[0.70506912 0.59375   ],0.6136488114798992,[0.8547486  0.37254902],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,31
0,0.5734628736972809,0.6387035250663757,0.6339128601170718,[0.59203445 0.67579127],0.6570588466682401,[0.72368421 0.59043348],0.6454553734061931,[0.50091075 0.79      ],0.25795369446277616,0.7402135133743286,0.7119648398556524,[0.80216802 0.62176166],0.719144013880856,[0.77894737 0.65934066],0.7075254682878738,[0.82681564 0.58823529],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,32
0,0.36246123909950256,0.6224976181983948,0.6172351263093492,[0.57235421 0.66211604],0.6401493621321207,[0.70291777 0.57738095],0.6293479052823315,[0.48269581 0.776     ],0.20527112782001494,0.6797152757644653,0.6321989528795812,[0.76439791 0.5       ],0.6480674497915877,[0.71921182 0.57692308],0.6284094643443969,[0.81564246 0.44117647],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,32
0,0.5753413596573997,0.5481411218643188,0.5418420451278574,[0.48812095 0.59556314],0.5594073670582291,[0.5994695  0.51934524],0.5548287795992713,[0.41165756 0.698     ],0.3302848726511002,0.6761565804481506,0.650597800095648,[0.74509804 0.55609756],0.6502945347441911,[0.74719101 0.55339806],0.6509201445941506,[0.74301676 0.55882353],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,32
0,0.3976367449059206,0.6043851375579834,0.5832938485026873,[0.4895449 0.6770428],0.6539640030882069,[0.75378788 0.55414013],0.6162386156648452,[0.36247723 0.87      ],0.23334914445877075,0.6548042893409729,0.6383142474224067,[0.71554252 0.56108597],0.6370474115572156,[0.75308642 0.5210084 ],0.6447036915324789,[0.68156425 0.60784314],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,33
0,0.33457819503896374,0.6520496010780334,0.6478910801403341,[0.60962567 0.68615649],0.6700759618315242,[0.73834197 0.60180995],0.6585628415300546,[0.51912568 0.798     ],0.1941351741552353,0.6619216799736023,0.6251597230998217,[0.74254743 0.50777202],0.629757085020243,[0.72105263 0.53846154],0.6228776426771826,[0.76536313 0.48039216],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,33
0,0.348937311593224,0.6043851375579834,0.6032544553959162,[0.58207452 0.62443439],0.6105744173925992,[0.6509009  0.57024793],0.6082058287795993,[0.52641166 0.69      ],0.2493726134300232,0.6583629846572876,0.6257076257076257,[0.73626374 0.51515152],0.6277871621621622,[0.72432432 0.53125   ],0.6243016759776536,[0.74860335 0.5       ],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,33
0,0.33920013553955974,0.6482364535331726,0.6461785683925334,[0.61919505 0.67316209],0.6592096297978651,[0.71428571 0.60413355],0.653224043715847,[0.54644809 0.76      ],0.22699579000473022,0.6690391302108765,0.5857493857493858,[0.77149877 0.4       ],0.6367510758027144,[0.68859649 0.58490566],0.5905082703472451,[0.87709497 0.30392157],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,34
0,0.39202072690514955,0.5919923782348633,0.5917961362776758,[0.582846   0.60074627],0.5948857222442128,[0.62683438 0.56293706],0.5943132969034608,[0.54462659 0.644     ],0.2506031781435013,0.6797152757644653,0.6125444294643951,[0.77386935 0.45121951],0.6499852702901753,[0.70319635 0.59677419],0.6115401467849709,[0.8603352 0.3627451],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,34
0,0.3371869623661041,0.6158245801925659,0.6152651845056567,[0.62993572 0.60059465],0.6152350287419049,[0.63518519 0.59528487],0.6153861566484518,[0.62477231 0.606     ],0.23178163170814514,0.690391480922699,0.615522528898325,[0.78518519 0.44585987],0.669951729686243,[0.70353982 0.63636364],0.6157027056632709,[0.88826816 0.34313725],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,34
0,0.3991752389599295,0.6253575086593628,0.6081210949419249,[0.52593486 0.69030733],0.6740711499164035,[0.77857143 0.56957087],0.6365428051001821,[0.39708561 0.876     ],0.21175337433815003,0.7010676264762878,0.6754125412541254,[0.76666667 0.58415842],0.6762154696132596,[0.76243094 0.59      ],0.6746905466097053,[0.77094972 0.57843137],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,35
0,0.3655393211280598,0.6253575086593628,0.6142505452799947,[0.54879449 0.6797066 ],0.6579130605654139,[0.74223602 0.5735901 ],0.6346684881602914,[0.43533698 0.834     ],0.23291671574115752,0.6619216799736023,0.6421821593726962,[0.72622478 0.55813953],0.6404867256637168,[0.75       0.53097345],0.6460729543213934,[0.70391061 0.58823529],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,35
0,0.7609906652394463,0.5757864713668823,0.5753913352744328,[0.56243854 0.58834413],0.5792216484987569,[0.61111111 0.54733219],0.5784735883424408,[0.52094718 0.636     ],0.3025462329387665,0.6797152757644653,0.6627640281630041,[0.73837209 0.58715596],0.6607105538140021,[0.76969697 0.55172414],0.6684740935480338,[0.70949721 0.62745098],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,35
0,0.39076653824133034,0.602478563785553,0.572450658135873,[0.45914397 0.68575735],0.673739337886859,[0.7972973  0.55018138],0.6162021857923498,[0.32240437 0.91      ],0.20819667279720305,0.6725978851318359,0.6680193137456338,[0.70700637 0.62903226],0.678234398782344,[0.82222222 0.53424658],0.6924088070982582,[0.62011173 0.76470588],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,36
0,0.3694752104142133,0.605338454246521,0.6052950158141563,[0.60115607 0.60943396],0.6074112620508325,[0.63803681 0.57678571],0.6071530054644809,[0.56830601 0.646     ],0.20794093310832978,0.7117437720298767,0.63012496546793,[0.80387409 0.45637584],0.7164029823604292,[0.70940171 0.72340426],0.6303538175046555,[0.9273743  0.33333333],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,36
0,0.3122544516535366,0.6482364535331726,0.6469221612598683,[0.62538071 0.66846361],0.6566367840519628,[0.70642202 0.60685155],0.6525100182149363,[0.56102004 0.744     ],0.21161329746246338,0.6370106935501099,0.5901681537405628,[0.7287234 0.4516129],0.5977157360406091,[0.69543147 0.5       ],0.5885639171869865,[0.76536313 0.41176471],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,36
0,0.37312348800546985,0.6358436942100525,0.6322986404745126,[0.5961945  0.66840278],0.6504091267327039,[0.71032746 0.5904908 ],0.6418306010928962,[0.5136612 0.77     ],0.20397240817546844,0.7117437720298767,0.650029982932792,[0.79699248 0.50306748],0.6974292101341282,[0.72272727 0.67213115],0.6451144703691533,[0.88826816 0.40196078],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,37
0,0.5660180291708778,0.5872259140014648,0.5815662030166271,[0.53290183 0.63023057],0.6016823188954337,[0.65343915 0.54992548],0.5939544626593807,[0.44990893 0.738     ],0.31693311035633087,0.6797152757644653,0.6638755980861244,[0.73684211 0.59090909],0.6619267962982218,[0.77300613 0.55084746],0.670582758242962,[0.70391061 0.6372549 ],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,37
0,0.5226028070730322,0.599618673324585,0.5985150030618493,[0.57746479 0.61956522],0.6055844928938166,[0.64494382 0.56622517],0.6033843351548269,[0.52276867 0.684     ],0.21818909347057341,0.6797152757644653,0.6604092813406381,[0.74137931 0.57943925],0.6584425190194421,[0.76331361 0.55357143],0.6642567641581771,[0.72067039 0.60784314],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,37
0,0.35499171036131244,0.6415634155273438,0.6372031759347152,[0.59743041 0.67697595],0.6590244093256141,[0.72467532 0.59337349],0.6480983606557378,[0.50819672 0.788     ],0.24386798441410065,0.7046263217926025,0.6637253629770608,[0.78100264 0.54644809],0.6786419753086419,[0.74       0.61728395],0.6585058604447366,[0.82681564 0.49019608],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,38
0,0.3892953413374284,0.6291706562042236,0.6216391886115584,[0.56825749 0.67502089],0.6534498500065214,[0.72727273 0.57962697],0.6371511839708561,[0.46630237 0.808     ],0.2627370148897171,0.6654804348945618,0.6521544458491362,[0.7202381 0.5840708],0.6514793507294021,[0.77070064 0.53225806],0.6615182385803484,[0.67597765 0.64705882],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,38
0,0.6157788949854234,0.5795996189117432,0.5719757846264021,[0.51485149 0.62910008],0.5964078374455732,[0.65       0.54281567],0.5871147540983607,[0.42622951 0.748     ],0.2216914564371109,0.6832740306854248,0.6568327455850268,[0.75208914 0.56157635],0.6571782178217822,[0.75       0.56435644],0.6565067367729215,[0.75418994 0.55882353],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,38
0,0.36754848501261544,0.631077229976654,0.619366271465339,[0.55260116 0.68613139],0.6667048025281918,[0.75632911 0.57708049],0.6406684881602914,[0.43533698 0.846     ],0.20606589913368226,0.6654804348945618,0.6383229269361376,[0.73743017 0.53921569],0.6383229269361376,[0.73743017 0.53921569],0.6383229269361376,[0.73743017 0.53921569],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,39
0,0.2805044949054718,0.663489043712616,0.6556776454594737,[0.60381594 0.70753935],0.6952550518209716,[0.78654971 0.6039604 ],0.6719908925318762,[0.48998179 0.854     ],0.21783400774002076,0.6405693888664246,0.6267867709908607,[0.69850746 0.55506608],0.627,[0.75  0.504],0.6356391718698653,[0.65363128 0.61764706],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,39
0,0.4963230806238511,0.583412766456604,0.5667030572845037,[0.48161329 0.65179283],0.616099022390413,[0.69047619 0.54172185],0.5938816029143897,[0.36976321 0.818     ],0.23764642775058747,0.6761565804481506,0.6687565578973276,[0.71826625 0.61924686],0.6728507704785077,[0.80555556 0.54014599],0.6867674444079308,[0.64804469 0.7254902 ],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,39
0,0.3384992313735625,0.6387035250663757,0.6351170399739351,[0.5989418  0.67129228],0.6536478877596794,[0.71464646 0.59264931],0.6447413479052824,[0.5154827 0.774    ],0.2002292424440384,0.7117437720298767,0.6525303411953286,[0.79596977 0.50909091],0.6957186544342507,[0.72477064 0.66666667],0.6472231350640815,[0.88268156 0.41176471],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,40
0,0.32805122172131257,0.5919923782348633,0.5887600847078824,[0.55230126 0.62521891],0.6023617075018944,[0.64864865 0.55607477],0.5974371584699454,[0.48087432 0.714     ],0.21064781844615937,0.6476868391036987,0.6074145157420866,[0.73315364 0.48167539],0.6125936329588015,[0.70833333 0.51685393],0.605378464234856,[0.75977654 0.45098039],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,40
0,0.32712513033081503,0.6167778968811035,0.6167190192613922,[0.62146893 0.61196911],0.6173463821244654,[0.64327485 0.59141791],0.6175464480874318,[0.6010929 0.634    ],0.21981662809848784,0.6619216799736023,0.6106159837799203,[0.75195822 0.46927374],0.625668449197861,[0.70588235 0.54545455],0.6081169898126848,[0.80446927 0.41176471],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,40
0,0.4095396346905652,0.6263107657432556,0.6111699471988138,[0.53444181 0.68789809],0.6696733300828863,[0.76791809 0.57142857],0.6369180327868853,[0.40983607 0.864     ],0.2147841513156891,0.6832740306854248,0.6582769693243151,[0.75070028 0.56585366],0.6579578924402749,[0.75280899 0.5631068 ],0.6586154014678497,[0.74860335 0.56862745],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,41
0,0.36397720084470864,0.6291706562042236,0.6139942126706378,[0.53745541 0.69053302],0.673644161343443,[0.7739726  0.57331572],0.6398287795992714,[0.41165756 0.868     ],0.2504804491996765,0.6654804348945618,0.6574592800082997,[0.70987654 0.60504202],0.6612576064908722,[0.79310345 0.52941176],0.6741702267499179,[0.6424581  0.70588235],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,41
0,0.42742736725246205,0.6158245801925659,0.6127147719100556,[0.57801047 0.64741907],0.627615319201097,[0.67980296 0.57542768],0.6213661202185792,[0.50273224 0.74      ],0.21198851764202117,0.6654804348945618,0.6549895506792058,[0.71515152 0.59482759],0.6561130922058074,[0.78145695 0.53076923],0.667844232665133,[0.65921788 0.67647059],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(256, 256)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,41
0,0.29079439622514386,0.6301239132881165,0.6257815143357313,[0.58547009 0.66609294],0.6463012404662092,[0.70801034 0.58459215],0.636544626593807,[0.49908925 0.774     ],0.1951632469892502,0.6975088715553284,0.6722559929744638,[0.7632312  0.58128079],0.6726347634763477,[0.76111111 0.58415842],0.6718972505203199,[0.76536313 0.57843137],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,42
0,0.2990902057465385,0.6653956174850464,0.6532917131597904,[0.58851114 0.71807229],0.7128289473684211,[0.82565789 0.6       ],0.6755974499089253,[0.4571949 0.894    ],0.24187136590480804,0.6370106935501099,0.6306062480668111,[0.67924528 0.58196721],0.6384892086330936,[0.77697842 0.5       ],0.6497151933399058,[0.60335196 0.69607843],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,42
0,0.34335969739100514,0.6415634155273438,0.638599346146516,[0.60587002 0.67132867],0.6549267694195231,[0.71358025 0.59627329],0.6472058287795992,[0.52641166 0.768     ],0.22481260001659392,0.6405693888664246,0.6014856003482314,[0.72628726 0.47668394],0.6053788316946211,[0.70526316 0.50549451],0.599791872056085,[0.74860335 0.45098039],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,42
0,0.36759438409524803,0.628217339515686,0.6275319198525824,[0.61155378 0.64351005],0.6336589336589337,[0.67472527 0.59259259],0.63159927140255,[0.55919854 0.704     ],0.21700091361999513,0.6975088715553284,0.6353713456988017,[0.78589421 0.48484848],0.6752584825979322,[0.71559633 0.63492063],0.631832621316683,[0.87150838 0.39215686],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,43
0,0.34736694833811593,0.5910391211509705,0.5844593190806453,[0.53217012 0.63674852],0.6075863499968077,[0.66304348 0.55212922],0.5982222222222222,[0.44444444 0.752     ],0.21901057064533233,0.6227757930755615,0.5827823845809055,[0.71195652 0.45360825],0.5856912813434553,[0.69312169 0.47826087],0.5816080622193012,[0.73184358 0.43137255],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,43
0,0.5334610044956207,0.631077229976654,0.6306422043389849,[0.61796644 0.64331797],0.6355750810492189,[0.67456897 0.5965812 ],0.6340637522768671,[0.5701275 0.698    ],0.29525716304779054,0.7153024673461914,0.7012227538543327,[0.76608187 0.63636364],0.6984506602890714,[0.80368098 0.59322034],0.709059042611458,[0.73184358 0.68627451],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,43
0,0.45126279136713815,0.621544361114502,0.6017262072691976,[0.51288344 0.69056898],0.6757434774676154,[0.78571429 0.56577267],0.6333460837887067,[0.38069217 0.886     ],0.20475885272026062,0.708185076713562,0.6916880753585957,[0.76300578 0.62037037],0.6890692299611304,[0.79041916 0.5877193 ],0.6971464563479023,[0.73743017 0.65686275],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,44
0,0.4303761124610901,0.6396568417549133,0.6324388760762039,[0.58093126 0.68394649],0.6649266549444824,[0.74220963 0.58764368],0.647615664845173,[0.47723133 0.818     ],0.25024840235710144,0.7010676264762878,0.687281399046105,[0.75294118 0.62162162],0.6850155279503105,[0.79503106 0.575     ],0.6957771935589878,[0.7150838  0.67647059],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,44
0,0.32587587132173423,0.6205910444259644,0.6204665284898732,[0.61359223 0.62734082],0.6233766946795116,[0.65696466 0.58978873],0.6227959927140255,[0.57559199 0.67      ],0.20326200425624846,0.7117437720298767,0.6819534688744497,[0.77929155 0.58461538],0.686770761839396,[0.7606383  0.61290323],0.6788531054880053,[0.79888268 0.55882353],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,44
0,0.40693926109987144,0.6148713231086731,0.5992669863987775,[0.52019002 0.67834395],0.6554661682648031,[0.74744027 0.56349206],0.6254535519125684,[0.3989071 0.852    ],0.20145114362239838,0.7046263217926025,0.687380202399303,[0.76080692 0.61395349],0.6848925410872313,[0.78571429 0.5840708 ],0.6922444955635886,[0.73743017 0.64705882],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,45
0,0.6647392704206354,0.5824595093727112,0.5619465482918793,[0.46715328 0.65673981],0.6216225784524754,[0.7032967  0.53994845],0.5938633879781421,[0.34972678 0.838     ],0.3088011622428894,0.7153024673461914,0.7102794102484793,[0.74842767 0.67213115],0.7167899483230318,[0.85611511 0.57746479],0.734363018950597,[0.66480447 0.80392157],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,45
0,0.4459836710901821,0.5881792306900024,0.5828104286345559,[0.53548387 0.63013699],0.6022207553397143,[0.65354331 0.5508982 ],0.594775956284153,[0.45355191 0.736     ],0.21379049122333527,0.6797152757644653,0.6506906077348066,[0.75138122 0.55      ],0.6521969443515111,[0.7431694  0.56122449],0.6494961112936795,[0.75977654 0.53921569],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,45
0,0.3449213469729704,0.6139180064201355,0.6138674873234162,[0.61828464 0.60945034],0.6145396880819367,[0.640625   0.58845438],0.6147249544626594,[0.59744991 0.632     ],0.22260417640209199,0.690391480922699,0.6319165273950946,[0.77862595 0.4852071 ],0.6634467847677501,[0.71495327 0.6119403 ],0.6283546938328404,[0.8547486  0.40196078],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,46
0,0.4530380385763505,0.5633937120437622,0.5560407918859779,[0.49890591 0.61317568],0.5776796443162702,[0.62465753 0.53070175],0.5706502732240437,[0.41530055 0.726     ],0.27025866508483887,0.6690391302108765,0.6532291238173591,[0.72727273 0.57918552],0.6516236124079261,[0.7654321  0.53781513],0.6600942052798773,[0.69273743 0.62745098],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,46
0,0.4245965989197002,0.6224976181983948,0.6224561020831061,[0.61849711 0.62641509],0.6246494303242769,[0.65644172 0.59285714],0.6243497267759563,[0.58469945 0.664     ],0.21183904111385346,0.7259786128997803,0.7109864422627397,[0.77681159 0.64516129],0.7079622839182819,[0.80722892 0.60869565],0.7174389308796144,[0.74860335 0.68627451],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,46
0,0.4474650568821851,0.6158245801925659,0.5984839634639184,[0.51504212 0.68192581],0.6610493125098246,[0.75886525 0.56323338],0.6268998178506375,[0.38979964 0.864     ],0.20108500123023987,0.7188612222671509,0.6991067676918281,[0.77620397 0.62200957],0.6974164786765495,[0.78735632 0.60747664],0.7013090152262023,[0.76536313 0.6372549 ],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,47
0,0.9137705704745125,0.5872259140014648,0.573225055693831,[0.49592549 0.65052462],0.6162141516434589,[0.68709677 0.54533153],0.5969890710382514,[0.38797814 0.806     ],0.3332900583744049,0.7224199175834656,0.7144308943089431,[0.76219512 0.66666667],0.7149176327028677,[0.83892617 0.59090909],0.7315149523496549,[0.69832402 0.76470588],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,47
0,0.9463791496613446,0.6043851375579834,0.5959006662043986,[0.53734671 0.65445462],0.6265782051912703,[0.69252874 0.56062767],0.6124899817850638,[0.43897996 0.786     ],0.2790686786174774,0.7295373678207397,0.7230521838364976,[0.7654321  0.68067227],0.7253803245436106,[0.85517241 0.59558824],0.7434275386132106,[0.69273743 0.79411765],35,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(512, 512)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,47
