,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.33182186238905964,0.6101048588752747,0.606529157621829,[0.56902002 0.64403829],0.6225539291217257,[0.675      0.57010786],0.6159016393442622,[0.49180328 0.74      ],0.22106562554836273,0.6227757930755615,0.5763738764364547,[0.71657754 0.43617021],0.5819618366129994,[0.68717949 0.47674419],0.5752820681345163,[0.74860335 0.40196078],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,12,focal,2,False,,Conv1d,,concatenation,64,30
0,0.30033738823497996,0.6148713231086731,0.611549855544312,[0.57563025 0.64746946],0.6271020749948144,[0.67990074 0.57430341],0.6205446265938069,[0.49908925 0.742     ],0.2213001787662506,0.6156583428382874,0.566060398078243,[0.71276596 0.41935484],0.5722443799854968,[0.68020305 0.46428571],0.5654781465658889,[0.74860335 0.38235294],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.001,123,focal,2,False,,Conv1d,,concatenation,64,30
0,0.3313595266903148,0.6005719900131226,0.590057425219903,[0.52440409 0.65571076],0.626134244089328,[0.69578313 0.55648536],0.6093825136612022,[0.42076503 0.798     ],0.24280783534049988,0.5871886014938354,0.5339167238618165,[0.69148936 0.37634409],0.5382825719120136,[0.65989848 0.41666667],0.5346971190710921,[0.72625698 0.34313725],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,31
0,0.844627766048207,0.5633937120437622,0.5633901373328778,[0.56463878 0.56214149],0.5644593974613855,[0.59045726 0.53846154],0.5644918032786885,[0.54098361 0.588     ],0.2036081850528717,0.7473309636116028,0.7376421855480306,[0.7880597  0.68722467],0.7350769230769231,[0.84615385 0.624     ],0.7510680249753532,[0.73743017 0.76470588],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,31
0,0.47272824364549976,0.5967588424682617,0.595981917261913,[0.5782652  0.61369863],0.6017362010883649,[0.63876652 0.56470588],0.6001165755919855,[0.52823315 0.672     ],0.22708507776260375,0.6975088715553284,0.6494973952601071,[0.77922078 0.51977401],0.6707443365695793,[0.72815534 0.61333333],0.6444846094862526,[0.83798883 0.45098039],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,31
0,0.4399891513235429,0.6167778968811035,0.6052847354824217,[0.53793103 0.67263844],0.6481398274622574,[0.72897196 0.56730769],0.6261147540983606,[0.42622951 0.826     ],0.3473324358463287,0.6370106935501099,0.5923597678916828,[0.72727273 0.45744681],0.5987179487179487,[0.6974359 0.5      ],0.5906725818819147,[0.75977654 0.42156863],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,32
0,0.32549454973024483,0.6129647493362427,0.6082566208231235,[0.56531049 0.65120275],0.6282487091222031,[0.68571429 0.57078313],0.6194371584699454,[0.48087432 0.758     ],0.22228958308696747,0.6227757930755615,0.5763738764364547,[0.71657754 0.43617021],0.5819618366129994,[0.68717949 0.47674419],0.5752820681345163,[0.74860335 0.40196078],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,32
0,0.32190435072954965,0.6091516017913818,0.6033375389201234,[0.55531453 0.65136054],0.6264475625426337,[0.68632708 0.56656805],0.6161511839708561,[0.46630237 0.766     ],0.22513726055622102,0.6227757930755615,0.5785795132993774,[0.71505376 0.44210526],0.5831959491285916,[0.68911917 0.47727273],0.5773907328294446,[0.74301676 0.41176471],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.5,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,32
0,0.4090502875692704,0.5967588424682617,0.5869067557163431,[0.52311161 0.6507019 ],0.620269809169517,[0.68639053 0.55414909],0.6052932604735883,[0.42258652 0.788     ],0.24230002164840697,0.6156583428382874,0.580828729281768,[0.70165746 0.46      ],0.5816884130701461,[0.69398907 0.46938776],0.5802387994303867,[0.70949721 0.45098039],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.001,1,focal,2,False,,Conv1d,,concatenation,64,33
0,0.32678773297983055,0.6158245801925659,0.6133452844253187,[0.58238342 0.64430715],0.6260500212662535,[0.67548077 0.57661927],0.62091985428051,[0.51183971 0.73      ],0.22408494651317595,0.6156583428382874,0.5611914401388086,[0.71578947 0.40659341],0.5695584577114428,[0.67661692 0.4625    ],0.5612608171760324,[0.75977654 0.3627451 ],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.001,12,focal,2,False,,Conv1d,,concatenation,64,33
0,0.28556416052229266,0.6301239132881165,0.6072798709368656,[0.70199693 0.51256281],0.6480474498402785,[0.60690571 0.68918919],0.6202112932604735,[0.83242259 0.408     ],0.23760829269886016,0.6583629846572876,0.5706646294881589,[0.76470588 0.37662338],0.6194575075579443,[0.68122271 0.55769231],0.5779110526892322,[0.87150838 0.28431373],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.001,123,focal,2,False,,Conv1d,,concatenation,64,33
0,0.3459746767492855,0.6015252470970154,0.5952125106162993,[0.54466231 0.64576271],0.6189004463574048,[0.67750678 0.56029412],0.6086867030965392,[0.45537341 0.762     ],0.24086637198925018,0.6049821972846985,0.5477008744072737,[0.70866142 0.38674033],0.5556774031833563,[0.66831683 0.44303797],0.5486635995180196,[0.75418994 0.34313725],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64,34
0,0.4153995180831236,0.602478563785553,0.5986842165620639,[0.55966209 0.63770634],0.6147886128028777,[0.66582915 0.56374808],0.6083479052823315,[0.48269581 0.734     ],0.34765043258666994,0.6334519386291504,0.5935942260977014,[0.72086721 0.46632124],0.5972527472527472,[0.7        0.49450549],0.5920966151823859,[0.74301676 0.44117647],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64,34
0,0.37467582085553336,0.5938989520072937,0.5937036309679672,[0.58479532 0.60261194],0.5968080661476888,[0.62893082 0.56468531],0.596224043715847,[0.54644809 0.646     ],0.2233671009540558,0.6797152757644653,0.630003511235955,[0.765625   0.49438202],0.64801026957638,[0.71707317 0.57894737],0.6263007996494687,[0.82122905 0.43137255],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64,34
0,0.38075362233554616,0.5967588424682617,0.5861438922864415,[0.51986379 0.65242399],0.6217274957570869,[0.68975904 0.55369596],0.6055610200364299,[0.41712204 0.794     ],0.2388424277305603,0.6334519386291504,0.6011218147489699,[0.71468144 0.48756219],0.6018703518703519,[0.70879121 0.49494949],0.6005312739620988,[0.72067039 0.48039216],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0005,1,focal,2,False,,Conv1d,,concatenation,64,35
0,0.3519988857647952,0.6015252470970154,0.5935435190472306,[0.53658537 0.65050167],0.6222302269545115,[0.68555241 0.55890805],0.6094007285974499,[0.44080146 0.778     ],0.21413336992263793,0.6939501762390137,0.6730790043290042,[0.75568182 0.59047619],0.6714301006208521,[0.76878613 0.57407407],0.6754299485157191,[0.74301676 0.60784314],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0005,12,focal,2,False,,Conv1d,,concatenation,64,35
0,0.30424503105528217,0.5853193402290344,0.5812029350624319,[0.53968254 0.62272333],0.5968548424520859,[0.64393939 0.54977029],0.59124043715847,[0.46448087 0.718     ],0.23230256140232086,0.7188612222671509,0.6742387555946878,[0.79480519 0.55367232],0.6980258899676375,[0.74271845 0.65333333],0.6675703801073503,[0.8547486  0.48039216],35,3,5,11,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,12,1,"(512, 512)",0.1,0.0005,123,focal,2,False,,Conv1d,,concatenation,64,35
