,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,add_time_in_path,num_features,embedding_dim,log_signature,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.356180340051651,0.6139180064201355,0.6126507907997896,[0.59049545 0.63480613],0.6208165397820571,[0.66363636 0.57799672],0.6179380692167578,[0.53187614 0.704     ],0.2057095170021057,0.6441280841827393,0.5936957779063042,[0.73684211 0.45054945],0.6045087064676617,[0.69651741 0.5125    ],0.5920418446708292,[0.78212291 0.40196078],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.5,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,14
0,0.4463998307200039,0.6034318804740906,0.595707149315901,[0.53982301 0.65159129],0.6239213378252222,[0.68732394 0.56051873],0.6112222222222222,[0.44444444 0.778     ],0.21354266703128816,0.6405693888664246,0.6167888632343608,[0.71225071 0.52132701],0.6156656710049071,[0.72674419 0.50458716],0.6187698543104392,[0.69832402 0.53921569],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,15
0,0.29371608530773835,0.631077229976654,0.6243869130394957,[0.6745164  0.57425743],0.6323521546454768,[0.6265625  0.63814181],0.6262094717668488,[0.73041894 0.522     ],0.20035759806632997,0.6797152757644653,0.6403174422573672,[0.75935829 0.5212766 ],0.6489862850327967,[0.72820513 0.56976744],0.63684412312411,[0.79329609 0.48039216],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,15
0,0.3009904772043228,0.6320305466651917,0.6317490632616684,[0.6419295  0.62156863],0.6318398284135525,[0.65406427 0.60961538],0.6321183970856101,[0.63023679 0.634     ],0.20680226981639863,0.6832740306854248,0.5786964505314938,[0.78859857 0.36879433],0.6763085399449036,[0.68595041 0.66666667],0.5911381312301457,[0.9273743  0.25490196],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,15
0,0.3502841626896578,0.6139180064201355,0.6135584062610004,[0.6253469  0.60176991],0.6136072773810736,[0.63533835 0.59187621],0.6138324225865209,[0.61566485 0.612     ],0.20051493644714355,0.690391480922699,0.6241062779648507,[0.78195489 0.46625767],0.6660208643815202,[0.70909091 0.62295082],0.6220286997480556,[0.87150838 0.37254902],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,16
0,0.4868853828486274,0.6205910444259644,0.6197613843351548,[0.63752277 0.602     ],0.6197613843351548,[0.63752277 0.602     ],0.6197613843351548,[0.63752277 0.602     ],0.22391064763069152,0.6619216799736023,0.6106159837799203,[0.75195822 0.46927374],0.625668449197861,[0.70588235 0.54545455],0.6081169898126848,[0.80446927 0.41176471],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,16
0,0.4322738174129935,0.628217339515686,0.6281764641727561,[0.63207547 0.62427746],0.6289038913421456,[0.6555773  0.60223048],0.6291001821493625,[0.61020036 0.648     ],0.22565894722938537,0.6725978851318359,0.594999373355057,[0.77227723 0.41772152],0.6413095238095239,[0.69333333 0.58928571],0.597518895826487,[0.87150838 0.32352941],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,16
0,0.3886624329230365,0.6120114326477051,0.611960660100322,[0.61639962 0.6075217 ],0.6126320268854748,[0.63867188 0.58659218],0.6128142076502732,[0.59562842 0.63      ],0.21300078332424163,0.6654804348945618,0.6158522396742292,[0.7539267  0.47777778],0.6303208285966907,[0.70935961 0.55128205],0.6130189505969986,[0.80446927 0.42156863],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,17
0,0.3032799880294239,0.6329838037490845,0.6324493698130963,[0.64646465 0.61843409],0.632409226515317,[0.65185185 0.6129666 ],0.6325828779599272,[0.64116576 0.624     ],0.20897028148174285,0.6441280841827393,0.5936957779063042,[0.73684211 0.45054945],0.6045087064676617,[0.69651741 0.5125    ],0.5920418446708292,[0.78212291 0.40196078],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4891873598098755,0.602478563785553,0.6017126702085525,[0.61917808 0.58424726],0.6016920455290237,[0.62087912 0.58250497],0.601743169398907,[0.61748634 0.586     ],0.22347494959831238,0.6725978851318359,0.6094392071549433,[0.76649746 0.45238095],0.6390415785764623,[0.70232558 0.57575758],0.6080622193011282,[0.84357542 0.37254902],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,17
0,0.43744898017715006,0.6148713231086731,0.6067223459539717,[0.55011136 0.66333333],0.6381539091281212,[0.70773639 0.56857143],0.6229544626593807,[0.44990893 0.796     ],0.20565457940101622,0.6654804348945618,0.6489367357788411,[0.7251462  0.57272727],0.6473172507018821,[0.7607362  0.53389831],0.6551922444955636,[0.69273743 0.61764706],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,18
0,0.29346223964410667,0.6186844706535339,0.6169295939234589,[0.64285714 0.59100204],0.6175376825506158,[0.63047285 0.60460251],0.6168688524590163,[0.6557377 0.578    ],0.2002103716135025,0.6619216799736023,0.6421821593726962,[0.72622478 0.55813953],0.6404867256637168,[0.75       0.53097345],0.6460729543213934,[0.70391061 0.58823529],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,18
0,0.43196893965496735,0.6253575086593628,0.6247559475968859,[0.63978002 0.60973188],0.6247170607800753,[0.64391144 0.60552268],0.6248506375227687,[0.63570128 0.614     ],0.2311016410589218,0.6619216799736023,0.5585049202017697,[0.77218225 0.34482759],0.6289329685362517,[0.67647059 0.58139535],0.5722696899989046,[0.89944134 0.24509804],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,18
0,0.43419888615608215,0.5805529356002808,0.5800304267755625,[0.59484346 0.56521739],0.5800417539571694,[0.60148976 0.55859375],0.5801712204007285,[0.58834244 0.572     ],0.21345714330673218,0.7046263217926025,0.6360160431980274,[0.79404467 0.47798742],0.6904761904761905,[0.71428571 0.66666667],0.6332018841055975,[0.89385475 0.37254902],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,19
0,0.30335983371033387,0.5977120995521545,0.5969029095094482,[0.57884232 0.6149635 ],0.6028064210261197,[0.6401766  0.56543624],0.6011165755919854,[0.52823315 0.674     ],0.23751336634159087,0.5907472968101501,0.5166838665290677,[0.70588235 0.32748538],0.5283702488378452,[0.6509434 0.4057971],0.5227297622959799,[0.77094972 0.2745098 ],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,19
0,0.5975708908894483,0.5977120995521545,0.5977117411850237,[0.59732824 0.59809524],0.5990817999635635,[0.62725451 0.57090909],0.599063752276867,[0.5701275 0.628    ],0.2578776448965073,0.6548042893409729,0.589608082268094,[0.75318066 0.4260355 ],0.614451108941275,[0.69158879 0.53731343],0.5898784094643444,[0.82681564 0.35294118],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,19
0,0.4978001012521632,0.5843660831451416,0.5707243634506942,[0.49419954 0.64724919],0.6119947214890957,[0.68051118 0.54347826],0.5939890710382514,[0.38797814 0.8       ],0.23875784277915954,0.6405693888664246,0.6195831378593928,[0.70893372 0.53023256],0.6182838179519595,[0.73214286 0.50442478],0.6229871837002958,[0.68715084 0.55882353],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,20
0,0.28808214208659005,0.6348903775215149,0.6324197967987337,[0.66255507 0.60228453],0.6339940586323061,[0.64163823 0.62634989],0.632440801457195,[0.6848816 0.58     ],0.20629655420780182,0.690391480922699,0.6390254706533776,[0.7751938  0.50285714],0.6619467860906216,[0.72115385 0.60273973],0.6346806879176252,[0.83798883 0.43137255],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,20
0,0.5085912662393907,0.605338454246521,0.6049934512115258,[0.61666667 0.59332024],0.6050651135396898,[0.62711864 0.58301158],0.6052786885245902,[0.60655738 0.604     ],0.21645456552505493,0.6797152757644653,0.6179296591733139,[0.7715736  0.46428571],0.6489429175475687,[0.70697674 0.59090909],0.6157574761748275,[0.84916201 0.38235294],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,20
0,0.44607702423544493,0.6158245801925659,0.6150844270840448,[0.59820538 0.63196347],0.6211527782919335,[0.66079295 0.58151261],0.6192240437158469,[0.54644809 0.692     ],0.2088243305683136,0.6512455344200134,0.6103848330503678,[0.73655914 0.48421053],0.6162859161563825,[0.70984456 0.52272727],0.6081717603242415,[0.76536313 0.45098039],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,21
0,0.27858256943085613,0.6272640824317932,0.6252972479159529,[0.65244444 0.59815005],0.6261873825463942,[0.63715278 0.61522199],0.6252440801457195,[0.66848816 0.582     ],0.20598262846469878,0.6548042893409729,0.6275602924096467,[0.72829132 0.52682927],0.6273044616559398,[0.73033708 0.52427184],0.627834373973053,[0.72625698 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,21
0,0.3307795191512388,0.6148713231086731,0.6112676573105852,[0.64869565 0.57383966],0.6138875683384835,[0.62063228 0.60714286],0.6117085610200365,[0.67941712 0.544     ],0.22290910482406617,0.690391480922699,0.5801288106483469,[0.79529412 0.3649635 ],0.7006387921022068,[0.68699187 0.71428571],0.5946160587139884,[0.94413408 0.24509804],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,21
0,0.46540210001608906,0.5853193402290344,0.5848832607835379,[0.59833795 0.57142857],0.5849241845751063,[0.60674157 0.5631068 ],0.5850819672131147,[0.59016393 0.58      ],0.21545176208019257,0.6725978851318359,0.619465379180405,[0.76165803 0.47727273],0.6388562475518997,[0.71014493 0.56756757],0.6164968780808413,[0.82122905 0.41176471],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,22
0,0.35315245565246134,0.6320305466651917,0.6312258652094718,[0.64845173 0.614     ],0.6312258652094718,[0.64845173 0.614     ],0.6312258652094718,[0.64845173 0.614     ],0.23160116672515868,0.6370106935501099,0.5543843283582089,[0.74626866 0.3625    ],0.586322869955157,[0.67264574 0.5       ],0.5611512761529193,[0.83798883 0.28431373],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,22
0,0.43225619722815123,0.628217339515686,0.6281602425670223,[0.63276836 0.62355212],0.6287913502662128,[0.65497076 0.60261194],0.6290109289617487,[0.61202186 0.646     ],0.227554526925087,0.6690391302108765,0.603835367240203,[0.76455696 0.44311377],0.6341524216524217,[0.69907407 0.56923077],0.6031602585168145,[0.84357542 0.3627451 ],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,22
0,0.5315317458966199,0.5805529356002808,0.5801862766499308,[0.56777996 0.59259259],0.5839644143812954,[0.61620469 0.55172414],0.5832058287795993,[0.52641166 0.64      ],0.25997167229652407,0.6548042893409729,0.6243574371907774,[0.73130194 0.51741294],0.6252636252636252,[0.72527473 0.52525253],0.6236170445831963,[0.73743017 0.50980392],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,23
0,0.4869619678048527,0.621544361114502,0.6214947962157933,[0.62582469 0.6171649 ],0.622170332867784,[0.6484375  0.59590317],0.622367941712204,[0.60473588 0.64      ],0.27040978968143464,0.6156583428382874,0.5924911376087657,[0.68965517 0.4953271 ],0.5916367286559594,[0.71005917 0.47321429],0.5949994522948845,[0.67039106 0.51960784],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,23
0,0.49783153218381543,0.6091516017913818,0.6082255419930771,[0.62727273 0.58917836],0.608247873526775,[0.6261343  0.59036145],0.6082076502732241,[0.6284153 0.588    ],0.22957047522068025,0.6761565804481506,0.6096328524540111,[0.77078086 0.44848485],0.6445682248434542,[0.70183486 0.58730159],0.6087468506955855,[0.8547486 0.3627451],35,3,5,11,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,23
