,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
0,focal,0.7048327326774597,0.6345250182557546,[0.7954681  0.55657492 0.55153203],0.5341450273990631,0.7286245226860046,0.6349900741519239,[0.81936416 0.60227273 0.48333333],[100],0.5,0.0005,0,2,False,2.2,20,766
0,focal,0.7174721360206604,0.6461053588781277,[0.8066233  0.5686901  0.56300268],0.515028772985234,0.7314126491546631,0.636069321770261,[0.82058613 0.6042885  0.48333333],[100],0.5,0.0005,1,2,False,2.2,20,766
0,focal,0.715985119342804,0.6469551642276921,[0.80263947 0.58931298 0.54891304],0.6033570836572086,0.7351301312446594,0.6485012744047765,[0.82284888 0.60652591 0.51612903],[100],0.5,0.0005,12,2,False,2.2,20,766
0,focal,0.7063196897506714,0.6344674476781735,[0.79832936 0.55961844 0.54545455],0.513570100069046,0.7249070405960083,0.6316198402214519,[0.82054993 0.5859375  0.48837209],[100],0.5,0.0005,123,2,False,2.2,20,766
0,focal,0.7040892243385315,0.641541147132974,[0.79141104 0.58064516 0.55256724],0.5197258188444025,0.7091078162193298,0.62739523422016,[0.80267062 0.58301158 0.4965035 ],[100],0.5,0.0005,1234,2,False,2.2,20,766
0,focal,0.7040892243385315,0.6393898656443251,[0.79295689 0.56707317 0.55813953],0.4974972360274371,0.7165427803993225,0.6242420030471107,[0.81254559 0.58174905 0.47843137],[100],0.5,0.0001,0,2,False,2.3,20,766
0,focal,0.7040892243385315,0.6401946441742834,[0.79199515 0.56656347 0.56202532],0.4911409861901227,0.7202602028846741,0.6336952552503036,[0.81296024 0.59923664 0.48888889],[100],0.5,0.0001,1,2,False,2.3,20,766
0,focal,0.6936802864074707,0.6048516842634489,[0.80352941 0.50333333 0.50769231],0.555631606017842,0.7063196897506714,0.6012126095680599,[0.81811646 0.52566735 0.45985401],[100],0.5,0.0001,12,2,False,2.3,20,766
0,focal,0.7011152505874634,0.6354044335065119,[0.79268293 0.56329114 0.55023923],0.4941589446628795,0.7156133651733398,0.6282039909957013,[0.81089036 0.59288538 0.48083624],[100],0.5,0.0001,123,2,False,2.3,20,766
0,focal,0.702602207660675,0.6375519300641953,[0.79047037 0.57910448 0.54308094],0.5308583764468923,0.7193308472633362,0.6360026201588471,[0.8091378  0.59887006 0.5       ],[100],0.5,0.0001,1234,2,False,2.3,20,766
0,focal,0.6111524105072021,0.28592548337890183,[0.76043132 0.         0.09734513],0.788322718704448,0.6217471957206726,0.2656248396202207,[0.77020785 0.         0.02666667],[100],0.5,1e-05,0,2,False,2.4,20,766
0,focal,0.5427509546279907,0.33715107647001513,[0.71350165 0.         0.29795158],0.7889439638923196,0.5529739856719971,0.32971434997750787,[0.73414305 0.         0.255     ],[100],0.5,1e-05,1,2,False,2.4,20,766
0,focal,0.5903345942497253,0.3355158993998386,[0.75391612 0.         0.25263158],0.7859480906935299,0.5938661694526672,0.3305987319280736,[0.76437145 0.         0.22742475],[100],0.5,1e-05,12,2,False,2.4,20,766
0,focal,0.6929367780685425,0.5645138358734387,[0.80751708 0.52238806 0.36363636],0.6009655244210187,0.7063196897506714,0.5689525457101462,[0.8136776  0.53479853 0.3583815 ],[100],0.5,1e-05,123,2,False,2.4,20,766
0,focal,0.6111524105072021,0.2666957134246854,[0.76270396 0.         0.03738318],0.786760687828064,0.6328996419906616,0.29072778006495587,[0.77694524 0.         0.0952381 ],[100],0.5,1e-05,1234,2,False,2.4,20,766
0,focal,0.6884758472442627,0.6154199289311145,[0.78186275 0.56588072 0.49851632],0.5039784014225006,0.7128252983093262,0.6195079684780028,[0.8041543  0.60103627 0.45333333],[100],0.2,0.005,0,2,False,2.5,20,766
0,focal,0.6892193555831909,0.6281740960634931,[0.77415385 0.56938484 0.54098361],0.5692382647710688,0.696096658706665,0.6190109826319369,[0.78247734 0.59363958 0.48091603],[100],0.2,0.005,1,2,False,2.5,20,766
0,focal,0.702602207660675,0.6287997000230062,[0.79568604 0.56603774 0.52467532],1.1616014075629852,0.7211896181106567,0.643802780663894,[0.80590406 0.61121857 0.51428571],[100],0.2,0.005,12,2,False,2.5,20,766
0,focal,0.7167286276817322,0.6391269644000612,[0.80353982 0.59659969 0.51724138],0.5167254340999267,0.714684009552002,0.6211463091731946,[0.80872727 0.58959538 0.46511628],[100],0.2,0.005,123,2,False,2.5,20,766
0,focal,0.6862453818321228,0.6151472379636624,[0.78356836 0.55       0.51187335],0.5363778734908384,0.7174721360206604,0.6308445160805146,[0.80706922 0.59963437 0.48582996],[100],0.2,0.005,1234,2,False,2.5,20,766
0,focal,0.6936802864074707,0.6295398914342486,[0.78768844 0.57593123 0.525     ],0.5970661885598126,0.7100371718406677,0.6335713918178029,[0.79456193 0.62043796 0.48571429],[100],0.2,0.001,0,2,False,2.6,20,766
0,focal,0.7033457159996033,0.6410218624417653,[0.79120879 0.56875    0.5631068 ],0.5030364183818593,0.7118958830833435,0.6290232202895982,[0.80416977 0.60038241 0.48251748],[100],0.2,0.001,1,2,False,2.6,20,766
0,focal,0.708550214767456,0.6355816249811056,[0.79758308 0.59064327 0.51851852],0.6894875633365968,0.7295538783073425,0.6469878498568287,[0.81222707 0.61654135 0.51219512],[100],0.2,0.001,12,2,False,2.6,20,766
0,focal,0.702602207660675,0.642181852668979,[0.78637771 0.5907173  0.54945055],0.6455359388800228,0.7267658114433289,0.6420040493065283,[0.81048689 0.6397188  0.47580645],[100],0.2,0.001,123,2,False,2.6,20,766
0,focal,0.7055761814117432,0.6426131340197881,[0.79143731 0.5832106  0.55319149],0.6419680749668795,0.7128252983093262,0.6341588673911523,[0.79585799 0.60853432 0.49808429],[100],0.2,0.001,1234,2,False,2.6,20,766
0,focal,0.7063196897506714,0.6410487618554467,[0.79174256 0.58594918 0.54545455],0.5376060543691411,0.7267658114433289,0.6377651706101658,[0.81346013 0.62835249 0.47148289],[100],0.2,0.0005,0,2,False,2.7,20,766
0,focal,0.7040892243385315,0.6386568512985334,[0.78944211 0.57097289 0.55555556],0.6065335378927343,0.7081784605979919,0.6284770157494365,[0.79618768 0.58752515 0.50171821],[100],0.2,0.0005,1,2,False,2.7,20,766
0,focal,0.7018587589263916,0.6346233748640626,[0.78692494 0.58543834 0.53150685],0.5745811813017901,0.7165427803993225,0.6319335144415544,[0.80442804 0.61016949 0.48120301],[100],0.2,0.0005,12,2,False,2.7,20,766
0,focal,0.7003717422485352,0.6338481316756788,[0.78850856 0.58112094 0.53191489],0.5302576790837681,0.7109665274620056,0.6381396456714735,[0.79402985 0.59963437 0.52075472],[100],0.2,0.0005,123,2,False,2.7,20,766
0,focal,0.6996282339096069,0.6292822480334407,[0.78979344 0.5755814  0.52247191],0.6177638138041777,0.7211896181106567,0.6380469614880627,[0.8061674  0.60998152 0.49799197],[100],0.2,0.0005,1234,2,False,2.7,20,766
0,focal,0.7092936635017395,0.6390124238717974,[0.79952409 0.55961844 0.55789474],0.49819506091230054,0.7128252983093262,0.6135833271809092,[0.81100652 0.57915058 0.45059289],[100],0.2,0.0001,0,2,False,2.8,20,766
0,focal,0.7048327326774597,0.6381185933465349,[0.7954134  0.55974843 0.55919395],0.4893329704509062,0.7109665274620056,0.6232620296831369,[0.8061674  0.57854406 0.48507463],[100],0.2,0.0001,1,2,False,2.8,20,766
0,focal,0.7033457159996033,0.6362092666861917,[0.79442086 0.56379822 0.55040872],0.50832800654804,0.7211896181106567,0.632056020680902,[0.81346013 0.58909091 0.49361702],[100],0.2,0.0001,12,2,False,2.8,20,766
0,focal,0.6981412768363953,0.6351119573730774,[0.78754579 0.55904335 0.55874674],0.49360062795526843,0.7091078162193298,0.620296019040664,[0.80442804 0.58317757 0.47328244],[100],0.2,0.0001,123,2,False,2.8,20,766
0,focal,0.6966542601585388,0.6309055907457926,[0.78869779 0.56707317 0.53694581],0.4944997745401719,0.7063196897506714,0.6193779490627058,[0.80326652 0.58174905 0.47311828],[100],0.2,0.0001,1234,2,False,2.8,20,766
0,focal,0.45204460620880127,0.3050345435214484,[0.64549579 0.         0.26960784],0.7903873149086448,0.4275093078613281,0.2826221145954159,[0.61783439 0.         0.23003195],[100],0.2,1e-05,0,2,False,2.9,20,766
0,focal,0.608178436756134,0.29972716608010724,[0.75388235 0.         0.14529915],0.7870486518915962,0.6356877088546753,0.3069544720761407,[0.77983778 0.         0.14102564],[100],0.2,1e-05,1,2,False,2.9,20,766
0,focal,0.6104089021682739,0.3349089037796172,[0.76065891 0.         0.2440678 ],0.7826966958887437,0.6161710023880005,0.32440383560831737,[0.7695078 0.        0.2037037],[100],0.2,1e-05,12,2,False,2.9,20,766
0,focal,0.6981412768363953,0.5807920271051629,[0.80843786 0.52824427 0.40569395],0.596640919937807,0.7091078162193298,0.5793982488266893,[0.81792717 0.53283302 0.38743455],[100],0.2,1e-05,123,2,False,2.9,20,766
0,focal,0.5724906921386719,0.31702207786094244,[0.73972603 0.         0.21134021],0.7883415222167969,0.5864312052726746,0.326082220009489,[0.76099426 0.         0.2172524 ],[100],0.2,1e-05,1234,2,False,2.9,20,766
0,focal,0.702602207660675,0.6223063087936272,[0.79882698 0.54391892 0.52417303],0.677638483398101,0.7081784605979919,0.6197041180068682,[0.80029369 0.60521042 0.45360825],[100],0.1,0.005,0,2,False,2.1,20,766
0,focal,0.6907063126564026,0.6271837798585808,[0.78298397 0.55487805 0.54368932],0.6277694859925438,0.7081784605979919,0.628389934070395,[0.80362538 0.60077519 0.48076923],[100],0.1,0.005,1,2,False,2.1,20,766
0,focal,0.7130111455917358,0.6360387130350112,[0.80444965 0.56065574 0.54301075],0.4739237392649931,0.7239776849746704,0.631067569406322,[0.81981335 0.57142857 0.50196078],[100],0.1,0.005,12,2,False,2.1,20,766
0,focal,0.6773234009742737,0.6247581928533915,[0.76478149 0.56571429 0.5437788 ],0.6069299701382133,0.6998141407966614,0.624278963974123,[0.7897595  0.62794918 0.45512821],[100],0.1,0.005,123,2,False,2.1,20,766
0,focal,0.6914498209953308,0.6167593847924948,[0.78592725 0.54237288 0.52197802],0.9054494640406441,0.7165427803993225,0.6312660477226125,[0.80407866 0.5917603  0.49795918],[100],0.1,0.005,1234,2,False,2.1,20,766
0,focal,0.697397768497467,0.6323684646287583,[0.78509317 0.58278146 0.52923077],0.6654115967890796,0.7221189737319946,0.6336645559600612,[0.80623608 0.62033898 0.4744186 ],[100],0.1,0.001,0,2,False,2.11,20,766
0,focal,0.7040892243385315,0.6327252457905795,[0.7947494  0.56049005 0.54293629],0.4936426124152015,0.7230483293533325,0.6282240529330595,[0.81508339 0.59701493 0.47257384],[100],0.1,0.001,1,2,False,2.11,20,766
0,focal,0.702602207660675,0.6409464374657308,[0.78881988 0.58906031 0.54495913],0.6509089855586782,0.7081784605979919,0.6286341453885558,[0.80150943 0.58992806 0.49446494],[100],0.1,0.001,12,2,False,2.11,20,766
0,focal,0.7204461097717285,0.6525131013019498,[0.80510018 0.61377246 0.53866667],0.6701774509514079,0.7165427803993225,0.6388945205786905,[0.8011782  0.59813084 0.51737452],[100],0.1,0.001,123,2,False,2.11,20,766
0,focal,0.6966542601585388,0.6328829391273675,[0.78335373 0.57798165 0.53731343],0.5275324846015257,0.7072490453720093,0.6307583866477127,[0.79642058 0.58891013 0.50694444],[100],0.1,0.001,1234,2,False,2.11,20,766
0,focal,0.708550214767456,0.633608702204321,[0.79737783 0.58170915 0.52173913],0.688967566279804,0.7184014916419983,0.6284451496720851,[0.80638144 0.59590317 0.48305085],[100],0.1,0.0005,0,2,False,2.12,20,766
0,focal,0.6929367780685425,0.6246242503080408,[0.78419453 0.55895197 0.53072626],0.5026778929373797,0.7109665274620056,0.6246386814717275,[0.80238628 0.59611993 0.47540984],[100],0.1,0.0005,1,2,False,2.12,20,766
0,focal,0.7003717422485352,0.6320231322984475,[0.79103574 0.56508876 0.5399449 ],0.5211574294987846,0.7174721360206604,0.6316982198774309,[0.80619013 0.59927798 0.48962656],[100],0.1,0.0005,12,2,False,2.12,20,766
0,focal,0.7070631980895996,0.6432332499181243,[0.79339853 0.58381503 0.55248619],0.5566116571426392,0.7193308472633362,0.6401660411822631,[0.80446097 0.6101083  0.50592885],[100],0.1,0.0005,123,2,False,2.12,20,766
0,focal,0.7048327326774597,0.6399364391348737,[0.79123554 0.58358663 0.54498715],0.5616015073131112,0.7081784605979919,0.6286525039971589,[0.79704797 0.58333333 0.50557621],[100],0.1,0.0005,1234,2,False,2.12,20,766
0,focal,0.702602207660675,0.6338084187396827,[0.7922938  0.56702619 0.54210526],0.5027017225237453,0.7091078162193298,0.6165777016652473,[0.80494905 0.57088847 0.47389558],[100],0.1,0.0001,0,2,False,2.13,20,766
0,focal,0.702602207660675,0.6343990044138689,[0.79447115 0.5511811  0.55754476],0.49066464339985566,0.7109665274620056,0.6211700422226738,[0.80701754 0.57528958 0.48120301],[100],0.1,0.0001,1,2,False,2.13,20,766
0,focal,0.6907063126564026,0.6276452660392363,[0.78111588 0.55319149 0.54862843],0.4953218382947585,0.7035316228866577,0.6175817058525731,[0.79851852 0.57513915 0.47908745],[100],0.1,0.0001,12,2,False,2.13,20,766
0,focal,0.6951673030853271,0.6290849427370855,[0.78728606 0.5578635  0.54210526],0.4966631619369282,0.7053903341293335,0.617409010742344,[0.79851852 0.58545455 0.46825397],[100],0.1,0.0001,123,2,False,2.13,20,766
0,focal,0.6951673030853271,0.6263116799885666,[0.78861296 0.55205047 0.5382716 ],0.4946996254079482,0.7109665274620056,0.621208528740053,[0.80642805 0.57925636 0.47794118],[100],0.1,0.0001,1234,2,False,2.13,20,766
0,focal,0.4639405310153961,0.3067543593486468,[0.65621079 0.         0.26405229],0.7901859809370602,0.44609665870666504,0.2871722003737002,[0.63699156 0.         0.22452504],[100],0.1,1e-05,0,2,False,2.14,20,766
0,focal,0.613382875919342,0.28995350927222135,[0.75874942 0.         0.11111111],0.7865765270064858,0.6310408711433411,0.2729025395559101,[0.77522936 0.         0.04347826],[100],0.1,1e-05,1,2,False,2.14,20,766
0,focal,0.49591079354286194,0.3313950361628813,[0.68277571 0.         0.3114094 ],0.7874791867592755,0.4888475835323334,0.3219454255618417,[0.69158879 0.         0.27424749],[100],0.1,1e-05,12,2,False,2.14,20,766
0,focal,0.6936802864074707,0.6050215793135184,[0.79835391 0.52782194 0.48888889],0.546679403852014,0.7063196897506714,0.5960024607276517,[0.81603436 0.53648915 0.43548387],[100],0.1,1e-05,123,2,False,2.14,20,766
0,focal,0.5873606204986572,0.3041588959728702,[0.74791973 0.         0.16455696],0.7878543524181142,0.6013011336326599,0.3230098039215686,[0.76102941 0.         0.208     ],[100],0.1,1e-05,1234,2,False,2.14,20,766
0,focal,0.6981412768363953,0.6216001333605481,[0.79597871 0.52380952 0.54501217],0.5156751152347115,0.6933085322380066,0.595097434700012,[0.79971077 0.52783505 0.45774648],"[100, 100]",0.5,0.005,0,2,False,2.15,20,766
0,focal,0.7018587589263916,0.6185990422832529,[0.79814922 0.52777778 0.52987013],0.6073193620232975,0.7165427803993225,0.6153498317308611,[0.81638418 0.55172414 0.47794118],"[100, 100]",0.5,0.005,1,2,False,2.15,20,766
0,focal,0.7040892243385315,0.6214882310864672,[0.79976785 0.53781513 0.52688172],0.5248231256709379,0.7230483293533325,0.6209683029357441,[0.82120141 0.56842105 0.47328244],"[100, 100]",0.5,0.005,12,2,False,2.15,20,766
0,focal,0.7033457159996033,0.6099478621217752,[0.80683761 0.48221344 0.54079254],0.5118762044345632,0.7100371718406677,0.5992400022141668,[0.82090592 0.486618   0.49019608],"[100, 100]",0.5,0.005,123,2,False,2.15,20,766
0,focal,0.7182155847549438,0.6428709371600544,[0.806022   0.55921053 0.56338028],0.5581811438588535,0.7128252983093262,0.6137124727398816,[0.81303116 0.53798768 0.49011858],"[100, 100]",0.5,0.005,1234,2,False,2.15,20,766
0,focal,0.6832713484764099,0.6222781511018872,[0.77707809 0.55952381 0.53023256],0.540091460241991,0.7053903341293335,0.6273947683522152,[0.7993921  0.60227273 0.48051948],"[100, 100]",0.5,0.001,0,2,False,2.16,20,766
0,focal,0.7070631980895996,0.6408616744164849,[0.79657911 0.58371736 0.54228856],0.6634398015106425,0.7267658114433289,0.6426784302449821,[0.81671554 0.60582524 0.50549451],"[100, 100]",0.5,0.001,1,2,False,2.16,20,766
0,focal,0.6877323389053345,0.6280946591118592,[0.77715003 0.57018813 0.53694581],0.5716793361832114,0.7044609785079956,0.6282581205454195,[0.79726651 0.59259259 0.49491525],"[100, 100]",0.5,0.001,12,2,False,2.16,20,766
0,focal,0.715985119342804,0.6374228216449177,[0.80808081 0.5788712  0.52531646],0.581437885761261,0.7286245226860046,0.627106338943777,[0.82158273 0.59528131 0.46445498],"[100, 100]",0.5,0.001,123,2,False,2.16,20,766
0,focal,0.7078067064285278,0.6352763764926276,[0.80047647 0.55748031 0.54787234],0.5787577664150911,0.7211896181106567,0.6258394655095809,[0.8149748  0.58823529 0.4743083 ],"[100, 100]",0.5,0.001,1234,2,False,2.16,20,766
0,focal,0.7063196897506714,0.6387977883361766,[0.7961165  0.57668712 0.54358974],0.6372027537401985,0.7239776849746704,0.6333949620792491,[0.81638625 0.60652591 0.47727273],"[100, 100]",0.5,0.0005,0,2,False,2.17,20,766
0,focal,0.6966542601585388,0.6346702210452997,[0.78540507 0.57268722 0.54591837],0.5691433321027195,0.7100371718406677,0.6262124863801887,[0.80390684 0.59854015 0.47619048],"[100, 100]",0.5,0.0005,1,2,False,2.17,20,766
0,focal,0.6981412768363953,0.6362424325947407,[0.78784119 0.57308249 0.54780362],0.5859530217507306,0.7100371718406677,0.6268786395570722,[0.80505952 0.57933579 0.4962406 ],"[100, 100]",0.5,0.0005,12,2,False,2.17,20,766
0,focal,0.7003717422485352,0.6344525476265453,[0.79316656 0.55742726 0.55276382],0.5882078356602612,0.7109665274620056,0.6268568799855085,[0.8041543  0.59090909 0.48550725],"[100, 100]",0.5,0.0005,123,2,False,2.17,20,766
0,focal,0.7078067064285278,0.6388561851247386,[0.79831427 0.56838906 0.54986523],0.5919596745687372,0.7202602028846741,0.6315892751461708,[0.81104651 0.59344894 0.49027237],"[100, 100]",0.5,0.0005,1234,2,False,2.17,20,766
0,focal,0.7063196897506714,0.6369353469684723,[0.79736211 0.56101426 0.55242967],0.5556634261327631,0.7193308472633362,0.6272550042454055,[0.81620839 0.5748503  0.49070632],"[100, 100]",0.5,0.0001,0,2,False,2.18,20,766
0,focal,0.7003717422485352,0.6380450262097385,[0.78888889 0.57602339 0.5492228 ],0.5990506287883309,0.7063196897506714,0.6213066611231749,[0.8003003  0.59816514 0.46545455],"[100, 100]",0.5,0.0001,1,2,False,2.18,20,766
0,focal,0.6936802864074707,0.6256871190682234,[0.78692494 0.54635762 0.5437788 ],0.5161270113552318,0.7007434964179993,0.608962377043341,[0.80323054 0.56211813 0.46153846],"[100, 100]",0.5,0.0001,12,2,False,2.18,20,766
0,focal,0.7018587589263916,0.6329035064917249,[0.79347826 0.5625966  0.54263566],0.5659737359074986,0.7221189737319946,0.6354428164164682,[0.81578947 0.58869396 0.50184502],"[100, 100]",0.5,0.0001,123,2,False,2.18,20,766
0,focal,0.7092936635017395,0.637829362238811,[0.8        0.57322835 0.54025974],0.5979005115873673,0.7230483293533325,0.6324529354971639,[0.81771968 0.58893281 0.49070632],"[100, 100]",0.5,0.0001,1234,2,False,2.18,20,766
0,focal,0.5598512887954712,0.3383232414650088,[0.7344086  0.         0.28056112],0.788576645009658,0.5631970167160034,0.3357397834921881,[0.74915483 0.         0.25806452],"[100, 100]",0.5,1e-05,0,2,False,2.19,20,766
0,focal,0.6171003580093384,0.2834218326829164,[0.76159555 0.         0.08866995],0.7891008853912354,0.636617124080658,0.28421963409497136,[0.77803204 0.         0.07462687],"[100, 100]",0.5,1e-05,1,2,False,2.19,20,766
0,focal,0.624535322189331,0.4550229994342702,[0.7693133  0.29761905 0.29813665],0.7873225457528058,0.6328996419906616,0.44402876067968106,[0.77844311 0.3364486  0.21719457],"[100, 100]",0.5,1e-05,12,2,False,2.19,20,766
0,focal,0.6550185680389404,0.4261142752802103,[0.80252583 0.47581699 0.        ],0.6247744349872365,0.6858736276626587,0.4441213805308242,[0.8151792  0.51718494 0.        ],"[100, 100]",0.5,1e-05,123,2,False,2.19,20,766
0,focal,0.6200743317604065,0.2756560580681183,[0.76666667 0.         0.06030151],0.788213354699752,0.6338289976119995,0.2601067887109077,[0.78032037 0.         0.        ],"[100, 100]",0.5,1e-05,1234,2,False,2.19,20,766
0,focal,0.6959107518196106,0.6201847647811144,[0.78729778 0.57961783 0.49363868],0.7389136938487783,0.7128252983093262,0.6219895408574655,[0.80406386 0.5952381  0.46666667],"[100, 100]",0.2,0.005,0,2,False,2.2,20,766
0,focal,0.6884758472442627,0.6201844903064416,[0.78170732 0.55384615 0.525     ],0.607460139428868,0.7118958830833435,0.631965942623009,[0.80088823 0.5950096  0.5       ],"[100, 100]",0.2,0.005,1,2,False,2.2,20,766
0,focal,0.6959107518196106,0.6409179100074067,[0.77819083 0.57313433 0.57142857],0.8405434278880849,0.7053903341293335,0.6282771773837412,[0.7936747  0.60335196 0.48780488],"[100, 100]",0.2,0.005,12,2,False,2.2,20,766
0,focal,0.6914498209953308,0.6188337245568784,[0.7853717  0.5472     0.52392947],0.9223101559807273,0.7109665274620056,0.6179595195570177,[0.80816922 0.58634538 0.45936396],"[100, 100]",0.2,0.005,123,2,False,2.2,20,766
0,focal,0.7048327326774597,0.6344604457725422,[0.79302046 0.58294574 0.52741514],0.7351689005599302,0.7137546539306641,0.6272768474786509,[0.80437956 0.59215686 0.48529412],"[100, 100]",0.2,0.005,1234,2,False,2.2,20,766
0,focal,0.7092936635017395,0.6414859669252181,[0.79473369 0.58426966 0.54545455],0.6171591492260203,0.714684009552002,0.6253040006326148,[0.80872727 0.58517034 0.48201439],"[100, 100]",0.2,0.001,0,2,False,2.21,20,766
0,focal,0.7122676372528076,0.6382359417296529,[0.80333731 0.57585139 0.53551913],0.6296260619864744,0.7128252983093262,0.622039270874296,[0.80938416 0.58126195 0.4754717 ],"[100, 100]",0.2,0.001,1,2,False,2.21,20,766
0,focal,0.7033457159996033,0.6437138598129309,[0.79323308 0.58235294 0.55555556],0.5841363133753047,0.7063196897506714,0.629938063170248,[0.79418516 0.61675579 0.47887324],"[100, 100]",0.2,0.001,12,2,False,2.21,20,766
0,focal,0.710780680179596,0.6422277462905776,[0.80192655 0.56865913 0.55609756],0.8136586020974552,0.725836455821991,0.634391630644132,[0.82028986 0.60669456 0.47619048],"[100, 100]",0.2,0.001,123,2,False,2.21,20,766
0,focal,0.6907063126564026,0.6317604806099159,[0.77909147 0.56321839 0.55297158],0.7554900874109829,0.7109665274620056,0.6353076189913305,[0.79516251 0.61267606 0.49808429],"[100, 100]",0.2,0.001,1234,2,False,2.21,20,766
0,focal,0.7078067064285278,0.6447585133367312,[0.79564692 0.5615142  0.57711443],0.5183474474093493,0.725836455821991,0.6436928118383309,[0.81341108 0.6031746  0.51449275],"[100, 100]",0.2,0.0005,0,2,False,2.22,20,766
0,focal,0.710780680179596,0.645243725824488,[0.79612825 0.58787879 0.55172414],0.5532990553799797,0.7184014916419983,0.6274664981490478,[0.81148748 0.60526316 0.46564885],"[100, 100]",0.2,0.0005,1,2,False,2.22,20,766
0,focal,0.7055761814117432,0.6406549780673402,[0.79174256 0.58035714 0.54986523],0.6381266458946115,0.7174721360206604,0.6382970026893268,[0.80447761 0.6122449  0.4981685 ],"[100, 100]",0.2,0.0005,12,2,False,2.22,20,766
0,focal,0.6966542601585388,0.6343179801822344,[0.78514912 0.55228758 0.56551724],0.5003798604011536,0.7091078162193298,0.6224663518253486,[0.80590406 0.59504132 0.46645367],"[100, 100]",0.2,0.0005,123,2,False,2.22,20,766
0,focal,0.702602207660675,0.6443204635080343,[0.78558111 0.59123055 0.55614973],0.7133831241551567,0.7156133651733398,0.638331956949396,[0.80298507 0.6007326  0.5112782 ],"[100, 100]",0.2,0.0005,1234,2,False,2.22,20,766
0,focal,0.7055761814117432,0.6379834792644704,[0.79589372 0.56865913 0.54939759],0.499344082439647,0.7118958830833435,0.6193080660835762,[0.81049563 0.576      0.47142857],"[100, 100]",0.2,0.0001,0,2,False,2.23,20,766
0,focal,0.6907063126564026,0.6275803053667854,[0.78255528 0.54931715 0.55086849],0.5008260011672974,0.7091078162193298,0.6227586861417257,[0.80536913 0.58845438 0.47445255],"[100, 100]",0.2,0.0001,1,2,False,2.23,20,766
0,focal,0.6951673030853271,0.6309400498401339,[0.78584503 0.55454545 0.55242967],0.5056315607884351,0.7118958830833435,0.6214397157791285,[0.8076079  0.57794677 0.47876448],"[100, 100]",0.2,0.0001,12,2,False,2.23,20,766
0,focal,0.6944237947463989,0.6244526306399109,[0.78934625 0.5480315  0.53598015],0.500581376692828,0.7118958830833435,0.6194554312163562,[0.8090379  0.57874016 0.47058824],"[100, 100]",0.2,0.0001,123,2,False,2.23,20,766
0,focal,0.6936802864074707,0.627432197631233,[0.78710462 0.54432348 0.55086849],0.5115825183251325,0.7072490453720093,0.6127818069695561,[0.80966325 0.5620155  0.46666667],"[100, 100]",0.2,0.0001,1234,2,False,2.23,20,766
0,focal,0.5115241408348083,0.3411119582880864,[0.71116656 0.         0.31216931],0.7886552845730501,0.49070632457733154,0.3204613422004727,[0.69875776 0.         0.26262626],"[100, 100]",0.2,1e-05,0,2,False,2.24,20,766
0,focal,0.619330883026123,0.2687944472890709,[0.7640553  0.         0.04232804],0.7874092003878426,0.6412639617919922,0.27662071535022353,[0.78068182 0.         0.04918033],"[100, 100]",0.2,1e-05,1,2,False,2.24,20,766
0,focal,0.6252788305282593,0.35621941709866617,[0.7706422  0.06358382 0.23443223],0.7839635996257558,0.6328996419906616,0.33759041418005475,[0.78635548 0.03546099 0.19095477],"[100, 100]",0.2,1e-05,12,2,False,2.24,20,766
0,focal,0.7011152505874634,0.6110916842404658,[0.80116618 0.54294479 0.48916409],0.5599517611896291,0.7137546539306641,0.5990219934492381,[0.81934566 0.55238095 0.42533937],"[100, 100]",0.2,1e-05,123,2,False,2.24,20,766
0,focal,0.6178438663482666,0.2545955882352941,[0.76378676 0.         0.        ],0.7851384562604568,0.6394051909446716,0.26016260162601623,[0.7804878 0.        0.       ],"[100, 100]",0.2,1e-05,1234,2,False,2.24,20,766
0,focal,0.7174721360206604,0.6444215223484125,[0.80589971 0.58010118 0.54726368],0.8357896962586571,0.7221189737319946,0.6337021197796017,[0.81385281 0.59745763 0.48979592],"[100, 100]",0.1,0.005,0,2,False,2.25,20,766
0,focal,0.7122676372528076,0.6336381772868284,[0.8056872  0.57275542 0.52247191],0.5750776178696576,0.7230483293533325,0.6256629140706095,[0.81922525 0.57471264 0.48305085],"[100, 100]",0.1,0.005,1,2,False,2.25,20,766
0,focal,0.7003717422485352,0.6243748891415944,[0.79203281 0.54362416 0.5374677 ],0.724789501989589,0.7379181981086731,0.6450814812352124,[0.83059328 0.60465116 0.5       ],"[100, 100]",0.1,0.005,12,2,False,2.25,20,766
0,focal,0.7003717422485352,0.6275761797041796,[0.79443773 0.56920684 0.51908397],0.8358092308044434,0.7202602028846741,0.6357189276722196,[0.81097109 0.61867704 0.47750865],"[100, 100]",0.1,0.005,123,2,False,2.25,20,766
0,focal,0.7011152505874634,0.6115144274329642,[0.80115274 0.52941176 0.50397878],0.5214630470556372,0.7174721360206604,0.6082641692801241,[0.81850035 0.55391121 0.45238095],"[100, 100]",0.1,0.005,1234,2,False,2.25,20,766
0,focal,0.7040892243385315,0.6271276569566865,[0.79976303 0.5482866  0.53333333],0.49845513876746683,0.7221189737319946,0.6217119988066437,[0.82084226 0.56530214 0.4789916 ],"[100, 100]",0.1,0.001,0,2,False,2.26,20,766
