,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
3,focal,0.6565055847167969,0.5646627121074771,[0.77361854 0.46478873 0.45558087],0.6080149028982434,0.6576576828956604,0.5576272931036814,[0.77733155 0.47509579 0.42045455],"[100, 100, 100]",0.2,0.0001,123,2,True,2.38,20,766
4,focal,0.6527881026268005,0.586644430822537,[0.75373134 0.50152905 0.5046729 ],0.5403493802462306,0.6734234094619751,0.6083756528118297,[0.77060763 0.53613054 0.51838879],"[100, 100, 100]",0.2,0.0001,123,2,True,2.38,20,766
0,focal,0.6840148568153381,0.6145760375877906,[0.7869055  0.52892562 0.527897  ],0.5523858858006341,0.670045018196106,0.5932502830546695,[0.7736284  0.53333333 0.47278912],"[100, 100, 100]",0.2,0.0001,1234,2,True,2.38,20,766
1,focal,0.6802973747253418,0.5942796215340581,[0.78890229 0.53736089 0.45657568],0.5182160820279803,0.6965090036392212,0.6238704183304634,[0.79101742 0.56308411 0.51750973],"[100, 100, 100]",0.2,0.0001,1234,2,True,2.38,20,766
2,focal,0.6721189618110657,0.5799255052298526,[0.77942046 0.53355705 0.42679901],0.5545042263610023,0.6790540814399719,0.5890914575279765,[0.78820375 0.51535381 0.46371681],"[100, 100, 100]",0.2,0.0001,1234,2,True,2.38,20,766
3,focal,0.68104088306427,0.6038874043373145,[0.77984403 0.54545455 0.48636364],0.5776916465588978,0.6711711883544922,0.5844826040684336,[0.77647059 0.5440613  0.43291592],"[100, 100, 100]",0.2,0.0001,1234,2,True,2.38,20,766
4,focal,0.6684014797210693,0.5977063108823574,[0.76819572 0.51698671 0.50793651],0.5345486626029015,0.6852477192878723,0.6120067401425362,[0.78068966 0.55011136 0.50521921],"[100, 100, 100]",0.2,0.0001,1234,2,True,2.38,20,766
0,focal,0.6468401551246643,0.5280011203618034,[0.79626386 0.33628319 0.45145631],0.6319379561713764,0.6295045018196106,0.4979192106074622,[0.7826087  0.31914894 0.392     ],"[100, 100, 100]",0.2,1e-05,0,2,True,2.39,20,766
1,focal,0.6446096897125244,0.5146619555796738,[0.79632817 0.30970149 0.4379562 ],0.6264403504984719,0.6255630850791931,0.4962614125135772,[0.77845352 0.28806584 0.42226488],"[100, 100, 100]",0.2,1e-05,0,2,True,2.39,20,766
2,focal,0.6275092959403992,0.4828322647975214,[0.78114478 0.29616088 0.37119114],0.6224469510572297,0.6283783912658691,0.4799158422019862,[0.78510998 0.26780627 0.38683128],"[100, 100, 100]",0.2,1e-05,0,2,True,2.39,20,766
3,focal,0.6141263842582703,0.4813117450153322,[0.77520278 0.27956989 0.38916256],0.6380719180618014,0.6233108043670654,0.4809117148751297,[0.78257118 0.28895184 0.37121212],"[100, 100, 100]",0.2,1e-05,0,2,True,2.39,20,766
4,focal,0.626765787601471,0.5035913705843252,[0.77946324 0.32155477 0.4097561 ],0.6333185572709356,0.6311936974525452,0.502749311533378,[0.78496503 0.32166018 0.40162272],"[100, 100, 100]",0.2,1e-05,0,2,True,2.39,20,766
0,focal,0.6557620763778687,0.550173847371564,[0.78904429 0.36879433 0.49268293],0.6226588381188256,0.6351351141929626,0.5215184116565851,[0.77165354 0.35863874 0.43426295],"[100, 100, 100]",0.2,1e-05,1,2,True,2.39,20,766
1,focal,0.6364312171936035,0.5096384874044392,[0.78489703 0.30990991 0.43410853],0.6165416751589093,0.6272522807121277,0.5089632302297792,[0.7669693  0.31367292 0.44624746],"[100, 100, 100]",0.2,1e-05,1,2,True,2.39,20,766
2,focal,0.6252788305282593,0.500409227193421,[0.76843911 0.33730835 0.39548023],0.6179318449326924,0.6311936974525452,0.5023294128404058,[0.77582512 0.31207598 0.41908714],"[100, 100, 100]",0.2,1e-05,1,2,True,2.39,20,766
3,focal,0.6289962530136108,0.5101918371692263,[0.77136259 0.32851986 0.43069307],0.6307862752250263,0.6373873949050903,0.5070625583268085,[0.77925418 0.34520548 0.39672802],"[100, 100, 100]",0.2,1e-05,1,2,True,2.39,20,766
4,focal,0.624535322189331,0.5102257481475835,[0.76851312 0.32098765 0.44117647],0.6283814843211856,0.6295045018196106,0.507805656794386,[0.77734205 0.30971129 0.43636364],"[100, 100, 100]",0.2,1e-05,1,2,True,2.39,20,766
0,focal,0.6401486992835999,0.52320016519175,[0.78898007 0.35430464 0.42631579],0.6378259403364999,0.6210585832595825,0.4927867023561637,[0.77334502 0.33578431 0.36923077],"[100, 100, 100]",0.2,1e-05,12,2,True,2.39,20,766
1,focal,0.6408922076225281,0.5163455310764661,[0.79120879 0.3407155  0.4171123 ],0.6302195468119213,0.6272522807121277,0.5028342421538422,[0.77472767 0.33291299 0.40086207],"[100, 100, 100]",0.2,1e-05,12,2,True,2.39,20,766
2,focal,0.6230483055114746,0.48258693036735495,[0.77701934 0.32550336 0.3452381 ],0.6262697407177517,0.6272522807121277,0.48425560662616185,[0.78412969 0.28222524 0.38641189],"[100, 100, 100]",0.2,1e-05,12,2,True,2.39,20,766
3,focal,0.6074349284172058,0.47530582953481787,[0.77084548 0.28865979 0.36641221],0.6379684997456414,0.6176801919937134,0.47856220885957096,[0.7773913  0.3060686  0.35222672],"[100, 100, 100]",0.2,1e-05,12,2,True,2.39,20,766
4,focal,0.6178438663482666,0.4918281381965845,[0.77408056 0.32172471 0.37967914],0.6380045190453529,0.6283783912658691,0.5016522656491846,[0.78157895 0.33292232 0.39045553],"[100, 100, 100]",0.2,1e-05,12,2,True,2.39,20,766
0,focal,0.6520445942878723,0.4707663578251813,[0.79764706 0.47179487 0.14285714],0.6321780617747988,0.6430180072784424,0.45670193749213217,[0.78596491 0.4481409  0.136     ],"[100, 100, 100]",0.2,1e-05,123,2,True,2.39,20,766
1,focal,0.6587360501289368,0.5320038681270964,[0.7983683  0.43338214 0.36426117],0.6265259661844799,0.6492117047309875,0.5213726745995233,[0.78348704 0.43179377 0.34883721],"[100, 100, 100]",0.2,1e-05,123,2,True,2.39,20,766
2,focal,0.626765787601471,0.4970475551922016,[0.77527441 0.36044657 0.35542169],0.6215397492051125,0.6396396160125732,0.5016919757715411,[0.79152249 0.3556116  0.35794183],"[100, 100, 100]",0.2,1e-05,123,2,True,2.39,20,766
3,focal,0.6126394271850586,0.4873364843893986,[0.77050147 0.33762058 0.3538874 ],0.6376297708068576,0.6204954981803894,0.4841612957575954,[0.78080986 0.33621755 0.33545648],"[100, 100, 100]",0.2,1e-05,123,2,True,2.39,20,766
4,focal,0.6453531384468079,0.4832775880350458,[0.78642481 0.45526316 0.2081448 ],0.6346408032945224,0.6430180072784424,0.4817293362530645,[0.78337754 0.44752475 0.21428571],"[100, 100, 100]",0.2,1e-05,123,2,True,2.39,20,766
0,focal,0.6698884963989258,0.5655384845336183,[0.80047226 0.44694534 0.44919786],0.6152475923299789,0.650337815284729,0.5320411214115907,[0.78517865 0.42806183 0.38288288],"[100, 100, 100]",0.2,1e-05,1234,2,True,2.39,20,766
1,focal,0.6565055847167969,0.5415934146992673,[0.79743141 0.39534884 0.432     ],0.6139767744711467,0.6548423171043396,0.5463408082793425,[0.78483245 0.42014742 0.43404255],"[100, 100, 100]",0.2,1e-05,1234,2,True,2.39,20,766
2,focal,0.6453531384468079,0.5222711572290527,[0.78325688 0.38943894 0.39411765],0.6117736569472721,0.6486486196517944,0.5203054730936342,[0.79154079 0.36766623 0.4017094 ],"[100, 100, 100]",0.2,1e-05,1234,2,True,2.39,20,766
3,focal,0.6223048567771912,0.5107095154274458,[0.7672363  0.34910277 0.41578947],0.627252862921783,0.6373873949050903,0.5123363882560146,[0.78226514 0.38107098 0.37367304],"[100, 100, 100]",0.2,1e-05,1234,2,True,2.39,20,766
4,focal,0.643122673034668,0.5361826186778598,[0.77797513 0.41640379 0.41416894],0.6226319511021886,0.6452702879905701,0.531795581059267,[0.78558719 0.4        0.40979955],"[100, 100, 100]",0.2,1e-05,1234,2,True,2.39,20,766
0,focal,0.6773234009742737,0.5827813341348552,[0.79320445 0.45297505 0.5021645 ],0.5588907088552203,0.6672297120094299,0.5599259479963217,[0.79088119 0.45441389 0.43448276],"[100, 100, 100]",0.1,0.005,0,2,True,2.4,20,766
1,focal,0.648327112197876,0.5622037361778242,[0.76572133 0.52528548 0.3956044 ],0.5361859319465501,0.6570945978164673,0.5828367169741336,[0.75823666 0.52926829 0.4610052 ],"[100, 100, 100]",0.1,0.005,0,2,True,2.4,20,766
2,focal,0.6884758472442627,0.5660642016188374,[0.79801325 0.48958333 0.41059603],0.5647571895803724,0.6970720887184143,0.5891227669582841,[0.79831933 0.50933333 0.45971564],"[100, 100, 100]",0.1,0.005,0,2,True,2.4,20,766
3,focal,0.6654275059700012,0.564367084410393,[0.77644368 0.4675835  0.44907407],0.5923604560749871,0.6768018007278442,0.5675443481151267,[0.78717949 0.49502134 0.42043222],"[100, 100, 100]",0.1,0.005,0,2,True,2.4,20,766
4,focal,0.6557620763778687,0.5908940822107793,[0.74814815 0.53144654 0.49308756],0.5550805426069668,0.6638513803482056,0.5998616659273951,[0.75532418 0.55824683 0.48601399],"[100, 100, 100]",0.1,0.005,0,2,True,2.4,20,766
0,focal,0.6825278997421265,0.602073335093498,[0.78857837 0.53435115 0.48329049],0.5562519101159913,0.6762387156486511,0.581796572095019,[0.78057554 0.55058824 0.41422594],"[100, 100, 100]",0.1,0.005,1,2,True,2.4,20,766
1,focal,0.6765799522399902,0.5890871985965965,[0.78831246 0.50342466 0.47552448],0.523321736071791,0.6773648858070374,0.5942108592176184,[0.78304014 0.50995025 0.48964218],"[100, 100, 100]",0.1,0.005,1,2,True,2.4,20,766
2,focal,0.6446096897125244,0.5614551764998518,[0.75121951 0.54125413 0.39189189],0.5651068261691502,0.6644144058227539,0.5874182305464027,[0.76837725 0.53020962 0.46366782],"[100, 100, 100]",0.1,0.005,1,2,True,2.4,20,766
3,focal,0.6126394271850586,0.5608623770551181,[0.70643432 0.5163827  0.45977011],0.6130811699799129,0.6114864945411682,0.5377298592537885,[0.71956088 0.52081317 0.37281553],"[100, 100, 100]",0.1,0.005,1,2,True,2.4,20,766
4,focal,0.6840148568153381,0.604558910597987,[0.7803434  0.53333333 0.5       ],0.5395294513021197,0.681869387626648,0.5947320808987778,[0.78660714 0.51511487 0.48247423],"[100, 100, 100]",0.1,0.005,1,2,True,2.4,20,766
0,focal,0.6817843914031982,0.6057839220691371,[0.78412508 0.50822669 0.525     ],0.5941538917166846,0.6542792916297913,0.5647123194374678,[0.76611086 0.49799197 0.43003413],"[100, 100, 100]",0.1,0.005,12,2,True,2.4,20,766
1,focal,0.6609665155410767,0.5645240954331864,[0.78158205 0.45421245 0.45777778],0.5538499312741416,0.6587837934494019,0.5732372194994769,[0.76620474 0.4707483  0.48275862],"[100, 100, 100]",0.1,0.005,12,2,True,2.4,20,766
2,focal,0.6609665155410767,0.5241301660890317,[0.78625954 0.36986301 0.41626794],0.5914421305060387,0.6627252101898193,0.5358066539539575,[0.78770008 0.36048527 0.45923461],"[100, 100, 100]",0.1,0.005,12,2,True,2.4,20,766
3,focal,0.6698884963989258,0.6050069134469718,[0.76332094 0.55906822 0.49263158],0.603565126657486,0.6756756901741028,0.6039369786513179,[0.77136259 0.55528256 0.48516579],"[100, 100, 100]",0.1,0.005,12,2,True,2.4,20,766
4,focal,0.6416357159614563,0.5514285491522498,[0.74912075 0.46735395 0.43781095],0.5776267168777329,0.6689189076423645,0.5725572868240557,[0.7770979  0.48366013 0.45691383],"[100, 100, 100]",0.1,0.005,12,2,True,2.4,20,766
0,focal,0.6513010859489441,0.5847457890231101,[0.75699746 0.52566096 0.47157895],0.5596948510834149,0.6244369149208069,0.551388356740684,[0.73231358 0.51529412 0.40655738],"[100, 100, 100]",0.1,0.005,123,2,True,2.4,20,766
1,focal,0.6721189618110657,0.5924090558025805,[0.77986659 0.51192369 0.48543689],0.5467625270996775,0.6745495200157166,0.6028638081361345,[0.77199447 0.53084983 0.50574713],"[100, 100, 100]",0.1,0.005,123,2,True,2.4,20,766
2,focal,0.6802973747253418,0.5841200038299429,[0.78447277 0.52702703 0.44086022],0.5500302282827241,0.6925675868988037,0.6002536917920392,[0.7977183  0.51655629 0.48648649],"[100, 100, 100]",0.1,0.005,123,2,True,2.4,20,766
3,focal,0.6676579713821411,0.5798925055254169,[0.7797619  0.5        0.45991561],0.5550612892423358,0.6762387156486511,0.5863489673572789,[0.78809739 0.52688172 0.4440678 ],"[100, 100, 100]",0.1,0.005,123,2,True,2.4,20,766
4,focal,0.6877323389053345,0.5876864823417832,[0.78965129 0.49488055 0.47852761],0.556812472641468,0.6987612843513489,0.5891082772990232,[0.80353387 0.49933599 0.46445498],"[100, 100, 100]",0.1,0.005,123,2,True,2.4,20,766
0,focal,0.6988847851753235,0.611151442510374,[0.7972028  0.5509182  0.48533333],0.5595051305634635,0.6863738894462585,0.5762383403290102,[0.79514942 0.5281602  0.40540541],"[100, 100, 100]",0.1,0.005,1234,2,True,2.4,20,766
1,focal,0.697397768497467,0.5890418976368351,[0.80044843 0.51939292 0.44728435],0.5334510420049939,0.6959459185600281,0.599487387393036,[0.79320594 0.50890585 0.49635036],"[100, 100, 100]",0.1,0.005,1234,2,True,2.4,20,766
2,focal,0.6750929355621338,0.5771082415482035,[0.78108581 0.53289474 0.41734417],0.5607680742229734,0.6863738894462585,0.5988894575311133,[0.78593407 0.52263907 0.48809524],"[100, 100, 100]",0.1,0.005,1234,2,True,2.4,20,766
3,focal,0.6788104176521301,0.5963036283914941,[0.78193702 0.53141831 0.47555556],0.5661477212394986,0.6829954981803894,0.5937566014496181,[0.78628673 0.54689564 0.44808743],"[100, 100, 100]",0.1,0.005,1234,2,True,2.4,20,766
4,focal,0.6572490930557251,0.5959729955216474,[0.74905422 0.53751705 0.50134771],0.5537258344037193,0.6661036014556885,0.5965483024287169,[0.76275152 0.53594771 0.49094567],"[100, 100, 100]",0.1,0.005,1234,2,True,2.4,20,766
0,focal,0.6877323389053345,0.6113700889001777,[0.79181709 0.50777202 0.53452116],0.5484049628887858,0.6722972989082336,0.5905204863159751,[0.77582318 0.51210191 0.48363636],"[100, 100, 100]",0.1,0.001,0,2,True,2.41,20,766
1,focal,0.6840148568153381,0.5862053139865936,[0.79545455 0.5380117  0.4251497 ],0.5275008007884026,0.6953828930854797,0.6093100288346698,[0.79403794 0.55859803 0.47529412],"[100, 100, 100]",0.1,0.001,0,2,True,2.41,20,766
2,focal,0.6527881026268005,0.5760085100408996,[0.74796748 0.56859972 0.41145833],0.5498437029974801,0.6582207083702087,0.5890831504670518,[0.7536643  0.54704595 0.4665392 ],"[100, 100, 100]",0.1,0.001,0,2,True,2.41,20,766
3,focal,0.6527881026268005,0.5900341629558449,[0.74744898 0.56278366 0.45986985],0.5776642326797757,0.6537162065505981,0.5847798608611351,[0.75225012 0.54630715 0.45578231],"[100, 100, 100]",0.1,0.001,0,2,True,2.41,20,766
4,focal,0.654275119304657,0.5872107131762988,[0.75464684 0.50470219 0.50228311],0.5341837608388492,0.6768018007278442,0.6052300382921506,[0.77547257 0.53041363 0.50980392],"[100, 100, 100]",0.1,0.001,0,2,True,2.41,20,766
0,focal,0.6460966467857361,0.5913027855739142,[0.74418605 0.55411255 0.47560976],0.542628753398146,0.6283783912658691,0.5692791551206166,[0.7215377  0.55704698 0.42925278],"[100, 100, 100]",0.1,0.001,1,2,True,2.41,20,766
1,focal,0.6795539259910583,0.6018074443982059,[0.79012346 0.5344     0.48089888],0.5220976354820388,0.6801801919937134,0.6038080353998124,[0.78164117 0.55359246 0.47619048],"[100, 100, 100]",0.1,0.001,1,2,True,2.41,20,766
2,focal,0.654275119304657,0.5769552704222738,[0.75577764 0.55636896 0.41871921],0.5501653211457389,0.6537162065505981,0.5874422070993297,[0.75345732 0.5334873  0.475382  ],"[100, 100, 100]",0.1,0.001,1,2,True,2.41,20,766
3,focal,0.6550185680389404,0.5932551830455844,[0.74649682 0.56104651 0.47222222],0.5732283634798867,0.6509009003639221,0.5801682491876667,[0.74952199 0.55142232 0.43956044],"[100, 100, 100]",0.1,0.001,1,2,True,2.41,20,766
4,focal,0.659479558467865,0.5958712107620965,[0.75422139 0.53216374 0.5012285 ],0.5351165724652154,0.6694819927215576,0.6023136382135518,[0.76633756 0.53968254 0.50092081],"[100, 100, 100]",0.1,0.001,1,2,True,2.41,20,766
0,focal,0.6736059188842773,0.6031736595368832,[0.7759901  0.53571429 0.49781659],0.5650477600949151,0.6497747898101807,0.5739088739000383,[0.75268817 0.54191981 0.42711864],"[100, 100, 100]",0.1,0.001,12,2,True,2.41,20,766
1,focal,0.6951673030853271,0.6100319085722812,[0.79788484 0.52721088 0.505     ],0.5140500026089805,0.6970720887184143,0.614985202357122,[0.79342514 0.5465995  0.50493097],"[100, 100, 100]",0.1,0.001,12,2,True,2.41,20,766
2,focal,0.6840148568153381,0.583148568832381,[0.78633468 0.56418919 0.39892183],0.5483556102429118,0.6987612843513489,0.6114079222406654,[0.79594535 0.55427842 0.484     ],"[100, 100, 100]",0.1,0.001,12,2,True,2.41,20,766
3,focal,0.6565055847167969,0.5960304940945299,[0.74810127 0.56597774 0.47401247],0.5641791703445571,0.6537162065505981,0.5838870648581126,[0.75236295 0.55263158 0.44666667],"[100, 100, 100]",0.1,0.001,12,2,True,2.41,20,766
4,focal,0.6743494272232056,0.5966677589663097,[0.77473182 0.50874404 0.50652742],0.53730850986072,0.6863738894462585,0.5998950088346192,[0.78877005 0.52788104 0.48303393],"[100, 100, 100]",0.1,0.001,12,2,True,2.41,20,766
0,focal,0.6817843914031982,0.6107770087427847,[0.78368356 0.54153846 0.507109  ],0.5316406711935997,0.6689189076423645,0.5936078518379677,[0.76601671 0.56009335 0.45471349],"[100, 100, 100]",0.1,0.001,123,2,True,2.41,20,766
1,focal,0.6587360501289368,0.5864838581790704,[0.76433121 0.55172414 0.44339623],0.5153480001858303,0.670045018196106,0.6079374706880137,[0.75845641 0.565356   0.5       ],"[100, 100, 100]",0.1,0.001,123,2,True,2.41,20,766
2,focal,0.6572490930557251,0.576962465924762,[0.75231624 0.56776034 0.41081081],0.5492494159511158,0.6728603839874268,0.6021856582255226,[0.76627635 0.56201976 0.47826087],"[100, 100, 100]",0.1,0.001,123,2,True,2.41,20,766
3,focal,0.6631970405578613,0.5891855618680663,[0.75913313 0.5545977  0.45382586],0.5675554562892232,0.6706081032752991,0.5887523578908254,[0.76787372 0.56170213 0.43668122],"[100, 100, 100]",0.1,0.001,123,2,True,2.41,20,766
4,focal,0.6631970405578613,0.5817614708782269,[0.77415459 0.48514851 0.48598131],0.5467782925282206,0.681869387626648,0.5965969566897441,[0.78793336 0.52141058 0.48044693],"[100, 100, 100]",0.1,0.001,123,2,True,2.41,20,766
0,focal,0.6721189618110657,0.6066734104469953,[0.77106918 0.54545455 0.5034965 ],0.5381264931389264,0.6531531810760498,0.5750818241154793,[0.75454122 0.53837342 0.43233083],"[100, 100, 100]",0.1,0.001,1234,2,True,2.41,20,766
1,focal,0.6721189618110657,0.5862210453815956,[0.78025286 0.52614897 0.45226131],0.518164401607854,0.6790540814399719,0.6030311964521891,[0.77746999 0.55452436 0.47709924],"[100, 100, 100]",0.1,0.001,1234,2,True,2.41,20,766
2,focal,0.6765799522399902,0.5810651230604452,[0.78225336 0.53310696 0.42783505],0.5507671268922942,0.6768018007278442,0.5849287595825988,[0.78492239 0.50860927 0.46125461],"[100, 100, 100]",0.1,0.001,1234,2,True,2.41,20,766
3,focal,0.6765799522399902,0.5930052192449593,[0.78074866 0.52951699 0.46875   ],0.5640107031379428,0.6706081032752991,0.5807440324175238,[0.78119349 0.53543307 0.42560554],"[100, 100, 100]",0.1,0.001,1234,2,True,2.41,20,766
4,focal,0.6684014797210693,0.6093377249878035,[0.75805433 0.55144033 0.51851852],0.5383155633296285,0.6773648858070374,0.6107653616363633,[0.77069458 0.56663169 0.49496982],"[100, 100, 100]",0.1,0.001,1234,2,True,2.41,20,766
0,focal,0.6765799522399902,0.6179119177685862,[0.7704918  0.54185693 0.54138702],0.550912795322282,0.6525900959968567,0.5834249755045091,[0.75070822 0.53748558 0.46208113],"[100, 100, 100]",0.1,0.0005,0,2,True,2.42,20,766
1,focal,0.6817843914031982,0.5890227328307786,[0.79434296 0.50793651 0.46478873],0.5272338400994029,0.690315306186676,0.6081399545092249,[0.79090504 0.52319588 0.51031895],"[100, 100, 100]",0.1,0.0005,0,2,True,2.42,20,766
2,focal,0.6624535322189331,0.5775152702083809,[0.77237237 0.53846154 0.4217119 ],0.5512960361582893,0.6672297120094299,0.5873655208997076,[0.77599634 0.50622407 0.47987616],"[100, 100, 100]",0.1,0.0005,0,2,True,2.42,20,766
3,focal,0.6602230668067932,0.574276000356893,[0.77272727 0.48148148 0.46861925],0.5872476994991302,0.6655405163764954,0.5712394203328695,[0.78050961 0.49931034 0.43389831],"[100, 100, 100]",0.1,0.0005,0,2,True,2.42,20,766
4,focal,0.6661710143089294,0.5881893231118142,[0.77163462 0.4862069  0.50672646],0.5403705058353288,0.6807432174682617,0.5991769803408861,[0.78716674 0.5026455  0.5077187 ],"[100, 100, 100]",0.1,0.0005,0,2,True,2.42,20,766
0,focal,0.6773234009742737,0.6139476956456072,[0.7728687  0.54220779 0.5267666 ],0.5469469353556633,0.6593468189239502,0.5784210927157402,[0.76527331 0.52631579 0.44367418],"[100, 100, 100]",0.1,0.0005,1,2,True,2.42,20,766
1,focal,0.6661710143089294,0.5919280978814113,[0.77791719 0.52830189 0.46956522],0.5261923628193992,0.670045018196106,0.5986636511723314,[0.77090222 0.55491329 0.47017544],"[100, 100, 100]",0.1,0.0005,1,2,True,2.42,20,766
2,focal,0.6676579713821411,0.581381262039135,[0.76381299 0.56772334 0.41260745],0.5508638865181378,0.664977490901947,0.5895212973461488,[0.76120092 0.54042082 0.46694215],"[100, 100, 100]",0.1,0.0005,1,2,True,2.42,20,766
3,focal,0.6684014797210693,0.5932411216596521,[0.77035237 0.53195164 0.47741935],0.5703456220882279,0.6627252101898193,0.5786462294976407,[0.77085243 0.53553299 0.42955326],"[100, 100, 100]",0.1,0.0005,1,2,True,2.42,20,766
4,focal,0.6698884963989258,0.5911759639939191,[0.77477477 0.5        0.49875312],0.5328507881079402,0.6897522807121277,0.6098250125822181,[0.78937894 0.53531599 0.50478011],"[100, 100, 100]",0.1,0.0005,1,2,True,2.42,20,766
0,focal,0.6996282339096069,0.6274875489165327,[0.79879154 0.53821656 0.54545455],0.5586115111197744,0.6728603839874268,0.5837780766203386,[0.77848101 0.53460621 0.43824701],"[100, 100, 100]",0.1,0.0005,12,2,True,2.42,20,766
1,focal,0.6684014797210693,0.5858475946380551,[0.780964   0.51815182 0.45842697],0.5257749216897147,0.6756756901741028,0.5999969364267731,[0.77460902 0.55104551 0.47433628],"[100, 100, 100]",0.1,0.0005,12,2,True,2.42,20,766
2,focal,0.6713754534721375,0.564322342414719,[0.78534631 0.5047081  0.40291262],0.5507071422679084,0.6824324131011963,0.588596545111033,[0.78928885 0.5192582  0.45724258],"[100, 100, 100]",0.1,0.0005,12,2,True,2.42,20,766
3,focal,0.6587360501289368,0.5832331384074018,[0.76131432 0.53789004 0.45049505],0.5801652031285423,0.6570945978164673,0.5785566550777373,[0.75719    0.55165069 0.42682927],"[100, 100, 100]",0.1,0.0005,12,2,True,2.42,20,766
4,focal,0.6602230668067932,0.5919081453592523,[0.75938462 0.51148545 0.50485437],0.533604522900922,0.6773648858070374,0.6062360222862436,[0.77475818 0.53161593 0.51233397],"[100, 100, 100]",0.1,0.0005,12,2,True,2.42,20,766
0,focal,0.692193329334259,0.6124193821403922,[0.79596679 0.50087566 0.5404157 ],0.5475462494151933,0.6886261105537415,0.5971608708612438,[0.79255319 0.54123711 0.45769231],"[100, 100, 100]",0.1,0.0005,123,2,True,2.42,20,766
1,focal,0.6855018734931946,0.5948305568599894,[0.79545455 0.53521127 0.45382586],0.5144142849104745,0.6970720887184143,0.6199489114281713,[0.79130828 0.56120092 0.50733753],"[100, 100, 100]",0.1,0.0005,123,2,True,2.42,20,766
2,focal,0.692193329334259,0.5871375995142533,[0.79243119 0.56301146 0.40597015],0.5559180751442909,0.6965090036392212,0.6005498068071224,[0.79737418 0.54612546 0.45814978],"[100, 100, 100]",0.1,0.0005,123,2,True,2.42,20,766
3,focal,0.6550185680389404,0.5912921967164636,[0.75188917 0.544      0.47798742],0.5714071563311985,0.644707202911377,0.5705607789096273,[0.74894018 0.52781065 0.43493151],"[100, 100, 100]",0.1,0.0005,123,2,True,2.42,20,766
4,focal,0.6587360501289368,0.58554929491993,[0.76041038 0.48742138 0.50881612],0.5350338593125343,0.6908783912658691,0.6144217574994723,[0.78878336 0.53724054 0.51724138],"[100, 100, 100]",0.1,0.0005,123,2,True,2.42,20,766
0,focal,0.6944237947463989,0.6230680492492632,[0.7917924  0.53634895 0.5410628 ],0.5422844918710845,0.6813063025474548,0.5994588938482207,[0.78068592 0.54278729 0.47490347],"[100, 100, 100]",0.1,0.0005,1234,2,True,2.42,20,766
1,focal,0.6802973747253418,0.5908653993393247,[0.79116945 0.52216749 0.45925926],0.5130001327821186,0.6869369149208069,0.6076516242054332,[0.78636364 0.54897219 0.48761905],"[100, 100, 100]",0.1,0.0005,1234,2,True,2.42,20,766
2,focal,0.6565055847167969,0.571634545067221,[0.76378897 0.52539405 0.42572062],0.5474042413490159,0.667792797088623,0.5873207211691202,[0.77407576 0.52208835 0.46579805],"[100, 100, 100]",0.1,0.0005,1234,2,True,2.42,20,766
3,focal,0.6795539259910583,0.6017856725596674,[0.77925211 0.55058043 0.47552448],0.5678217687777111,0.670045018196106,0.5848377329963564,[0.77539863 0.54275093 0.43636364],"[100, 100, 100]",0.1,0.0005,1234,2,True,2.42,20,766
4,focal,0.6609665155410767,0.5940640094123588,[0.75725757 0.52366864 0.50126582],0.5319426889930453,0.6756756901741028,0.6036205009788272,[0.77401392 0.54066438 0.49618321],"[100, 100, 100]",0.1,0.0005,1234,2,True,2.42,20,766
0,focal,0.6884758472442627,0.6084957789395634,[0.7954681  0.48873484 0.5412844 ],0.571280086679118,0.681869387626648,0.5912261644154168,[0.79017857 0.51994852 0.4635514 ],"[100, 100, 100]",0.1,0.0001,0,2,True,2.43,20,766
1,focal,0.6788104176521301,0.5926221700011237,[0.78773301 0.52782194 0.46231156],0.5279991839613233,0.6863738894462585,0.6102126496689589,[0.78431373 0.5443787  0.50194553],"[100, 100, 100]",0.1,0.0001,0,2,True,2.43,20,766
2,focal,0.6802973747253418,0.5804731342545528,[0.78773858 0.5239726  0.42970822],0.57356011228902,0.6796171069145203,0.5834763804184872,[0.78854626 0.51535381 0.44652908],"[100, 100, 100]",0.1,0.0001,0,2,True,2.43,20,766
3,focal,0.6817843914031982,0.5972665828354216,[0.78456973 0.53833049 0.46889952],0.5989416050059455,0.6858108043670654,0.5992970403419023,[0.78322926 0.55831266 0.45634921],"[100, 100, 100]",0.1,0.0001,0,2,True,2.43,20,766
4,focal,0.6743494272232056,0.6000813203045533,[0.77649909 0.51257862 0.51116625],0.5390334565724645,0.6858108043670654,0.6105932335126921,[0.78427788 0.540732   0.50676983],"[100, 100, 100]",0.1,0.0001,0,2,True,2.43,20,766
0,focal,0.6855018734931946,0.6197088707542004,[0.78287841 0.5480315  0.5282167 ],0.5509038333381925,0.6672297120094299,0.5887103260755778,[0.76965517 0.53381643 0.46265938],"[100, 100, 100]",0.1,0.0001,1,2,True,2.43,20,766
1,focal,0.6713754534721375,0.5886282165773999,[0.78144078 0.52631579 0.45812808],0.5211094096302986,0.6852477192878723,0.6122589667816444,[0.78176796 0.55116279 0.50384615],"[100, 100, 100]",0.1,0.0001,1,2,True,2.43,20,766
